,äÓñ{ïœêîÇÃÇ›,é¿ê—,è⁄ç◊ïœêîÇ†ÇË
0,5.34,4.0,4.17
1,2.16,3.0,2.46
2,3.42,5.0,5.14
3,4.43,3.0,3.26
5,11.56,8.0,8.71
7,8.88,9.0,8.86
9,8.57,4.0,4.84
10,1.2,3.0,2.23
11,10.37,13.0,12.99
13,3.51,5.0,4.51
14,17.41,15.0,17.58
16,5.77,8.0,8.96
17,4.03,3.0,4.38
18,5.91,6.0,5.18
19,5.49,6.0,6.01
20,6.54,4.0,4.19
22,1.65,4.0,3.24
23,2.69,3.0,2.09
24,2.81,4.0,3.69
25,8.96,5.0,5.68
26,3.47,4.0,3.49
27,2.72,6.0,5.34
30,4.08,5.0,4.98
32,5.87,3.0,2.91
33,3.75,3.0,3.61
35,7.3,6.0,6.59
37,5.74,3.0,3.71
38,3.54,3.0,3.02
39,10.53,6.0,5.85
41,6.28,4.0,4.23
42,2.96,3.0,2.28
43,8.51,7.0,7.76
48,4.44,6.0,5.59
50,8.04,8.0,7.91
52,1.18,4.0,3.69
53,7.26,8.0,8.13
54,7.07,10.0,9.58
55,9.31,9.0,8.66
57,7.07,10.0,9.03
58,2.0,3.0,3.12
61,8.51,9.0,9.22
62,8.59,10.0,9.87
63,10.82,11.0,11.25
64,11.02,9.0,8.21
66,3.31,3.0,2.69
67,11.48,12.0,11.93
68,15.14,12.0,12.53
70,15.46,17.0,17.31
72,4.94,3.0,3.42
73,2.51,3.0,2.79
74,14.98,14.0,15.6
75,11.95,13.0,12.26
76,15.23,13.0,12.99
80,2.75,4.0,4.39
81,11.29,12.0,11.67
83,12.47,12.0,11.46
85,12.04,12.0,11.76
86,5.16,3.0,3.12
87,1.39,3.0,1.69
88,12.29,15.0,14.59
89,11.13,12.0,11.9
91,9.81,9.0,9.73
92,7.74,8.0,7.88
94,2.63,4.0,3.77
95,10.49,11.0,10.29
97,11.12,13.0,13.36
98,12.93,12.0,12.02
99,13.37,11.0,12.54
100,3.73,3.0,1.84
101,3.16,7.0,5.02
102,14.55,16.0,15.34
104,11.9,14.0,13.6
105,14.17,15.0,13.33
108,2.96,3.0,2.45
110,29.18,27.0,29.1
111,23.23,24.0,24.77
112,5.52,3.0,1.72
113,6.35,3.0,1.56
114,12.61,10.0,12.16
115,7.26,11.0,12.87
116,24.48,20.0,20.62
117,14.7,14.0,16.72
118,25.1,21.0,22.33
119,24.34,22.0,25.06
120,24.02,16.0,17.93
121,3.2,7.0,4.52
122,16.12,3.0,7.27
123,40.53,40.0,42.12
124,39.92,42.0,42.07
125,44.39,46.0,42.65
126,45.05,46.0,46.41
127,44.42,46.0,43.47
129,23.19,26.0,26.47
131,48.12,60.0,55.7
132,42.75,44.0,45.93
133,33.07,35.0,33.8
134,24.2,29.0,26.78
137,22.53,23.0,22.97
139,37.06,37.0,36.16
142,26.02,24.0,24.64
144,38.52,40.0,38.75
145,42.52,42.0,41.34
146,43.73,43.0,39.47
147,49.14,59.0,54.95
148,45.53,49.0,49.53
150,24.68,24.0,25.79
151,44.11,46.0,45.76
152,34.24,38.0,34.34
153,17.17,27.0,24.06
154,9.89,10.0,10.02
155,10.03,11.0,11.2
157,5.19,3.0,2.73
158,12.53,12.0,12.45
159,9.34,9.0,8.34
161,11.76,11.0,11.52
162,15.2,13.0,12.29
163,4.83,3.0,2.96
164,2.87,3.0,3.1
165,16.97,15.0,13.88
166,14.31,12.0,12.22
167,12.09,12.0,11.5
168,13.56,13.0,14.53
170,9.17,4.0,5.66
171,0.72,3.0,1.78
173,12.83,13.0,12.28
174,16.59,13.0,15.1
175,5.45,4.0,4.37
176,14.81,13.0,13.57
178,3.53,3.0,3.44
179,10.92,13.0,12.45
182,14.35,14.0,15.21
183,11.47,8.0,8.45
185,-1.32,3.0,1.92
186,12.85,13.0,11.83
187,13.44,9.0,9.01
189,11.31,11.0,10.28
190,13.14,16.0,25.92
191,10.76,11.0,11.84
193,16.46,15.0,15.95
195,7.79,7.0,7.58
196,10.67,9.0,9.45
197,12.44,12.0,11.27
198,4.82,7.0,6.8
199,3.67,5.0,4.39
200,4.47,4.0,3.83
201,3.59,3.0,2.45
202,6.93,6.0,8.27
207,6.29,4.0,4.32
