,äÓñ{ïœêîÇÃÇ›,è⁄ç◊ïœêîÇ†ÇË
0,112.49,38.37
1,83.11,1.9
2,10.41,9.74
3,72.25,42.66
4,114.12,41.35
7,12.07,16.58
8,0.45,14.24
9,188.42,4.28
10,96.42,4.73
12,41.79,3.56
14,2.16,10.4
16,44.32,15.04
17,38.63,11.46
19,2.16,0.85
21,70.72,4.01
22,26.9,13.99
24,24.42,9.04
27,55.02,50.64
31,27.24,15.25
33,8.39,10.38
34,42.72,7.28
35,24.37,6.76
37,22.14,17.9
38,77.36,1.87
40,52.75,3.39
42,76.44,59.18
43,34.97,23.18
44,52.35,10.34
45,118.86,28.05
46,10.77,6.7
47,3.73,0.72
48,4.31,2.2
49,92.23,31.89
50,10.2,11.56
51,12.64,20.38
52,56.04,32.56
53,0.16,4.48
54,14.88,0.69
56,8.67,7.83
57,21.1,30.59
58,4.67,44.39
59,8.99,48.0
62,3.25,5.05
63,5.62,4.06
64,20.12,7.29
66,39.66,16.21
68,2.48,17.32
69,1.13,7.36
71,2.9,5.61
72,54.91,0.4
74,5.94,11.24
75,4.71,5.58
76,4.28,7.02
77,9.43,5.32
78,12.59,20.17
79,5.97,3.33
80,21.67,0.3
82,17.55,6.51
83,3.46,0.97
85,6.19,4.73
86,67.8,10.17
87,0.38,24.29
88,25.59,34.04
90,4.95,7.02
91,26.77,6.73
92,11.32,0.52
93,67.52,33.75
96,24.54,28.5
97,11.69,4.76
98,7.16,3.11
100,261.16,3.56
101,58.09,36.79
102,10.86,1.84
103,13.9,12.91
104,13.23,2.42
107,25.31,3.8
109,34.03,31.22
110,19.65,9.26
111,2.29,1.71
112,490.25,48.3
113,412.6,18.78
114,65.84,27.96
115,38.84,41.21
116,20.66,11.43
117,13.13,9.03
118,21.08,14.57
119,26.76,25.85
123,2.8,1.63
124,0.04,0.38
125,9.32,10.24
126,8.93,4.19
127,9.32,7.28
129,5.1,3.22
130,10.57,7.21
131,35.54,17.91
132,14.89,3.98
133,11.51,1.59
135,30.14,0.86
137,16.9,9.73
138,15.92,0.07
141,10.07,8.74
142,5.98,1.15
143,33.55,18.95
144,17.31,16.66
145,5.16,2.85
146,3.78,8.87
147,29.18,16.37
148,15.56,3.62
149,0.23,8.08
150,0.28,0.57
151,12.45,11.65
153,39.04,18.08
154,6.65,3.87
155,14.41,4.28
157,168.6,51.97
158,5.73,3.71
159,15.98,0.41
160,21.63,21.21
161,25.49,15.51
166,24.42,1.96
167,32.78,9.4
168,15.28,20.61
170,220.48,47.45
173,12.45,16.19
175,43.13,17.48
176,38.19,31.6
179,18.56,10.6
180,3.22,68.33
181,9.79,60.94
183,31.69,20.16
184,22.99,13.6
185,26.05,31.73
186,0.89,16.34
188,7.99,3.37
189,15.62,8.96
190,20.31,72.94
191,16.54,10.32
194,27.32,6.72
195,10.69,16.31
196,5.3,1.61
198,32.64,17.66
199,8.23,15.39
200,53.51,16.22
204,182.37,11.24
207,10.35,4.65
208,91.93,2.78
209,58.33,13.89
210,7.89,8.78
212,101.8,4.38
213,3.48,56.21
214,28.75,16.31
216,58.63,36.3
219,22.56,20.89
220,31.36,12.55
221,57.77,2.71
222,75.85,1.13
223,43.54,12.23
226,28.28,4.77
227,6.18,17.49
228,9.34,23.54
229,14.65,8.7
231,2.41,0.27
232,53.7,30.2
233,94.58,37.72
235,30.5,4.88
236,7.98,28.35
237,45.42,22.41
238,28.76,17.16
239,9.27,13.62
241,204.93,9.54
244,23.04,12.73
245,58.82,30.63
247,11.35,39.56
248,21.42,7.23
250,29.4,2.88
251,7.47,0.97
252,16.8,8.46
253,16.04,11.69
254,104.66,28.61
255,18.93,35.11
258,7.93,7.19
261,12.09,15.48
263,11.57,5.51
265,16.33,1.37
266,24.88,0.48
267,24.41,10.19
268,31.98,0.87
269,297.98,3.53
270,39.95,21.79
272,423.86,58.12
274,435.26,26.19
275,808.46,128.6
277,1277.29,78.54
278,19.95,17.85
279,3.85,23.49
280,13.51,1.96
283,784.61,182.51
286,41.35,23.4
288,48.24,31.57
290,752.53,157.93
291,47.01,52.35
292,28.2,17.26
293,37.45,38.53
294,39.09,16.42
296,7.21,9.54
298,29.34,9.84
299,15.44,12.62
300,13.19,3.13
301,5.1,3.56
306,19.37,4.34
307,10.79,5.18
308,3.85,1.39
309,18.15,6.94
311,13.16,15.33
312,6.42,3.65
314,13.87,3.25
315,23.96,19.49
317,29.72,8.07
318,8.76,5.96
319,16.64,6.7
320,14.95,4.87
321,5.72,8.71
322,9.84,2.95
323,16.21,7.97
324,14.66,10.96
325,3.58,6.09
328,7.17,6.45
329,7.06,0.95
330,22.38,2.95
331,8.75,4.2
332,8.55,4.59
333,1.3,8.09
334,25.21,1.18
335,37.39,1.38
337,3.54,2.19
339,28.14,18.08
340,3.68,12.7
341,24.7,7.27
342,0.07,8.1
343,17.83,1.46
345,38.99,5.58
346,46.68,24.54
348,228.96,0.48
349,52.7,19.85
352,101.43,35.54
353,180.66,21.11
354,175.29,13.57
355,41.72,50.04
356,133.74,67.22
358,35.55,19.63
359,89.61,45.53
360,132.5,37.57
361,99.81,12.12
362,102.89,11.68
363,85.83,17.1
