,äÓñ{ïœêîÇÃÇ›,é¿ê—,è⁄ç◊ïœêîÇ†ÇË
0,4.78,4.0,4.18
1,3.29,3.0,2.93
3,4.16,3.0,4.1
4,6.71,5.0,4.54
6,12.09,12.0,11.49
7,9.47,9.0,9.91
8,16.8,19.0,20.9
9,8.28,4.0,2.99
11,10.55,13.0,12.16
14,17.75,15.0,15.79
15,6.52,9.0,9.97
16,6.79,8.0,8.0
18,6.72,6.0,3.66
19,5.86,6.0,5.96
20,6.17,4.0,4.28
22,5.38,4.0,4.22
23,-1.37,3.0,2.71
24,3.09,4.0,3.25
26,4.7,4.0,3.63
28,4.45,3.0,2.53
29,3.03,3.0,3.11
30,3.29,5.0,4.53
32,4.12,3.0,4.1
33,2.86,3.0,3.71
34,2.98,4.0,3.7
35,5.91,6.0,5.74
36,4.62,4.0,3.9
40,4.85,4.0,3.75
41,6.24,4.0,4.68
42,4.11,3.0,3.85
43,8.98,7.0,6.77
44,3.22,3.0,3.0
48,6.2,6.0,4.73
49,5.3,4.0,4.98
51,3.46,3.0,2.59
52,2.25,4.0,3.62
53,7.62,8.0,8.0
55,10.16,9.0,9.08
57,10.08,10.0,9.59
58,0.57,3.0,2.91
60,7.05,10.0,9.46
62,11.23,10.0,10.29
63,12.25,11.0,11.31
64,10.6,9.0,9.48
67,11.56,12.0,11.14
69,18.87,13.0,14.59
70,13.94,17.0,17.17
71,12.4,13.0,13.63
72,2.77,3.0,3.14
73,2.97,3.0,3.48
74,13.82,14.0,14.47
75,11.8,13.0,11.37
76,12.66,13.0,12.28
80,4.54,4.0,3.96
81,10.94,12.0,12.45
82,9.56,10.0,9.49
84,12.23,12.0,11.55
86,2.74,3.0,2.85
87,1.31,3.0,2.99
88,11.58,15.0,12.66
89,11.13,12.0,11.69
90,8.22,11.0,12.12
93,1.38,3.0,2.7
95,11.59,11.0,10.44
96,12.6,12.0,12.19
97,17.82,13.0,14.67
98,12.22,12.0,12.31
99,11.09,11.0,11.47
101,2.36,7.0,5.48
102,16.57,16.0,16.22
104,13.47,14.0,14.71
106,23.52,18.0,18.0
109,25.52,25.0,27.93
113,10.26,3.0,2.32
114,12.43,10.0,10.61
115,12.23,11.0,11.26
116,22.91,20.0,20.58
117,13.82,14.0,15.04
119,24.36,22.0,23.99
120,17.8,16.0,14.8
121,10.25,7.0,7.28
122,23.43,3.0,6.08
124,39.43,42.0,42.74
125,40.8,46.0,41.28
126,42.77,46.0,45.79
128,26.36,24.0,25.12
129,23.1,26.0,25.82
130,27.04,27.0,27.72
131,43.92,60.0,53.83
132,42.81,44.0,45.85
133,34.9,35.0,34.51
134,26.17,29.0,26.85
135,17.46,21.0,21.8
136,18.86,19.0,19.82
137,24.07,23.0,23.34
140,41.91,39.0,39.32
141,41.31,41.0,41.53
142,26.16,24.0,23.7
143,27.52,25.0,25.82
144,39.9,40.0,39.29
147,44.06,59.0,55.2
148,43.13,49.0,46.83
149,29.38,32.0,33.37
150,25.22,24.0,23.93
151,41.16,46.0,45.29
152,36.4,38.0,36.71
153,17.31,27.0,24.75
156,7.18,3.0,4.12
157,5.33,3.0,2.18
162,14.65,13.0,13.92
163,3.68,3.0,2.92
165,15.52,15.0,15.47
166,14.8,12.0,12.97
170,4.66,4.0,3.17
172,3.64,3.0,3.17
173,13.79,13.0,12.47
174,16.17,13.0,12.53
177,3.74,3.0,3.22
178,2.97,3.0,2.56
179,12.35,13.0,12.92
180,13.5,14.0,20.26
181,12.79,15.0,20.17
184,0.63,4.0,2.91
185,-0.25,3.0,1.88
187,11.85,9.0,9.28
188,12.82,13.0,12.68
190,14.52,16.0,18.67
191,11.08,11.0,11.46
192,5.83,6.0,6.18
193,14.98,15.0,15.33
194,10.6,8.0,7.91
197,9.09,12.0,11.85
199,5.39,5.0,4.8
200,4.61,4.0,3.36
201,3.4,3.0,3.19
202,7.27,6.0,6.35
203,1.67,4.0,3.31
204,6.65,3.0,2.05
207,2.67,4.0,4.26
209,4.84,3.0,3.19
210,8.08,6.0,5.49
211,4.99,5.0,5.43
212,3.0,3.0,3.62
213,2.91,3.0,2.15
214,3.88,4.0,3.91
216,2.83,3.0,3.41
217,5.31,4.0,3.84
219,4.91,5.0,5.29
222,5.41,3.0,3.16
223,5.3,4.0,3.34
224,5.33,4.0,5.33
225,4.79,4.0,3.79
227,3.48,3.0,2.08
228,7.14,5.0,5.39
229,3.74,4.0,4.36
231,6.05,8.0,7.44
232,3.46,4.0,4.28
234,4.14,5.0,5.38
235,2.59,6.0,6.38
237,9.65,6.0,5.42
240,-0.23,3.0,1.14
241,7.05,4.0,2.96
242,16.95,14.0,14.56
244,8.37,7.0,8.41
245,15.26,12.0,11.71
247,6.54,10.0,11.21
248,20.67,26.0,26.99
249,39.34,40.0,39.25
250,20.27,23.0,23.22
251,30.52,27.0,26.86
252,20.94,24.0,24.13
253,25.79,23.0,23.55
254,9.63,4.0,3.75
255,2.57,3.0,3.22
256,29.25,26.0,25.72
257,33.08,31.0,31.22
258,28.82,29.0,29.18
259,23.39,23.0,21.71
260,27.32,26.0,24.72
263,28.13,31.0,30.97
264,27.13,29.0,28.46
265,22.31,26.0,25.66
266,33.37,36.0,37.88
267,29.16,40.0,39.13
268,19.21,27.0,26.43
269,14.65,3.0,5.47
270,29.52,36.0,35.11
271,31.6,35.0,34.99
272,17.92,4.0,3.44
273,11.93,3.0,2.24
274,23.25,4.0,6.91
275,18.07,3.0,8.13
276,10.89,4.0,4.38
277,31.7,3.0,0.14
278,39.89,35.0,38.62
280,44.61,62.0,61.72
281,46.77,60.0,61.46
282,10.35,3.0,-0.39
283,8.62,3.0,3.02
284,15.07,4.0,4.11
285,40.76,32.0,35.6
288,44.77,33.0,40.02
290,15.46,3.0,4.3
291,38.3,34.0,41.35
292,49.88,36.0,38.02
293,44.93,34.0,39.32
294,60.48,73.0,70.47
295,58.2,92.0,74.04
