,äÓñ{ïœêîÇÃÇ›,è⁄ç◊ïœêîÇ†ÇË
0,32.49,12.67
3,16.39,1.56
8,13.24,13.11
11,13.6,15.73
13,1.81,2.94
19,21.65,10.93
26,54.58,45.26
28,8.79,2.05
46,27.82,37.91
53,15.47,7.45
55,21.04,10.54
56,0.31,5.08
59,16.0,16.05
61,16.47,16.42
62,47.01,32.08
64,15.17,24.07
75,11.17,12.73
78,3.87,3.96
79,0.65,2.98
80,23.08,24.08
95,30.74,32.29
96,13.19,7.44
97,11.72,7.17
98,7.84,9.28
103,8.59,16.95
115,61.18,4.62
116,10.36,31.29
117,23.34,19.53
121,40.42,40.34
123,7.62,10.35
124,11.41,12.14
126,6.15,4.06
131,25.07,27.38
133,14.46,14.35
135,6.7,9.12
138,34.95,35.44
139,34.81,24.56
149,29.55,28.51
151,13.71,11.62
153,12.6,13.89
154,15.03,11.98
155,7.26,4.67
160,8.21,13.45
162,3.37,11.28
169,7.56,5.33
174,21.93,27.02
175,58.64,66.95
177,18.84,16.5
180,16.19,18.82
181,17.76,7.01
184,24.13,24.7
185,14.71,6.29
188,20.14,33.49
197,18.22,13.44
202,31.68,19.72
204,11.34,6.87
205,7.74,14.93
206,6.06,0.63
210,37.59,30.85
216,32.66,25.84
219,28.62,30.11
225,16.87,14.71
231,21.01,20.96
233,17.42,16.04
235,26.64,23.79
237,3.89,6.33
238,2.33,4.61
242,31.25,18.01
245,16.91,17.0
250,22.71,19.71
251,7.91,2.65
259,13.43,8.4
263,7.15,2.66
266,18.9,19.78
268,114.8,119.48
270,30.75,46.15
274,245.79,85.44
276,453.79,329.35
278,58.69,26.83
283,23.13,42.23
286,12.04,6.44
288,16.48,6.7
289,287.52,271.92
290,9.39,16.43
294,10.32,13.84
297,17.52,12.21
298,13.56,13.13
301,17.53,8.77
306,24.58,6.82
307,5.01,0.36
309,1.44,1.33
310,37.01,42.8
317,47.31,63.22
325,67.69,34.56
332,20.23,22.68
341,13.01,8.49
344,9.4,14.91
346,3.93,6.76
347,1.48,17.02
348,3.54,10.13
354,7.89,4.67
355,75.18,86.84
357,21.03,23.67
358,9.69,8.64
360,91.4,99.21
361,13.28,13.22
366,31.14,31.37
368,21.64,20.84
370,1.43,0.4
374,13.27,16.12
375,5.53,2.96
377,8.77,14.01
378,45.81,52.4
383,12.11,13.72
385,50.25,46.51
386,25.92,27.21
390,11.93,23.19
391,17.85,19.83
393,30.73,3.44
397,19.47,26.29
407,6.19,15.29
409,19.7,12.48
410,10.56,17.05
412,15.91,13.18
415,2.31,3.3
416,40.92,51.95
418,30.38,7.09
421,7.14,8.63
423,32.42,17.65
425,29.92,37.25
428,12.88,19.54
429,11.46,11.52
437,12.07,10.5
442,8.75,6.08
445,7.85,10.24
446,36.66,35.0
447,3.98,4.42
453,7.22,5.6
454,13.86,11.71
462,13.54,18.61
465,3.05,5.2
469,19.08,21.44
475,24.28,23.62
478,17.41,29.27
481,11.68,11.8
483,17.32,13.06
488,20.7,24.76
492,25.15,33.29
495,61.77,69.82
497,19.63,14.26
501,0.07,0.46
504,2.57,9.86
506,19.84,21.26
508,26.4,28.67
510,2.0,2.01
514,11.56,14.63
521,23.47,16.6
523,10.98,9.75
524,9.79,8.26
525,1.53,2.14
528,3.48,0.78
531,10.83,14.92
538,16.51,4.38
540,16.46,18.75
541,3.3,2.87
545,17.7,3.15
546,4.2,6.48
547,13.1,16.71
549,9.99,14.9
553,4.25,23.15
556,28.72,25.29
566,21.99,21.09
567,73.17,74.01
568,13.71,14.88
569,27.07,24.15
578,47.08,46.43
590,4.79,1.7
599,18.37,10.86
607,33.18,24.34
612,16.62,14.55
613,2.77,4.59
616,49.99,41.96
618,13.11,11.36
620,22.06,19.34
621,4.27,4.55
625,6.77,0.91
630,5.51,0.9
636,26.97,19.7
637,89.9,87.75
644,44.42,50.9
645,31.99,26.49
653,12.55,1.46
659,0.74,4.56
670,26.2,22.54
674,6.6,10.56
676,2.76,0.33
677,9.25,5.12
680,15.13,9.62
688,8.03,1.83
693,37.42,27.55
698,2.92,5.17
701,26.16,23.82
704,25.5,20.24
706,4.3,9.6
710,2.37,9.06
718,14.37,6.49
726,28.91,23.58
727,29.83,22.31
731,29.75,45.35
733,11.04,9.87
734,5.93,2.3
736,9.49,5.46
737,13.03,14.6
738,55.75,53.77
741,18.7,25.58
742,9.17,14.63
743,23.8,25.6
744,24.98,24.4
749,39.63,36.47
750,26.16,19.76
753,7.19,10.59
762,32.71,16.98
766,51.17,49.64
768,22.73,15.86
773,11.63,6.72
774,3.56,19.19
775,4.24,4.95
776,8.79,15.95
777,8.53,1.14
778,11.56,1.35
781,10.12,12.52
785,19.91,23.35
788,16.79,14.95
800,3.63,9.15
801,5.11,13.58
802,8.07,15.86
803,1.8,3.9
804,4.67,9.6
808,9.36,2.04
809,5.27,2.09
813,21.35,19.16
817,12.15,10.91
819,7.17,11.44
821,18.23,12.54
822,9.87,12.25
824,8.85,6.49
826,8.1,24.41
830,13.64,13.06
836,15.92,20.07
842,14.55,8.51
843,13.26,12.41
844,4.91,5.43
845,18.81,18.11
846,26.98,25.79
847,4.57,5.92
848,17.08,15.5
852,20.04,16.29
853,13.99,10.71
857,6.88,4.72
859,8.9,6.71
860,5.49,3.95
862,18.96,17.03
864,8.99,12.53
865,0.77,1.12
867,1.67,2.66
868,11.3,15.06
882,3.19,0.9
884,9.89,9.66
888,14.05,16.84
894,17.41,19.75
896,10.83,12.82
902,14.79,13.18
903,16.95,12.42
904,25.61,14.51
906,83.28,66.75
915,31.68,18.37
917,5.34,10.87
919,10.3,3.86
927,8.99,4.62
929,38.78,40.2
932,31.44,13.56
934,24.45,30.79
935,13.0,12.78
936,20.06,23.61
938,8.32,14.52
944,27.53,42.88
947,23.54,22.77
950,62.02,57.68
951,36.79,33.6
953,9.44,8.75
956,16.09,18.03
958,4.13,6.6
963,28.8,17.68
965,19.11,13.76
966,110.73,110.53
968,10.55,3.33
969,5.95,1.99
971,27.11,27.95
972,39.33,25.76
973,19.55,49.4
991,5.1,4.8
992,0.85,2.5
993,9.36,4.54
1000,31.86,18.71
1006,260.66,161.1
1007,239.88,166.27
1010,18.31,27.14
1013,10.81,3.72
1020,9.66,8.27
1023,17.56,29.43
1025,1.92,23.66
1026,16.57,13.78
1027,22.35,30.6
1029,43.97,17.21
1033,2.94,2.14
1050,19.41,21.93
1060,4.91,9.67
1064,33.72,26.48
1068,23.13,16.49
1070,13.96,16.5
1074,8.63,26.92
1080,14.49,15.76
1081,41.07,39.04
1085,10.95,14.16
1087,1.02,7.28
1090,6.77,6.1
1092,12.55,13.0
1093,52.71,42.0
1095,4.78,15.4
