,äÓñ{ïœêîÇÃÇ›,é¿ê—,è⁄ç◊ïœêîÇ†ÇË
3,30.22,38.0,31.92
6,56.88,58.0,56.79
8,57.18,58.0,60.4
9,58.4,52.0,50.58
13,56.04,62.0,55.35
17,38.16,61.0,38.84
18,40.57,52.0,41.33
24,36.69,33.0,31.13
27,36.46,42.0,41.83
28,31.53,34.0,33.79
30,31.72,34.0,31.59
36,33.82,32.0,33.85
42,35.63,36.0,38.44
43,33.75,29.0,33.67
47,36.32,30.0,36.83
48,36.78,38.0,35.56
51,30.8,31.0,31.46
55,35.41,29.0,34.11
60,34.23,29.0,32.47
63,36.34,34.0,38.72
66,42.56,34.0,44.28
74,40.03,47.0,39.99
76,39.78,36.0,39.52
86,41.03,47.0,38.38
87,42.21,28.0,41.35
91,37.43,30.0,38.34
93,41.1,32.0,40.8
96,51.22,56.0,50.59
98,45.78,38.0,45.34
100,54.73,63.0,49.12
107,45.64,53.0,43.72
109,60.56,75.0,60.54
111,47.86,70.0,50.52
112,52.4,70.0,55.57
114,54.96,61.0,53.62
118,53.64,83.0,52.29
121,46.87,97.0,45.19
133,51.02,44.0,48.45
135,38.58,35.0,39.53
136,38.27,39.0,35.44
137,39.15,29.0,34.6
142,53.14,69.0,50.85
144,55.11,50.0,51.87
145,54.05,58.0,53.92
146,71.29,67.0,70.75
148,78.67,78.0,80.1
151,71.66,85.0,73.18
152,49.56,77.0,53.21
155,38.73,37.0,38.66
158,35.72,31.0,34.35
161,37.05,37.0,36.11
163,43.13,28.0,40.85
164,44.05,31.0,44.55
169,33.31,34.0,31.8
171,33.24,33.0,33.19
177,31.58,41.0,33.71
179,31.86,31.0,32.72
184,32.18,40.0,33.7
185,31.4,34.0,32.97
190,36.82,37.0,31.68
193,34.91,29.0,34.91
196,32.43,28.0,24.11
197,32.55,36.0,31.42
203,53.52,51.0,48.23
205,49.65,48.0,48.03
206,50.6,52.0,51.45
210,40.83,55.0,41.07
214,44.82,51.0,43.84
217,47.15,54.0,50.16
224,50.27,50.0,52.18
227,57.1,66.0,59.73
230,55.05,42.0,54.01
232,61.58,62.0,61.43
235,57.51,66.0,56.59
239,58.77,60.0,58.46
242,56.96,73.0,61.35
245,68.1,61.0,70.0
258,74.96,76.0,82.52
260,71.01,58.0,73.27
261,80.35,91.0,90.85
265,78.36,72.0,85.0
274,80.83,19.0,69.74
285,76.07,133.0,75.23
293,105.58,100.0,107.1
295,108.92,123.0,109.39
299,66.89,102.0,83.51
310,82.23,66.0,95.08
313,83.83,117.0,85.27
314,95.58,103.0,106.84
316,114.61,114.0,121.2
317,68.36,56.0,86.37
319,113.27,118.0,107.05
320,62.37,121.0,72.1
321,81.79,96.0,92.38
322,98.83,107.0,100.3
327,87.58,127.0,89.23
341,60.92,97.0,56.89
344,72.94,63.0,73.93
346,55.66,60.0,56.12
359,49.83,56.0,47.7
362,52.86,42.0,52.79
370,57.86,66.0,60.62
371,47.51,68.0,45.2
373,60.11,58.0,64.23
375,53.11,50.0,52.83
376,72.34,79.0,70.9
377,73.5,65.0,73.78
381,60.69,58.0,61.29
386,60.43,76.0,58.01
387,54.01,64.0,57.61
389,50.59,32.0,51.71
392,52.61,27.0,48.11
396,31.94,25.0,27.38
400,43.42,29.0,42.52
401,40.15,27.0,35.46
403,32.15,27.0,29.19
404,34.12,26.0,33.81
405,46.43,28.0,45.28
407,34.81,33.0,39.18
414,59.38,63.0,61.59
416,52.43,34.0,51.33
418,33.87,27.0,29.31
419,34.85,27.0,36.85
420,37.48,26.0,36.13
422,35.2,31.0,36.65
426,38.21,37.0,39.54
428,46.56,41.0,46.67
430,48.03,54.0,49.4
432,36.88,33.0,39.29
433,40.26,40.0,41.73
435,53.81,48.0,55.16
438,38.76,42.0,36.57
440,55.85,59.0,56.53
444,37.95,42.0,37.0
447,37.96,36.0,35.3
453,42.51,44.0,42.58
455,46.44,40.0,44.48
463,51.88,54.0,52.11
467,54.61,59.0,55.0
470,40.59,36.0,41.14
475,58.71,52.0,59.87
479,44.61,49.0,44.07
482,55.22,54.0,56.2
484,43.51,34.0,42.78
487,51.13,45.0,52.27
489,55.66,62.0,55.35
490,61.04,54.0,59.78
492,68.53,53.0,72.34
494,57.97,55.0,58.29
501,75.63,84.0,74.67
502,79.32,83.0,83.0
503,79.45,124.0,82.08
506,72.29,65.0,74.76
512,66.99,67.0,66.67
513,71.27,81.0,74.62
518,49.92,46.0,48.44
520,61.75,61.0,62.69
522,66.4,56.0,66.66
528,61.32,61.0,62.27
529,43.67,31.0,45.68
531,39.86,48.0,41.13
