,äÓñ{ïœêîÇÃÇ›,è⁄ç◊ïœêîÇ†ÇË
5,82.53,82.09
9,0.31,2.84
13,13.89,4.83
18,13.78,7.73
19,38.5,20.59
20,8.22,1.0
21,20.34,35.56
28,20.06,17.91
29,39.84,28.04
36,6.77,11.18
48,4.23,2.34
52,10.59,14.27
55,18.64,19.96
63,3.51,19.65
64,13.59,15.01
66,21.83,29.07
72,4.99,0.3
80,24.38,30.67
84,9.14,35.38
86,9.47,11.43
88,14.92,12.93
94,10.11,16.02
96,10.81,11.75
106,4.97,5.08
110,20.76,18.35
112,15.33,10.51
117,23.15,20.33
122,5.06,0.54
129,9.72,6.29
130,30.01,29.44
137,33.65,28.28
138,30.36,34.83
139,24.45,26.05
143,29.62,37.39
147,20.52,13.73
154,7.85,0.13
155,1.58,11.33
156,21.41,9.95
158,9.65,17.41
159,10.79,4.44
163,36.35,49.95
165,3.49,7.17
168,8.09,17.54
169,3.33,1.69
170,13.88,10.57
177,25.82,16.16
183,2.33,11.37
184,28.85,15.9
185,15.02,1.0
187,20.66,7.24
189,10.36,0.35
192,46.79,15.4
194,14.11,20.34
197,11.81,2.35
198,28.79,16.91
202,47.12,17.75
205,2.95,1.01
207,4.42,6.9
208,29.36,32.62
209,14.55,14.51
210,35.92,25.11
213,5.57,20.22
222,55.14,47.77
228,15.56,9.38
235,17.63,14.91
238,11.21,8.92
241,11.16,9.98
242,2.09,8.52
244,24.49,23.24
245,4.21,20.0
246,7.92,28.43
250,21.26,27.05
255,6.79,3.57
257,69.97,71.71
261,16.89,9.41
266,13.03,11.59
267,18.91,20.62
269,34.32,29.99
273,208.54,121.05
280,25.09,41.45
285,33.31,33.03
286,3.17,9.18
289,219.06,244.93
290,15.24,9.34
292,20.97,18.74
294,12.71,13.39
296,12.97,12.17
297,11.31,19.92
300,10.41,15.08
302,15.56,16.79
304,19.48,28.23
305,30.16,12.39
306,26.82,13.09
309,27.17,16.22
310,38.26,38.88
311,13.12,8.61
313,22.25,21.37
314,1.25,9.28
324,0.07,28.49
326,13.51,14.25
336,13.76,2.18
338,15.71,17.41
342,16.13,7.09
343,2.15,10.75
347,0.35,6.03
351,10.8,8.27
352,9.29,11.77
353,8.08,5.39
355,68.22,80.05
357,23.44,25.22
358,12.54,13.56
365,3.34,1.29
378,46.82,55.51
379,0.01,5.49
382,8.32,9.58
383,5.62,8.14
385,47.6,57.98
387,9.41,9.42
388,51.42,39.48
389,64.05,53.51
391,4.79,5.7
393,31.35,3.46
396,31.32,39.82
397,19.27,29.81
399,12.17,15.04
400,54.53,61.31
401,45.75,37.42
409,9.02,22.52
411,18.19,4.7
412,11.41,10.16
413,1.19,18.83
414,1.26,2.65
415,4.89,2.19
416,54.52,63.2
419,19.77,39.85
423,26.89,29.06
426,4.77,8.28
431,7.22,3.58
436,11.97,12.43
443,2.55,7.14
444,14.29,3.8
451,7.42,2.27
461,7.37,8.58
463,6.33,6.64
464,23.24,21.68
469,12.87,19.45
471,18.08,8.0
472,0.13,9.24
473,9.94,12.03
477,14.79,15.04
485,7.36,0.62
486,9.31,9.39
488,3.65,8.74
489,16.15,13.95
490,6.74,12.29
491,28.92,29.6
502,3.76,5.06
504,4.69,10.16
505,5.22,7.14
507,4.76,8.44
512,2.0,3.66
513,4.53,9.16
517,5.5,6.95
523,1.17,0.74
532,29.78,24.46
537,56.77,18.7
538,21.36,20.91
542,6.07,1.1
549,3.25,16.16
552,27.61,37.96
559,22.61,31.18
561,31.0,13.93
562,20.33,24.43
564,16.33,14.35
565,12.13,9.94
567,61.66,66.02
569,26.89,18.52
571,0.64,23.41
572,11.61,8.94
573,10.71,3.95
576,21.15,11.09
579,17.58,8.56
584,11.62,15.98
585,10.48,10.6
587,16.14,17.31
589,10.24,13.95
595,35.04,39.91
602,32.26,24.04
603,8.23,6.62
606,9.08,13.04
609,43.51,54.94
611,15.9,9.99
614,4.73,6.35
617,13.25,14.56
620,19.54,18.15
621,10.14,14.64
624,40.51,42.52
630,9.87,3.06
637,128.98,140.79
638,140.97,194.94
642,215.02,213.04
644,51.44,28.4
648,2.87,0.08
649,36.88,37.94
651,15.1,11.95
653,14.45,13.75
654,38.38,33.63
655,32.82,34.35
658,105.35,101.45
659,11.99,10.15
660,27.65,26.81
668,23.38,30.55
673,31.27,24.06
677,9.49,11.52
682,9.37,15.37
684,20.98,21.14
685,14.14,16.53
687,24.73,15.09
688,6.98,3.58
689,5.17,1.98
690,34.23,34.56
697,3.47,4.37
709,5.16,4.69
710,2.53,0.29
711,15.89,11.78
713,18.07,24.23
720,42.9,37.61
724,36.69,37.56
725,4.27,2.32
729,7.61,2.23
731,32.96,51.28
737,15.4,10.86
741,19.37,22.85
743,17.07,18.26
744,11.34,12.33
758,63.15,79.66
759,48.26,46.48
760,24.46,22.46
769,19.13,22.67
770,20.69,33.01
775,9.29,0.82
780,8.05,5.13
782,6.36,6.99
785,20.83,19.23
786,3.04,0.4
787,25.06,19.94
805,1.16,11.92
806,3.96,3.04
809,9.15,8.29
812,9.42,8.42
813,21.24,19.01
820,8.56,5.64
826,5.14,14.61
828,3.31,7.47
831,7.48,9.58
832,18.16,19.84
834,33.59,35.66
837,1.57,4.3
840,15.67,11.74
843,6.64,12.6
848,20.37,24.13
853,10.14,16.99
858,13.65,19.68
859,5.65,12.84
861,59.54,48.72
865,4.39,0.75
867,2.1,6.27
870,5.14,8.89
871,2.81,2.88
872,13.34,14.71
873,26.34,27.79
889,25.88,25.22
890,7.16,10.37
894,10.59,13.04
899,11.64,12.39
904,5.89,2.78
906,72.78,64.91
908,12.22,11.45
915,23.14,25.16
917,11.19,7.5
922,0.11,7.75
927,10.79,13.13
932,25.35,23.22
937,56.87,65.44
941,53.59,54.08
942,45.7,34.97
943,19.54,20.09
953,12.69,13.82
956,25.97,24.95
957,9.82,7.66
965,20.22,11.92
968,17.08,5.95
975,0.87,3.48
978,16.75,14.36
979,21.5,22.68
981,30.0,17.76
985,12.3,23.05
986,19.28,14.08
993,7.02,14.49
994,5.19,3.75
999,inf,inf
1000,16.81,7.88
1001,4.55,16.36
1004,180.57,141.47
1007,214.87,153.54
1012,4.05,7.25
1013,13.4,10.91
1014,16.44,14.49
1019,31.36,37.62
1020,8.34,14.67
1021,2.57,10.44
1027,27.41,34.83
1032,11.59,18.2
1033,0.02,5.02
1034,13.26,11.09
1043,65.81,43.19
1045,8.09,11.8
1046,8.01,1.22
1047,1.99,3.7
1050,15.88,10.74
1053,51.16,50.82
1060,1.69,1.35
1064,37.01,27.37
1066,23.98,22.13
1069,15.82,4.59
1077,16.79,19.28
1080,4.45,14.61
1081,33.54,41.41
1091,19.54,11.89
