,“ú•Ê
0,11.15
1,7.71
2,15.31
4,2.34
5,44.19
7,0.79
8,6.72
9,5.41
10,5.57
13,15.33
15,11.7
16,20.87
17,15.48
21,39.12
22,11.3
25,3.37
26,63.19
27,4.64
28,4.17
30,1.51
32,17.77
33,13.32
34,6.86
35,14.43
36,8.09
38,34.99
41,13.3
42,6.22
45,2.72
46,13.45
47,7.48
48,3.46
49,2.25
50,9.98
52,21.59
53,5.49
54,0.71
55,17.07
56,3.65
57,3.8
61,14.33
62,25.23
64,21.07
65,10.63
66,2.31
68,17.15
69,15.18
70,0.34
71,17.27
72,14.39
73,0.18
75,4.6
76,3.04
77,1.77
78,3.53
80,1.36
82,2.95
84,17.44
86,15.72
87,21.18
90,3.0
91,15.35
93,2.18
94,2.22
96,19.72
98,0.97
102,18.16
103,3.04
104,4.2
105,0.74
106,11.03
107,3.8
108,3.15
110,15.75
111,9.07
112,13.05
114,5.2
116,10.88
118,23.17
119,21.45
121,35.74
122,2.85
123,1.55
124,19.69
127,43.75
128,43.04
129,9.85
131,26.69
133,0.5
134,8.1
137,14.05
138,17.3
139,17.61
140,55.2
141,36.64
142,18.44
143,35.95
144,7.11
146,6.86
148,14.81
149,2.61
151,21.55
153,15.18
154,6.05
155,3.57
156,22.67
157,19.22
158,10.4
159,1.66
162,2.31
164,7.35
166,0.39
167,3.3
168,9.41
169,2.48
171,3.16
172,20.0
173,9.44
174,12.36
175,16.94
176,26.02
178,9.33
179,2.89
180,9.42
181,1.63
183,39.79
184,22.01
187,3.49
189,8.14
191,5.99
192,27.48
193,18.97
194,6.22
195,16.94
196,15.65
197,6.03
198,7.21
199,7.72
201,23.26
202,32.01
204,16.23
205,1.75
207,14.83
208,14.82
209,6.0
210,18.32
211,0.8
212,48.93
213,0.76
215,9.67
218,11.14
220,6.1
221,9.55
222,27.91
224,4.14
225,7.53
226,40.04
228,10.33
230,21.86
231,1.58
232,7.19
234,1.72
235,13.63
236,67.72
237,0.11
239,4.79
240,6.17
241,4.72
242,2.36
243,4.46
244,23.19
245,11.01
246,5.56
247,58.88
248,6.79
251,1.33
252,5.14
253,10.6
257,54.95
259,16.6
260,12.93
261,9.6
263,1.52
264,23.56
265,11.84
266,9.76
267,15.44
268,68.97
269,25.1
270,19.79
271,24.63
272,238.91
275,282.64
276,342.16
277,362.27
278,62.28
279,24.29
280,23.96
282,34.2
283,26.91
284,22.57
286,8.46
287,8.49
288,13.47
289,172.77
290,2.38
291,16.77
292,13.24
293,6.8
294,14.55
297,8.43
299,8.78
301,2.99
302,9.22
303,53.04
304,3.86
305,26.77
308,13.37
314,7.91
315,18.93
316,3.28
317,29.14
318,29.98
319,6.56
320,16.19
321,3.92
323,11.71
325,17.7
326,8.96
328,3.96
330,6.43
331,6.5
332,18.74
335,11.13
336,1.21
337,25.36
339,10.52
342,13.3
343,2.02
344,6.33
345,8.98
347,6.47
348,1.5
349,11.38
352,1.11
353,1.25
354,11.87
355,39.45
357,16.8
358,1.14
360,28.97
361,12.26
362,22.61
364,74.94
