,äÓñ{ïœêîÇÃÇ›,é¿ê—,è⁄ç◊ïœêîÇ†ÇË
9,14.43,16.0,20.52
10,9.5,4.0,5.55
16,14.82,4.0,3.64
17,10.71,4.0,4.62
18,21.26,14.0,16.14
21,21.73,48.0,42.11
22,11.95,36.0,42.07
23,23.26,35.0,40.99
24,6.88,4.0,3.62
25,8.09,4.0,5.4
26,12.68,25.0,20.96
29,38.15,44.0,47.17
31,5.81,4.0,5.62
37,36.95,36.0,36.79
40,36.5,26.0,24.76
48,39.67,36.0,36.31
49,42.02,47.0,44.08
57,52.55,51.0,51.65
59,13.95,4.0,3.58
62,56.89,47.0,61.9
63,64.07,56.0,66.24
64,59.18,59.0,58.19
72,65.53,63.0,82.28
73,0.64,4.0,11.79
74,53.35,59.0,55.93
75,77.67,63.0,92.5
76,58.51,59.0,58.49
83,60.44,63.0,56.15
92,49.29,50.0,52.08
93,54.87,56.0,57.97
100,97.95,95.0,120.49
103,111.11,97.0,116.92
104,85.36,76.0,89.58
106,140.58,116.0,126.55
109,187.76,165.0,190.35
110,161.4,144.0,139.64
116,159.15,154.0,133.76
119,147.84,209.0,158.43
120,128.59,120.0,108.32
121,98.85,114.0,109.68
122,111.59,69.0,95.7
126,174.54,191.0,181.58
129,39.68,37.0,35.16
138,66.91,84.0,65.59
142,97.32,110.0,112.81
146,172.5,173.0,163.59
147,183.62,196.0,173.48
154,45.7,45.0,48.31
156,39.36,41.0,46.34
159,46.68,47.0,50.26
164,3.94,30.0,17.16
165,104.09,74.0,107.13
167,81.77,76.0,83.96
172,56.46,65.0,64.35
182,83.73,70.0,80.7
184,60.03,66.0,80.22
186,99.3,80.0,98.02
198,45.53,43.0,45.19
199,8.57,11.0,8.12
202,28.74,30.0,45.13
203,33.86,27.0,32.36
205,15.31,26.0,30.44
206,11.79,17.0,15.75
207,19.22,20.0,19.79
218,30.61,49.0,41.53
224,37.31,29.0,28.89
226,24.12,23.0,28.1
228,27.21,30.0,41.35
231,13.04,20.0,21.77
232,14.54,22.0,27.42
240,7.25,11.0,6.95
242,23.9,13.0,12.87
249,16.08,4.0,5.0
252,11.52,4.0,5.2
254,13.99,5.0,4.33
256,10.15,4.0,2.51
264,15.64,9.0,9.52
266,7.05,4.0,3.17
270,43.9,35.0,47.65
271,35.2,27.0,24.76
275,33.46,4.0,9.02
276,11.02,5.0,8.45
280,70.4,102.0,69.43
284,36.58,43.0,22.57
291,44.51,44.0,56.6
293,71.43,49.0,58.46
299,56.94,45.0,58.63
302,39.09,14.0,19.21
303,28.79,33.0,28.23
309,42.18,39.0,48.95
317,25.94,36.0,52.39
320,33.57,54.0,48.88
327,50.23,39.0,33.79
331,22.09,22.0,20.14
333,18.34,4.0,1.97
338,3.05,4.0,3.49
341,22.53,52.0,53.38
346,2.03,5.0,4.26
349,10.74,15.0,19.02
350,15.79,20.0,30.41
358,6.64,4.0,5.23
363,8.43,15.0,15.33
367,8.15,4.0,3.59
368,11.66,4.0,6.09
371,6.37,4.0,3.47
372,10.34,4.0,5.13
374,5.62,4.0,1.98
376,-1.14,4.0,4.27
386,13.09,4.0,4.91
387,7.18,4.0,3.14
393,17.17,62.0,44.35
403,13.37,16.0,17.77
406,52.39,65.0,61.2
409,58.04,76.0,62.3
414,17.64,4.0,4.37
415,14.15,4.0,5.05
416,17.52,8.0,11.53
421,54.36,70.0,51.29
422,46.78,38.0,34.25
424,56.27,31.0,43.3
425,11.05,4.0,2.95
427,57.37,56.0,66.17
432,12.69,4.0,14.49
433,69.07,124.0,69.35
436,103.57,185.0,107.53
437,122.14,199.0,120.02
439,3.37,4.0,-1.07
440,134.69,99.0,121.56
