,äÓñ{ïœêîÇÃÇ›,é¿ê—,è⁄ç◊ïœêîÇ†ÇË
0,1.16,1.0,1.0
1,1.17,1.0,1.0
2,1.11,1.0,1.0
3,1.13,1.0,1.0
4,1.27,1.0,1.0
5,1.29,2.0,2.0
6,1.21,1.0,1.0
7,1.31,1.0,1.0
8,1.31,1.0,1.0
11,1.34,2.0,2.0
12,1.13,1.0,1.0
13,1.26,1.0,1.0
14,1.27,1.0,1.0
15,1.22,1.0,1.0
19,1.22,1.0,1.0
20,1.17,1.0,1.0
27,1.13,1.0,1.0
28,1.14,1.0,1.0
30,1.14,1.0,1.0
32,1.25,1.0,1.0
33,1.12,1.0,1.0
34,1.15,1.0,1.0
35,1.2,2.0,2.0
36,1.08,1.0,1.0
38,1.16,1.0,1.0
39,1.17,1.0,1.0
41,1.11,1.0,1.0
42,1.16,1.0,1.0
43,1.2,1.0,1.0
44,1.14,1.0,1.0
45,1.25,2.0,2.0
46,1.12,1.0,1.0
47,1.2,1.0,1.0
50,1.08,1.0,1.0
51,1.13,1.0,1.0
52,1.13,1.0,1.0
53,1.15,1.0,1.0
54,1.17,1.0,1.0
55,1.17,2.0,2.0
56,1.12,1.0,1.0
58,1.14,1.0,1.0
60,1.12,1.0,1.0
61,1.14,1.0,1.0
65,1.22,1.0,1.0
66,1.22,1.0,1.0
67,1.19,1.0,1.0
68,1.24,1.0,1.0
69,1.13,1.0,1.0
70,1.2,1.0,1.0
71,1.18,1.0,1.0
77,1.11,1.0,1.0
78,1.18,1.0,1.0
79,1.1,1.0,1.0
80,1.08,1.0,1.0
81,1.21,1.0,1.0
82,1.24,1.0,1.0
84,1.18,1.0,1.0
85,1.09,1.0,1.0
86,1.24,2.0,2.0
87,1.11,1.0,1.0
88,1.21,1.0,1.0
89,1.1,1.0,1.0
90,1.24,1.0,1.0
91,1.23,1.0,1.0
94,1.23,1.0,1.0
95,1.11,1.0,1.0
96,1.23,2.0,2.0
97,1.1,1.0,1.0
98,1.09,1.0,1.0
99,1.09,1.0,1.0
101,1.09,1.0,1.0
102,1.13,1.0,1.0
105,1.09,1.0,1.0
107,1.17,2.0,2.0
108,1.16,1.0,1.0
111,1.13,1.0,1.0
112,1.11,1.0,1.0
113,1.09,1.0,1.0
114,1.14,1.0,1.0
115,1.13,1.0,1.0
117,1.1,1.0,1.0
118,1.16,1.0,1.0
123,1.17,1.0,1.0
124,1.19,1.0,1.0
125,1.2,2.0,2.0
127,1.15,1.0,1.0
128,1.13,1.0,1.0
130,1.13,1.0,1.0
131,1.13,1.0,1.0
132,1.09,1.0,1.0
133,1.11,1.0,1.0
134,1.09,1.0,1.0
135,1.1,1.0,1.0
136,1.1,1.0,1.0
137,1.13,1.0,1.0
139,1.18,1.0,1.0
140,1.15,1.0,1.0
141,1.1,1.0,1.0
143,1.19,2.0,2.0
144,1.13,1.0,1.0
145,1.13,1.0,1.0
148,1.11,1.0,1.0
149,1.14,1.0,1.0
150,1.12,1.0,1.0
151,1.17,1.0,1.0
152,1.11,1.0,1.0
153,1.13,1.0,1.0
155,1.1,1.0,1.0
157,1.09,1.0,1.0
158,1.12,1.0,1.0
160,1.26,2.0,2.0
161,1.11,1.0,1.0
162,1.09,1.0,1.0
163,1.09,1.0,1.0
166,1.21,1.0,1.0
168,1.11,1.0,1.0
169,1.15,1.0,1.0
170,1.12,1.0,1.0
171,1.15,1.0,1.0
173,1.27,2.0,2.0
174,1.1,1.0,1.0
175,1.13,1.0,1.0
176,1.18,1.0,1.0
177,1.12,1.0,1.0
178,1.1,1.0,1.0
179,1.1,1.0,1.0
180,1.13,1.0,1.0
181,1.21,1.0,1.0
183,1.11,1.0,1.0
185,1.26,2.0,2.0
187,1.23,1.0,1.0
188,1.11,1.0,1.0
189,1.18,1.0,1.0
190,1.09,1.0,1.0
191,1.18,1.0,1.0
192,1.21,1.0,1.0
193,1.14,1.0,1.0
194,1.13,1.0,1.0
195,1.15,1.0,1.0
196,1.07,1.0,1.0
197,1.21,1.0,1.0
200,1.2,1.0,1.0
201,1.1,1.0,1.0
204,1.17,1.0,1.0
208,1.18,1.0,1.0
