,äÓñ{ïœêîÇÃÇ›,é¿ê—,è⁄ç◊ïœêîÇ†ÇË
5,1.1,2.0,2.0
8,1.09,1.0,1.0
9,1.2,1.0,1.0
10,1.25,1.0,1.0
13,1.12,1.0,1.0
14,1.25,1.0,1.0
15,1.32,1.0,1.0
16,1.26,1.0,1.0
17,1.09,1.0,1.0
29,1.12,1.0,1.0
33,1.22,1.0,1.0
34,1.13,1.0,1.0
36,1.21,1.0,1.0
37,1.18,1.0,1.0
44,1.1,1.0,1.0
49,1.2,1.0,1.0
52,1.11,1.0,1.0
56,1.17,1.0,1.0
58,1.11,1.0,1.0
59,1.1,1.0,1.0
61,1.19,1.0,1.0
65,1.19,1.0,1.0
69,1.15,1.0,1.0
71,1.15,1.0,1.0
72,1.1,1.0,1.0
73,1.15,1.0,1.0
78,1.1,1.0,1.0
82,1.18,1.0,1.0
87,1.14,1.0,1.0
92,1.14,1.0,1.0
98,1.16,1.0,1.0
99,1.16,1.0,1.0
100,1.11,1.0,1.0
104,1.15,1.0,1.0
106,1.17,1.0,1.0
107,1.13,2.0,2.0
112,1.08,1.0,1.0
114,1.17,1.0,1.0
116,1.1,1.0,1.0
118,1.09,1.0,1.0
121,1.09,1.0,1.0
123,1.22,1.0,1.0
127,1.16,1.0,1.0
129,1.09,1.0,1.0
130,1.11,1.0,1.0
132,1.09,1.0,1.0
133,1.13,1.0,1.0
134,1.2,1.0,1.0
135,1.1,1.0,1.0
137,1.2,1.0,1.0
144,1.12,1.0,1.0
145,1.16,1.0,1.0
151,1.17,1.0,1.0
154,1.15,1.0,1.0
163,1.14,1.0,1.0
170,1.14,1.0,1.0
178,1.12,1.0,1.0
180,1.11,1.0,1.0
181,1.19,1.0,1.0
190,1.15,1.0,1.0
191,1.12,1.0,1.0
192,1.11,1.0,1.0
193,1.16,1.0,1.0
208,1.14,1.0,1.0
211,1.16,1.0,1.0
212,1.24,2.0,2.0
213,1.22,1.0,1.0
214,1.23,1.0,1.0
220,1.09,2.0,2.0
221,1.17,1.0,1.0
228,1.23,1.0,1.0
232,1.25,2.0,2.0
234,1.19,1.0,1.0
235,1.17,2.0,2.0
238,1.35,1.0,1.0
242,1.32,2.0,2.0
243,1.2,1.0,1.0
244,1.11,2.0,2.0
245,1.27,1.0,1.0
246,1.27,2.0,2.0
248,1.1,2.0,2.0
255,1.25,2.0,2.0
257,1.23,1.0,1.0
259,1.3,1.0,1.0
262,1.27,2.0,2.0
263,1.29,1.0,1.0
268,1.17,1.0,1.0
269,1.2,2.0,2.0
270,1.29,1.0,1.0
275,1.27,2.0,2.0
278,1.25,1.0,1.0
279,1.27,2.0,2.0
287,1.28,1.0,1.0
296,1.4,1.0,1.0
300,1.44,1.0,1.0
302,1.23,2.0,2.0
303,1.26,1.0,1.0
305,1.26,1.0,1.0
311,1.38,2.0,2.0
313,1.41,2.0,2.0
315,1.28,2.0,2.0
321,1.24,1.0,1.0
322,1.28,2.0,2.0
330,1.24,1.0,1.0
331,1.35,2.0,2.0
332,1.24,1.0,1.0
333,1.25,2.0,2.0
335,1.18,1.0,1.0
338,1.24,2.0,2.0
340,1.24,1.0,1.0
345,1.19,2.0,2.0
348,1.2,2.0,2.0
349,1.15,1.0,1.0
351,1.24,2.0,2.0
361,1.24,2.0,2.0
372,1.16,1.0,1.0
373,1.1,1.0,1.0
378,1.2,1.0,1.0
385,1.21,1.0,1.0
386,1.15,2.0,2.0
390,1.1,1.0,1.0
391,1.17,2.0,2.0
396,1.11,1.0,1.0
407,1.13,1.0,1.0
408,1.1,1.0,1.0
413,1.13,2.0,2.0
419,1.11,2.0,2.0
420,1.15,1.0,1.0
428,1.16,1.0,1.0
438,1.16,1.0,1.0
444,1.09,1.0,1.0
445,1.09,1.0,1.0
446,1.15,1.0,1.0
448,1.18,1.0,1.0
451,1.16,1.0,1.0
456,1.14,1.0,1.0
460,1.16,1.0,1.0
461,1.1,1.0,1.0
466,1.09,2.0,2.0
468,1.22,1.0,1.0
471,1.14,1.0,1.0
474,1.14,1.0,1.0
476,1.15,1.0,1.0
483,1.17,1.0,1.0
484,1.16,1.0,1.0
485,1.12,1.0,1.0
490,1.2,1.0,1.0
495,1.16,1.0,1.0
509,1.13,1.0,1.0
510,1.11,2.0,2.0
511,1.17,1.0,1.0
519,1.16,1.0,1.0
520,1.17,1.0,1.0
521,1.17,1.0,1.0
524,1.2,1.0,1.0
534,1.12,1.0,1.0
539,1.14,2.0,2.0
542,1.14,1.0,1.0
548,1.19,2.0,2.0
549,1.18,1.0,1.0
550,1.14,1.0,1.0
557,1.3,1.0,1.0
561,1.15,1.0,1.0
573,1.17,1.0,1.0
574,1.14,1.0,1.0
578,1.14,1.0,1.0
580,1.17,1.0,1.0
582,1.18,1.0,1.0
583,1.19,1.0,1.0
595,1.21,1.0,1.0
596,1.18,2.0,2.0
605,1.29,1.0,1.0
610,1.22,1.0,1.0
611,1.2,1.0,1.0
613,1.22,2.0,2.0
615,1.26,1.0,1.0
619,1.23,1.0,1.0
622,1.19,1.0,1.0
623,1.21,2.0,2.0
625,1.21,1.0,1.0
633,1.16,1.0,1.0
647,1.26,1.0,1.0
648,1.17,1.0,1.0
652,1.29,1.0,1.0
653,1.31,1.0,1.0
655,1.15,2.0,2.0
656,1.3,1.0,1.0
658,1.16,1.0,1.0
660,1.28,2.0,2.0
661,1.32,1.0,1.0
667,1.26,1.0,1.0
670,1.19,1.0,1.0
671,1.21,2.0,2.0
675,1.23,2.0,2.0
677,1.1,1.0,1.0
678,1.14,1.0,1.0
680,1.28,2.0,2.0
682,1.3,1.0,1.0
683,1.27,1.0,1.0
684,1.29,1.0,1.0
685,1.27,2.0,2.0
694,1.22,1.0,1.0
696,1.33,1.0,1.0
697,1.22,1.0,1.0
699,1.15,1.0,1.0
701,1.18,1.0,1.0
702,1.27,1.0,1.0
704,1.11,1.0,1.0
709,1.27,1.0,1.0
710,1.31,1.0,1.0
712,1.2,1.0,1.0
714,1.2,1.0,1.0
717,1.2,2.0,2.0
718,1.23,1.0,1.0
