,äÓñ{ïœêîÇÃÇ›,é¿ê—,è⁄ç◊ïœêîÇ†ÇË
2,1.11,1.0,1.0
8,1.19,1.0,1.0
10,1.14,1.0,1.0
11,1.12,2.0,2.0
15,1.23,1.0,1.0
17,1.12,1.0,1.0
18,1.16,2.0,2.0
19,1.16,1.0,1.0
20,1.15,1.0,1.0
21,1.11,1.0,1.0
22,1.14,1.0,1.0
23,1.13,1.0,1.0
26,1.14,2.0,2.0
29,1.15,1.0,1.0
30,1.12,1.0,1.0
32,1.14,1.0,1.0
35,1.11,2.0,2.0
37,1.12,1.0,1.0
41,1.14,1.0,1.0
44,1.12,1.0,1.0
67,1.13,1.0,1.0
71,1.12,1.0,1.0
73,1.14,1.0,1.0
74,1.2,1.0,1.0
76,1.12,1.0,1.0
77,1.14,1.0,1.0
81,1.14,1.0,1.0
92,1.17,1.0,1.0
95,1.17,1.0,1.0
101,1.13,1.0,1.0
103,1.21,1.0,1.0
115,1.15,1.0,1.0
118,1.17,1.0,1.0
119,1.16,1.0,1.0
123,1.17,1.0,1.0
126,1.14,1.0,1.0
128,1.17,1.0,1.0
129,1.19,1.0,1.0
130,1.18,1.0,1.0
131,1.12,1.0,1.0
134,1.13,1.0,1.0
138,1.19,1.0,1.0
141,1.12,1.0,1.0
142,1.23,1.0,1.0
144,1.16,1.0,1.0
149,1.16,1.0,1.0
151,1.19,1.0,1.0
153,1.15,1.0,1.0
154,1.14,1.0,1.0
155,1.18,1.0,1.0
156,1.18,1.0,1.0
160,1.13,2.0,2.0
164,1.12,1.0,1.0
167,1.15,1.0,1.0
168,1.12,1.0,1.0
177,1.15,1.0,1.0
178,1.22,1.0,1.0
180,1.16,1.0,1.0
181,1.18,1.0,1.0
182,1.15,1.0,1.0
185,1.15,2.0,2.0
189,1.13,1.0,1.0
190,1.21,1.0,1.0
195,1.17,1.0,1.0
196,1.11,1.0,1.0
197,1.16,1.0,1.0
200,1.25,1.0,1.0
205,1.24,1.0,1.0
215,1.18,1.0,1.0
217,1.11,1.0,1.0
219,1.23,2.0,2.0
229,1.24,1.0,1.0
230,1.23,2.0,2.0
232,1.26,2.0,2.0
242,1.21,2.0,2.0
248,1.18,2.0,2.0
249,1.24,1.0,1.0
253,1.24,2.0,2.0
256,1.2,1.0,1.0
257,1.28,1.0,1.0
261,1.19,1.0,1.0
276,1.36,1.0,1.0
277,1.36,2.0,2.0
278,1.23,1.0,1.0
279,1.28,2.0,2.0
280,1.36,1.0,1.0
281,1.23,1.0,1.0
282,1.36,2.0,2.0
283,1.36,1.0,1.0
284,1.33,2.0,2.0
288,1.23,2.0,2.0
289,1.25,1.0,1.0
291,1.36,2.0,2.0
302,1.28,2.0,2.0
305,1.23,1.0,1.0
307,1.23,1.0,1.0
314,1.23,1.0,1.0
315,1.23,2.0,2.0
326,1.23,2.0,2.0
334,1.23,1.0,1.0
339,1.28,1.0,1.0
341,1.27,2.0,2.0
343,1.32,2.0,2.0
346,1.33,1.0,1.0
348,1.27,2.0,2.0
349,1.33,1.0,1.0
352,1.27,1.0,1.0
355,1.25,1.0,1.0
363,1.33,2.0,2.0
370,1.12,2.0,2.0
371,1.15,1.0,1.0
372,1.14,1.0,1.0
375,1.13,2.0,2.0
376,1.25,1.0,1.0
377,1.33,1.0,1.0
382,1.25,1.0,1.0
384,1.28,1.0,1.0
389,1.14,1.0,1.0
392,1.16,1.0,1.0
394,1.13,1.0,1.0
396,1.12,1.0,1.0
400,1.18,1.0,1.0
401,1.12,1.0,1.0
402,1.12,1.0,1.0
404,1.17,1.0,1.0
412,1.23,1.0,1.0
420,1.21,1.0,1.0
421,1.13,1.0,1.0
422,1.13,1.0,1.0
423,1.15,1.0,1.0
426,1.22,1.0,1.0
431,1.23,1.0,1.0
432,1.12,1.0,1.0
434,1.12,2.0,2.0
435,1.12,1.0,1.0
437,1.11,1.0,1.0
443,1.13,2.0,2.0
444,1.18,1.0,1.0
448,1.2,1.0,1.0
450,1.13,2.0,2.0
453,1.12,1.0,1.0
457,1.12,1.0,1.0
459,1.12,1.0,1.0
462,1.19,1.0,1.0
464,1.11,1.0,1.0
471,1.11,1.0,1.0
472,1.17,1.0,1.0
473,1.17,2.0,2.0
477,1.16,1.0,1.0
478,1.12,1.0,1.0
486,1.13,1.0,1.0
489,1.17,1.0,1.0
502,1.12,1.0,1.0
507,1.13,1.0,1.0
508,1.16,1.0,1.0
511,1.19,1.0,1.0
512,1.18,1.0,1.0
516,1.15,1.0,1.0
517,1.15,1.0,1.0
523,1.14,1.0,1.0
524,1.18,1.0,1.0
525,1.12,2.0,2.0
533,1.2,1.0,1.0
545,1.16,1.0,1.0
547,1.15,1.0,1.0
548,1.11,2.0,2.0
549,1.11,1.0,1.0
551,1.17,1.0,1.0
552,1.19,1.0,1.0
553,1.11,1.0,1.0
557,1.29,1.0,1.0
560,1.19,1.0,1.0
568,1.13,1.0,1.0
569,1.12,1.0,1.0
571,1.12,1.0,1.0
580,1.19,1.0,1.0
581,1.2,1.0,1.0
584,1.23,2.0,2.0
586,1.17,1.0,1.0
588,1.17,1.0,1.0
593,1.2,1.0,1.0
600,1.22,1.0,1.0
603,1.31,1.0,1.0
607,1.19,1.0,1.0
610,1.27,1.0,1.0
615,1.2,1.0,1.0
616,1.2,1.0,1.0
617,1.21,1.0,1.0
623,1.16,2.0,2.0
626,1.24,1.0,1.0
627,1.16,2.0,2.0
628,1.17,1.0,1.0
631,1.2,2.0,2.0
635,1.18,2.0,2.0
646,1.15,1.0,1.0
647,1.27,1.0,1.0
648,1.25,1.0,1.0
656,1.18,1.0,1.0
658,1.24,1.0,1.0
660,1.28,2.0,2.0
661,1.23,1.0,1.0
678,1.21,1.0,1.0
679,1.18,1.0,1.0
686,1.22,1.0,1.0
688,1.22,1.0,1.0
690,1.19,2.0,2.0
692,1.25,1.0,1.0
693,1.16,1.0,1.0
697,1.13,1.0,1.0
698,1.27,1.0,1.0
699,1.26,1.0,1.0
703,1.2,1.0,1.0
704,1.22,1.0,1.0
705,1.23,1.0,1.0
706,1.28,2.0,2.0
708,1.12,1.0,1.0
711,1.29,2.0,2.0
712,1.12,1.0,1.0
728,1.22,1.0,1.0
