,äÓñ{ïœêîÇÃÇ›,è⁄ç◊ïœêîÇ†ÇË
5,44.91,0.0
8,8.74,0.0
9,19.88,0.0
10,25.43,0.0
13,12.15,0.0
14,25.43,0.0
15,31.7,0.0
16,25.8,0.0
17,8.76,0.0
29,12.32,0.0
33,22.33,0.0
34,12.64,0.0
36,20.52,0.0
37,17.66,0.0
44,10.44,0.0
49,20.06,0.0
52,11.02,0.0
56,17.48,0.0
58,11.08,0.0
59,9.85,0.0
61,19.44,0.0
65,19.35,0.0
69,15.31,0.0
71,14.78,0.0
72,10.42,0.0
73,15.26,0.0
78,9.98,0.0
82,18.25,0.0
87,14.12,0.0
92,13.78,0.0
98,16.31,0.0
99,15.98,0.0
100,11.39,0.0
104,15.09,0.0
106,17.39,0.0
107,43.43,0.0
112,8.03,0.0
114,16.65,0.0
116,10.37,0.0
118,9.22,0.0
121,9.28,0.0
123,22.11,0.0
127,16.5,0.0
129,8.75,0.0
130,11.3,0.0
132,9.2,0.0
133,13.22,0.0
134,19.62,0.0
135,9.63,0.0
137,20.3,0.0
144,11.62,0.0
145,16.47,0.0
151,17.39,0.0
154,14.5,0.0
163,14.48,0.0
170,13.77,0.0
178,12.43,0.0
180,10.74,0.0
181,18.82,0.0
190,14.95,0.0
191,12.23,0.0
192,11.31,0.0
193,15.7,0.0
208,14.25,0.0
211,15.99,0.0
212,38.11,0.0
213,22.15,0.0
214,23.07,0.0
220,45.48,0.0
221,17.09,0.0
228,23.37,0.0
232,37.46,0.0
234,19.32,0.0
235,41.59,0.0
238,34.79,0.0
242,33.97,0.0
243,20.24,0.0
244,44.71,0.0
245,26.57,0.0
246,36.71,0.0
248,44.82,0.0
255,37.42,0.0
257,22.85,0.0
259,29.81,0.0
262,36.39,0.0
263,29.24,0.0
268,16.64,0.0
269,39.85,0.0
270,28.87,0.0
275,36.73,0.0
278,24.54,0.0
279,36.73,0.0
287,28.3,0.0
296,40.4,0.0
300,44.13,0.0
302,38.33,0.0
303,26.3,0.0
305,26.22,0.0
311,31.17,0.0
313,29.38,0.0
315,35.91,0.0
321,23.7,0.0
322,35.85,0.0
330,24.12,0.0
331,32.28,0.0
332,24.12,0.0
333,37.52,0.0
335,18.01,0.0
338,37.78,0.0
340,24.43,0.0
345,40.74,0.0
348,39.88,0.0
349,14.76,0.0
351,38.13,0.0
361,37.79,0.0
372,15.58,0.0
373,10.05,0.0
378,19.61,0.0
385,20.89,0.0
386,42.42,0.0
390,9.55,0.0
391,41.4,0.0
396,10.74,0.0
407,12.69,0.0
408,9.71,0.0
413,43.36,0.0
419,44.42,0.0
420,15.18,0.0
428,15.55,0.0
438,15.78,0.0
444,8.88,0.0
445,8.77,0.0
446,14.98,0.0
448,18.08,0.0
451,16.43,0.0
456,14.17,0.0
460,15.51,0.0
461,10.43,0.0
466,45.37,0.0
468,22.07,0.0
471,14.41,0.0
474,14.0,0.0
476,15.0,0.0
483,16.8,0.0
484,15.67,0.0
485,12.04,0.0
490,19.51,0.0
495,15.94,0.0
509,12.76,0.0
510,44.45,0.0
511,17.26,0.0
519,16.3,0.0
520,17.01,0.0
521,17.22,0.0
524,19.71,0.0
534,12.42,0.0
539,42.76,0.0
542,14.5,0.0
548,40.58,0.0
549,17.89,0.0
550,14.2,0.0
557,30.09,0.0
561,14.82,0.0
573,17.38,0.0
574,14.31,0.0
578,14.1,0.0
580,17.12,0.0
582,17.88,0.0
583,18.69,0.0
595,21.38,0.0
596,41.22,0.0
605,28.52,0.0
610,22.32,0.0
611,19.83,0.0
613,38.84,0.0
615,25.98,0.0
619,23.22,0.0
622,18.6,0.0
623,39.65,0.0
625,21.12,0.0
633,15.53,0.0
647,26.49,0.0
648,16.89,0.0
652,29.24,0.0
653,30.73,0.0
655,42.64,0.0
656,30.12,0.0
658,16.4,0.0
660,36.23,0.0
661,32.43,0.0
667,25.66,0.0
670,18.88,0.0
671,39.68,0.0
675,38.31,0.0
677,10.36,0.0
678,14.01,0.0
680,36.23,0.0
682,29.82,0.0
683,27.0,0.0
684,29.16,0.0
685,36.39,0.0
694,21.74,0.0
696,33.44,0.0
697,21.74,0.0
699,14.97,0.0
701,17.98,0.0
702,26.57,0.0
704,10.71,0.0
709,27.0,0.0
710,31.01,0.0
712,19.88,0.0
714,19.72,0.0
717,40.16,0.0
718,23.15,0.0
721,18.42,0.0
722,16.58,0.0
726,27.78,0.0
727,14.56,0.0
728,15.09,0.0
