,äÓñ{ïœêîÇÃÇ›,è⁄ç◊ïœêîÇ†ÇË
0,29.83,37.15
5,71.95,14.57
6,15.56,18.6
8,185.91,44.66
19,15.8,7.63
23,42.72,9.69
30,37.89,35.6
32,27.13,13.07
37,33.47,4.19
40,19.04,4.44
44,61.64,40.87
48,5.35,1.51
50,7.68,2.73
51,50.68,19.8
53,8.5,1.67
61,23.32,14.18
68,41.71,20.44
70,143.59,27.13
71,18.47,2.35
75,inf,inf
83,16.15,18.87
86,19.29,0.48
96,2.7,4.94
105,3.29,4.12
107,11.44,38.68
109,13.0,0.81
110,0.86,3.28
112,2.1,7.47
115,16.69,1.74
118,7.98,7.11
122,19.92,7.81
124,27.27,34.21
126,161.46,16.78
127,22.52,12.75
128,128.43,33.13
129,53.05,65.87
130,inf,inf
132,10.23,2.99
137,69.68,50.94
138,40.46,75.1
139,22.32,8.58
140,129.19,27.91
146,12.15,42.15
148,34.06,22.83
149,0.62,9.87
157,inf,inf
164,31.16,9.38
165,inf,inf
168,0.2,2.78
174,13.53,12.21
175,19.17,11.52
178,inf,inf
181,21.26,5.31
187,17.38,2.51
191,69.69,21.07
194,4.22,2.71
195,11.7,9.3
197,27.0,9.14
198,15.74,1.78
200,33.81,50.92
201,inf,inf
203,56.49,7.08
204,187.1,9.98
212,11.15,9.2
213,6.07,0.37
220,11.17,60.95
221,9.59,52.05
229,18.49,19.29
232,15.85,0.61
233,15.55,9.58
238,21.9,10.57
239,23.51,12.67
241,8.18,24.55
243,9.05,2.41
246,3.46,3.04
