,äÓñ{ïœêîÇÃÇ›,é¿ê—,è⁄ç◊ïœêîÇ†ÇË
2,1.48,1.0,1.23
3,1.13,0.0,0.15
6,10.8,10.0,8.23
8,2.56,1.0,1.09
12,11.71,10.0,12.03
16,1.94,1.0,1.27
21,2.09,1.0,0.39
24,1.83,1.0,0.93
28,16.66,21.0,17.78
40,14.22,19.0,20.1
53,15.42,15.0,15.24
54,15.11,16.0,16.51
56,19.61,21.0,19.46
58,0.51,1.0,0.9
63,12.56,10.0,10.47
65,1.27,0.0,0.32
68,15.7,12.0,14.5
70,1.75,1.0,0.97
71,4.89,7.0,6.2
73,0.19,0.0,-0.32
78,0.39,0.0,0.36
83,13.96,13.0,15.39
84,0.73,0.0,-0.05
86,1.48,1.0,0.49
87,1.61,1.0,0.96
91,3.57,4.0,3.85
93,1.06,1.0,1.35
94,0.88,1.0,1.44
98,19.46,19.0,20.53
103,19.2,24.0,20.63
104,18.78,20.0,19.25
110,18.28,19.0,18.8
111,14.82,17.0,18.91
114,1.5,1.0,0.1
115,0.58,1.0,1.24
116,12.93,16.0,15.43
117,15.2,16.0,15.34
118,19.66,18.0,19.6
120,19.52,21.0,19.47
123,14.15,18.0,14.81
128,2.62,1.0,0.94
133,2.5,0.0,0.38
134,2.07,2.0,1.51
152,18.54,20.0,20.52
153,17.55,21.0,19.66
154,16.55,21.0,20.93
159,18.86,19.0,19.03
160,18.76,20.0,21.07
170,17.09,15.0,16.69
174,14.37,16.0,14.17
177,11.69,11.0,14.86
178,-0.36,0.0,0.28
181,11.16,10.0,11.13
184,11.71,8.0,8.37
185,0.56,0.0,0.98
188,15.09,20.0,18.22
189,14.11,18.0,17.0
190,12.15,18.0,15.86
197,14.31,16.0,14.58
198,18.94,21.0,21.79
199,-1.49,1.0,1.69
200,-1.28,1.0,1.47
204,16.46,6.0,4.62
205,17.02,12.0,10.14
209,17.58,21.0,21.11
211,13.45,13.0,14.34
226,17.29,17.0,21.75
227,0.86,1.0,0.27
230,18.98,21.0,20.29
233,11.2,13.0,13.9
235,0.97,1.0,0.81
238,19.2,22.0,20.8
239,19.37,23.0,20.83
243,20.08,20.0,20.78
245,14.22,15.0,13.32
