,äÓñ{ïœêîÇÃÇ›,é¿ê—,è⁄ç◊ïœêîÇ†ÇË
0,1.3,1.0,1.37
5,10.32,6.0,6.87
6,11.56,10.0,8.14
8,2.86,1.0,1.45
19,16.0,19.0,17.55
23,1.43,1.0,1.1
30,1.38,1.0,1.36
32,21.61,17.0,19.22
37,1.33,1.0,0.96
40,15.38,19.0,19.84
44,0.38,1.0,0.59
48,15.8,15.0,15.23
50,14.77,16.0,16.44
51,1.51,1.0,1.2
53,13.72,15.0,14.75
61,12.27,16.0,13.73
68,17.01,12.0,14.45
70,2.44,1.0,1.27
71,5.71,7.0,6.84
75,1.25,0.0,0.4
83,15.1,13.0,15.45
86,0.81,1.0,1.0
96,18.49,18.0,18.89
105,19.34,20.0,20.82
107,1.11,1.0,1.39
109,18.27,21.0,21.17
110,19.16,19.0,19.62
112,19.4,19.0,20.42
115,0.83,1.0,1.02
118,19.44,18.0,19.28
122,1.2,1.0,1.08
124,1.27,1.0,1.34
126,10.46,4.0,4.67
127,1.55,2.0,2.25
128,2.28,1.0,1.33
129,0.47,1.0,0.34
130,0.47,0.0,-0.29
132,2.2,2.0,1.94
137,0.3,1.0,0.49
138,0.6,1.0,0.25
139,1.22,1.0,0.91
140,2.29,1.0,1.28
146,5.61,5.0,7.11
148,20.11,15.0,18.42
149,16.1,16.0,17.58
157,1.43,0.0,0.59
164,0.69,1.0,1.09
165,1.14,0.0,0.19
168,17.03,17.0,17.47
174,13.83,16.0,14.05
175,12.13,15.0,13.27
178,1.09,0.0,0.12
181,12.13,10.0,10.53
187,16.52,20.0,19.5
191,1.7,1.0,1.21
194,18.2,19.0,18.49
195,19.43,22.0,19.95
197,11.68,16.0,14.54
198,17.69,21.0,21.37
200,0.66,1.0,1.51
201,1.41,0.0,0.42
203,17.21,11.0,10.22
204,17.23,6.0,5.4
212,10.66,12.0,13.1
213,0.94,1.0,1.0
220,0.89,1.0,1.61
221,0.9,1.0,1.52
229,16.59,14.0,16.7
232,15.99,19.0,19.12
233,10.98,13.0,14.24
238,17.18,22.0,19.67
239,17.59,23.0,20.09
241,0.92,1.0,1.25
243,18.19,20.0,20.48
246,20.27,21.0,20.36
