,äÓñ{ïœêîÇÃÇ›,é¿ê—,è⁄ç◊ïœêîÇ†ÇË
0,1.53,1.0,0.96
1,1.51,1.0,1.15
4,1.12,1.0,0.86
5,6.53,6.0,6.17
7,1.8,1.0,1.29
9,0.57,1.0,1.2
10,0.74,1.0,1.11
11,12.94,13.0,12.54
13,9.72,9.0,8.63
14,12.17,12.0,12.1
15,14.96,16.0,16.17
17,1.67,1.0,1.04
18,21.17,24.0,22.2
19,17.23,19.0,18.66
20,15.68,17.0,17.73
22,0.86,1.0,0.62
23,0.98,1.0,0.74
25,14.63,13.0,13.81
26,12.08,13.0,13.11
27,16.14,18.0,17.4
29,14.73,18.0,17.31
30,1.33,1.0,0.97
31,1.83,0.0,0.21
32,19.26,17.0,17.69
33,20.3,21.0,20.55
34,19.94,20.0,20.45
35,19.82,21.0,20.78
36,20.28,20.0,20.37
37,0.92,1.0,1.13
38,1.08,1.0,0.95
39,0.89,0.0,-0.15
41,16.19,16.0,16.65
42,12.35,14.0,13.4
43,1.44,1.0,1.29
44,0.91,1.0,1.07
45,0.91,1.0,0.82
46,1.38,1.0,1.07
47,1.01,1.0,0.98
48,15.01,15.0,15.22
49,15.11,16.0,15.59
50,15.42,16.0,15.66
51,1.09,1.0,1.22
52,1.32,1.0,1.2
55,19.55,19.0,19.06
57,18.86,19.0,19.72
59,1.84,1.0,1.13
60,19.05,19.0,18.92
61,14.37,16.0,15.41
62,6.0,6.0,6.36
64,6.54,7.0,7.45
66,0.32,0.0,-0.35
67,5.35,7.0,6.99
69,9.37,9.0,9.6
72,0.62,0.0,0.09
74,0.37,0.0,0.06
75,0.39,0.0,0.27
76,0.68,0.0,0.09
77,0.17,0.0,-0.02
79,0.12,0.0,-0.07
80,0.02,0.0,0.06
81,12.64,13.0,13.19
82,9.9,12.0,12.11
85,0.54,1.0,0.73
88,13.8,13.0,12.91
89,12.86,13.0,13.01
90,1.46,1.0,1.01
92,8.3,7.0,6.97
95,13.2,13.0,13.21
96,17.87,18.0,17.98
97,20.15,20.0,19.81
99,12.19,6.0,5.03
100,1.0,1.0,0.99
101,1.27,1.0,0.98
102,1.28,1.0,0.91
105,19.34,20.0,20.37
106,18.92,19.0,19.95
107,0.21,1.0,1.18
108,-0.25,1.0,0.84
109,18.7,21.0,21.28
112,20.03,19.0,19.49
113,18.66,20.0,19.65
119,19.11,20.0,19.36
121,0.55,0.0,-0.33
122,1.78,1.0,0.78
124,1.01,1.0,0.99
125,3.6,2.0,2.02
126,5.5,4.0,4.16
127,1.79,2.0,1.96
129,0.38,1.0,0.74
130,0.38,0.0,-0.13
131,1.93,1.0,0.9
132,2.26,2.0,1.72
135,0.9,0.0,0.24
136,-0.18,1.0,0.78
137,0.21,1.0,0.91
138,0.45,1.0,0.75
139,0.28,1.0,0.85
140,0.88,1.0,1.01
141,8.04,6.0,5.9
142,10.04,9.0,8.73
143,0.87,1.0,1.16
144,1.08,1.0,1.01
145,0.99,1.0,1.03
146,5.45,5.0,5.23
147,11.98,11.0,11.13
148,16.87,15.0,16.21
149,15.92,16.0,16.47
150,1.11,1.0,0.83
151,0.37,0.0,0.09
155,22.09,23.0,22.37
156,21.13,25.0,23.11
157,1.48,0.0,0.14
158,1.54,1.0,1.19
161,18.58,20.0,20.19
162,18.93,19.0,20.4
163,18.51,18.0,19.19
164,0.66,1.0,0.79
165,0.23,0.0,-0.53
166,0.48,0.0,-0.21
167,18.14,17.0,18.09
168,17.79,17.0,17.42
169,16.26,17.0,16.58
171,0.52,0.0,-0.12
172,0.11,0.0,-0.06
173,16.06,16.0,15.94
175,14.92,15.0,14.23
176,12.14,11.0,11.79
179,0.69,0.0,0.08
180,9.91,10.0,10.04
182,9.39,11.0,10.68
183,16.98,16.0,15.6
186,1.37,1.0,1.19
187,15.56,20.0,20.16
191,1.24,1.0,1.1
192,0.4,1.0,1.05
193,0.14,0.0,-0.16
194,18.44,19.0,18.82
195,20.56,22.0,21.6
196,19.84,23.0,22.61
201,0.09,0.0,0.25
202,15.35,10.0,9.54
203,15.66,11.0,11.05
206,0.68,1.0,1.05
207,0.97,1.0,1.0
208,11.39,4.0,4.63
210,20.2,24.0,22.34
212,11.02,12.0,12.01
213,1.67,1.0,1.11
214,1.06,1.0,1.03
215,18.91,19.0,19.22
216,21.11,21.0,21.37
217,20.67,23.0,22.4
218,20.49,21.0,21.88
219,22.55,26.0,23.69
220,0.96,1.0,1.22
221,0.74,1.0,1.59
222,20.26,19.0,19.63
223,1.44,1.0,0.85
224,2.77,4.0,3.94
225,14.41,13.0,13.24
228,0.93,1.0,1.05
229,13.35,14.0,14.0
231,19.64,20.0,19.7
232,18.03,19.0,18.68
234,0.87,0.0,0.06
236,9.57,10.0,10.22
237,19.38,20.0,19.7
240,15.45,15.0,15.27
241,0.62,1.0,1.05
242,0.68,1.0,1.2
244,15.79,15.0,15.58
246,20.48,21.0,20.79
247,20.0,20.0,20.52
