,äÓñ{ïœêîÇÃÇ›,é¿ê—,è⁄ç◊ïœêîÇ†ÇË
0,1.49,1.0,0.99
4,1.49,1.0,0.95
5,7.33,6.0,6.87
7,1.52,1.0,0.99
8,1.52,1.0,1.18
10,1.16,1.0,1.09
11,12.7,13.0,11.72
12,12.12,10.0,10.79
13,8.12,9.0,7.67
14,13.29,12.0,11.67
15,14.36,16.0,15.72
16,1.47,1.0,1.19
17,1.29,1.0,1.15
18,18.53,24.0,20.62
20,16.48,17.0,17.55
23,1.36,1.0,0.97
24,1.45,1.0,1.06
25,15.72,13.0,14.88
26,11.58,13.0,13.02
27,15.82,18.0,17.07
28,18.26,21.0,18.52
29,13.68,18.0,14.82
30,1.67,1.0,1.32
31,1.19,0.0,0.23
32,18.63,17.0,17.46
33,20.02,21.0,18.77
34,19.03,20.0,20.02
36,18.32,20.0,19.75
39,1.21,0.0,0.1
40,16.99,19.0,18.8
41,17.44,16.0,17.72
42,12.72,14.0,13.46
44,1.05,1.0,0.87
45,1.05,1.0,0.85
47,1.49,1.0,1.07
48,14.45,15.0,14.91
49,15.55,16.0,15.65
50,15.62,16.0,15.94
51,1.51,1.0,1.13
52,1.39,1.0,1.11
53,13.84,15.0,15.39
54,14.52,16.0,15.65
56,19.6,21.0,20.37
57,19.21,19.0,19.75
59,1.75,1.0,1.06
60,18.97,19.0,19.52
61,13.46,16.0,14.73
64,4.73,7.0,7.91
65,0.97,0.0,0.21
67,5.59,7.0,7.5
68,12.8,12.0,12.87
71,5.44,7.0,7.18
72,0.98,0.0,0.16
73,0.93,0.0,0.26
74,1.46,0.0,0.41
75,1.46,0.0,0.44
76,1.74,0.0,0.41
77,1.23,0.0,0.44
78,1.31,0.0,0.44
83,12.74,13.0,13.45
84,1.07,0.0,0.0
86,1.2,1.0,1.01
87,1.2,1.0,1.02
89,13.3,13.0,13.12
91,2.8,4.0,4.0
94,0.88,1.0,0.89
95,14.01,13.0,14.44
96,17.23,18.0,17.82
97,18.46,20.0,19.34
98,18.89,19.0,19.57
99,15.69,6.0,5.43
100,0.98,1.0,0.95
102,1.53,1.0,1.29
104,19.5,20.0,19.82
105,19.25,20.0,20.18
106,18.83,19.0,20.52
108,1.27,1.0,1.39
109,18.83,21.0,20.77
110,19.65,19.0,19.31
111,17.01,17.0,17.82
113,18.36,20.0,19.39
114,1.25,1.0,0.97
115,1.19,1.0,1.04
116,16.32,16.0,16.13
119,19.46,20.0,20.06
120,19.49,21.0,19.98
122,1.41,1.0,1.2
123,16.7,18.0,16.59
124,1.37,1.0,0.93
125,2.18,2.0,2.78
127,1.87,2.0,2.71
128,2.12,1.0,0.96
129,0.97,1.0,0.72
131,2.68,1.0,0.96
132,2.68,2.0,2.58
136,0.89,1.0,0.7
137,1.04,1.0,0.87
138,1.18,1.0,0.68
139,1.46,1.0,1.0
140,2.18,1.0,1.21
141,9.08,6.0,5.86
142,11.51,9.0,8.58
143,1.09,1.0,1.11
145,1.5,1.0,0.92
146,5.34,5.0,5.51
147,12.75,11.0,11.26
148,18.15,15.0,17.21
149,16.74,16.0,16.74
152,18.04,20.0,20.37
153,18.26,21.0,20.19
155,20.61,23.0,21.2
156,20.48,25.0,21.56
157,1.04,0.0,0.3
158,1.17,1.0,1.17
159,18.64,19.0,19.55
161,18.36,20.0,20.2
163,18.69,18.0,19.93
164,0.96,1.0,1.21
165,0.83,0.0,0.06
166,0.85,0.0,0.08
167,18.56,17.0,19.01
168,16.92,17.0,17.08
169,15.94,17.0,15.73
170,15.96,15.0,16.22
171,1.49,0.0,0.41
172,1.03,0.0,0.05
173,15.34,16.0,15.48
175,14.52,15.0,14.62
176,12.0,11.0,12.69
177,11.05,11.0,12.86
179,0.9,0.0,0.16
183,18.17,16.0,18.1
186,1.21,1.0,1.18
187,16.82,20.0,19.44
191,1.72,1.0,1.05
193,0.9,0.0,0.27
195,19.02,22.0,20.88
196,20.62,23.0,21.95
197,14.67,16.0,14.86
200,1.13,1.0,1.33
201,1.47,0.0,0.34
202,16.67,10.0,9.25
204,15.98,6.0,6.23
205,16.44,12.0,10.89
207,1.61,1.0,1.45
209,19.22,21.0,20.91
210,20.24,24.0,20.79
211,13.64,13.0,12.86
212,11.3,12.0,12.6
213,1.53,1.0,1.07
216,21.11,21.0,21.48
218,19.45,21.0,20.75
219,20.07,26.0,21.32
220,1.07,1.0,1.43
221,1.3,1.0,1.28
222,19.64,19.0,20.33
223,1.87,1.0,1.05
225,13.13,13.0,13.71
226,17.62,17.0,21.14
229,14.31,14.0,15.33
230,18.35,21.0,21.04
231,18.04,20.0,19.87
232,18.46,19.0,19.26
234,1.3,0.0,0.3
236,8.89,10.0,10.57
237,18.77,20.0,18.79
238,18.38,22.0,20.59
239,19.63,23.0,21.15
240,14.69,15.0,14.97
241,1.49,1.0,1.37
242,1.6,1.0,1.43
245,14.16,15.0,13.88
246,20.31,21.0,21.23
