,äÓñ{ïœêîÇÃÇ›,è⁄ç◊ïœêîÇ†ÇË
0,24.15,3.85
7,100.03,37.7
8,169.52,38.85
9,104.23,27.89
11,5.66,20.13
17,123.08,36.29
18,13.7,15.73
21,199.46,27.88
22,190.26,9.99
23,78.61,24.14
28,9.59,15.02
30,144.07,72.52
31,inf,inf
33,11.53,14.57
36,5.55,1.41
40,23.53,7.73
42,6.55,7.09
43,92.1,44.19
45,81.77,42.74
50,3.83,2.89
51,102.18,53.12
66,inf,inf
67,49.22,12.97
70,230.39,32.74
75,inf,inf
77,inf,inf
80,inf,inf
82,31.64,2.9
90,196.97,60.83
92,28.94,5.73
98,2.93,3.24
104,0.41,3.12
118,17.66,6.9
119,2.34,1.3
127,23.75,12.71
134,23.19,26.69
139,56.77,8.68
140,9.82,21.85
142,17.82,0.51
146,48.01,29.64
148,30.15,20.63
149,0.37,4.54
150,34.9,1.68
155,12.46,12.96
156,32.3,20.47
157,inf,inf
158,104.64,60.06
165,inf,inf
166,inf,inf
167,11.11,11.01
179,inf,inf
181,34.72,8.66
182,24.23,6.04
186,222.45,65.52
189,8.99,3.13
197,1.8,3.38
198,5.33,2.39
201,inf,inf
204,190.99,9.08
205,43.3,21.72
209,10.47,2.75
212,27.12,5.25
213,90.62,30.37
214,19.81,23.62
215,6.35,2.0
216,8.48,4.22
219,18.34,22.69
221,0.83,16.95
222,11.62,6.42
224,42.76,32.93
225,10.47,18.11
226,3.66,25.57
234,inf,inf
244,13.64,8.48
246,3.27,2.95
