,äÓñ{ïœêîÇÃÇ›,é¿ê—,è⁄ç◊ïœêîÇ†ÇË
6,11.32,10.0,7.48
8,1.6,1.0,1.07
9,0.91,1.0,1.12
11,11.88,13.0,10.33
16,1.12,1.0,1.07
19,15.09,19.0,18.25
20,14.99,17.0,18.52
21,1.97,1.0,1.24
32,20.19,17.0,19.27
34,20.11,20.0,19.98
46,1.95,1.0,1.03
50,14.81,16.0,17.28
56,19.17,21.0,19.54
58,1.39,1.0,1.57
66,0.79,0.0,0.23
71,6.46,7.0,6.5
79,0.79,0.0,-0.12
80,0.75,0.0,-0.13
82,10.03,12.0,12.48
84,1.12,0.0,-0.22
85,0.92,1.0,0.55
87,1.11,1.0,1.14
88,12.77,13.0,12.92
90,1.34,1.0,1.42
91,1.68,4.0,4.47
92,8.94,7.0,6.95
93,0.76,1.0,1.31
95,13.61,13.0,15.99
100,1.27,1.0,1.06
101,0.99,1.0,1.01
102,1.26,1.0,1.07
103,18.41,24.0,20.03
105,18.91,20.0,20.6
106,17.91,19.0,20.41
107,0.92,1.0,1.36
108,0.85,1.0,1.31
110,17.87,19.0,19.24
111,16.11,17.0,18.75
113,17.67,20.0,19.58
114,0.98,1.0,1.04
115,0.84,1.0,0.74
117,15.45,16.0,17.33
127,2.01,2.0,2.16
128,1.75,1.0,1.25
130,1.24,0.0,-0.13
133,2.2,0.0,0.51
134,1.84,2.0,1.85
136,0.79,1.0,0.49
141,9.81,6.0,6.81
144,1.11,1.0,0.75
153,17.61,21.0,19.79
155,19.68,23.0,20.22
158,1.08,1.0,1.43
161,18.87,20.0,20.29
162,18.87,19.0,20.69
164,0.93,1.0,1.5
165,1.03,0.0,-0.05
168,17.11,17.0,17.15
172,1.32,0.0,0.02
173,16.92,16.0,15.53
183,17.11,16.0,19.35
187,15.42,20.0,20.49
193,0.64,0.0,0.03
195,17.8,22.0,20.74
198,15.65,21.0,20.79
201,1.34,0.0,0.44
209,16.56,21.0,20.55
210,17.46,24.0,19.68
211,13.33,13.0,15.59
222,19.43,19.0,20.2
223,2.01,1.0,1.21
224,2.01,4.0,4.64
228,1.45,1.0,0.86
233,11.8,13.0,14.32
235,0.68,1.0,0.57
