,äÓñ{ïœêîÇÃÇ›,è⁄ç◊ïœêîÇ†ÇË
0,4.41,11.57
3,35.38,1.54
7,27.83,38.83
8,23.62,9.88
12,605.9,13.59
16,388.53,19.51
17,24.64,165.92
18,158.8,33.54
21,6.57,10.06
26,20.9,6.42
38,771.95,80.84
39,22.39,6.35
43,19.83,18.29
45,60.16,21.69
46,23.83,14.41
48,0.15,14.15
50,17.8,9.46
51,24.37,24.43
55,48.31,33.99
56,28.98,29.82
58,33.91,1.67
60,19.41,5.08
61,19.62,10.86
62,8.35,24.98
66,609.12,33.8
68,38.28,19.98
73,655.67,57.07
82,23.72,34.88
89,14.03,35.87
91,14.79,11.24
97,0.02,6.25
98,25.91,25.2
101,747.91,52.68
102,6.01,6.83
103,14.28,3.79
106,56.75,25.33
112,8.67,14.22
116,0.52,10.41
133,24.85,24.56
134,2.12,5.97
137,25.5,22.91
139,4.56,2.49
140,14.31,7.63
143,98.01,92.31
144,11.9,3.73
147,6.29,6.87
149,11.71,12.05
150,55.53,64.65
153,16.83,15.41
156,11.83,22.3
159,22.81,13.06
160,2.04,17.72
161,7.62,0.2
162,0.33,8.65
164,37.81,40.96
165,22.46,25.82
170,78.23,59.38
171,394.6,143.37
179,3.76,0.28
185,46.37,59.72
186,2.64,11.85
187,1.36,2.61
198,15.23,3.93
201,17.53,56.22
203,10.76,29.23
204,59.58,16.93
208,6.17,26.84
212,41.92,32.55
213,76.67,75.06
215,11.98,9.38
223,19.71,10.99
234,222.67,120.27
235,9.03,18.36
239,47.54,26.43
244,8.85,15.03
245,66.19,25.73
252,220.5,88.28
253,110.72,58.11
254,539.83,108.86
262,153.21,90.61
263,14.24,12.15
266,66.22,76.11
267,82.57,45.38
268,43.1,55.86
274,367.85,9.07
275,1092.66,252.73
281,9.57,10.89
282,972.79,205.65
292,20.9,67.39
293,17.43,2.58
299,10.95,9.0
300,6.21,16.49
301,40.53,8.62
306,17.56,46.19
310,517.78,73.97
313,9.64,8.05
316,41.84,0.51
317,25.94,43.51
319,11.66,2.02
322,11.5,8.57
324,955.98,101.24
325,184.5,132.46
333,485.72,33.04
341,58.46,11.15
350,18.94,28.33
357,326.81,133.12
360,80.74,36.63
361,177.21,44.91
362,0.83,166.28
363,3.8,14.77
364,4.96,32.01
