,äÓñ{ïœêîÇÃÇ›,é¿ê—,è⁄ç◊ïœêîÇ†ÇË
2,32.83,24.0,31.89
5,9.23,4.0,3.35
16,17.17,4.0,4.4
17,4.21,4.0,-1.27
20,39.18,44.0,38.83
22,11.02,36.0,28.01
24,2.79,4.0,6.74
28,38.06,32.0,35.47
29,32.72,44.0,35.26
43,61.72,65.0,60.54
44,46.47,47.0,35.51
51,43.39,53.0,37.6
52,4.28,4.0,6.33
55,66.06,45.0,55.96
66,13.6,4.0,10.8
76,67.54,59.0,68.43
77,65.48,56.0,62.51
78,67.83,68.0,67.93
80,34.7,4.0,15.08
81,82.72,71.0,71.72
85,65.88,67.0,67.38
86,18.89,72.0,45.44
89,77.07,56.0,76.63
100,48.01,95.0,88.0
102,86.36,106.0,95.71
103,89.93,97.0,104.24
106,174.49,116.0,158.82
108,108.46,17.0,100.62
109,177.23,165.0,185.62
115,89.33,17.0,93.63
120,137.82,120.0,128.18
123,185.93,207.0,186.65
125,182.12,187.0,162.77
129,79.76,37.0,84.81
130,126.93,102.0,108.21
132,183.73,160.0,196.02
136,15.07,11.0,18.6
138,73.26,84.0,74.3
141,179.69,180.0,194.02
143,109.26,38.0,108.91
144,120.74,131.0,122.6
148,189.54,181.0,194.15
152,113.83,128.0,104.82
155,51.7,45.0,47.03
160,51.59,43.0,37.41
161,59.57,48.0,55.03
166,71.11,65.0,71.43
167,96.33,76.0,89.17
169,52.63,56.0,55.28
173,79.82,64.0,76.38
177,51.18,52.0,49.3
183,48.07,42.0,50.49
185,28.91,50.0,33.13
188,87.94,84.0,86.49
193,87.08,115.0,91.67
199,6.11,11.0,7.57
205,31.02,26.0,29.24
209,25.23,20.0,19.56
211,32.36,41.0,32.99
213,2.49,4.0,-0.72
218,37.64,49.0,31.66
220,5.1,10.0,8.5
221,28.1,42.0,44.34
222,41.56,22.0,23.04
223,32.22,34.0,30.58
224,36.38,29.0,28.68
229,22.23,19.0,25.57
231,24.65,20.0,26.38
234,6.44,4.0,0.52
237,21.03,24.0,20.65
238,16.84,26.0,29.28
240,10.69,11.0,12.23
241,-1.58,4.0,0.2
243,14.61,20.0,24.94
250,19.09,4.0,7.73
253,7.61,4.0,6.24
255,6.83,4.0,5.41
258,12.23,25.0,24.25
261,6.71,6.0,7.12
262,7.52,4.0,-0.01
266,6.83,4.0,5.73
273,20.76,4.0,9.32
277,55.27,4.0,13.68
279,41.24,57.0,46.5
291,41.54,44.0,48.14
297,12.67,4.0,7.3
298,29.52,51.0,46.33
303,35.19,33.0,31.57
307,13.19,27.0,18.76
311,-8.54,4.0,3.76
312,47.44,50.0,47.45
313,54.07,47.0,46.68
314,30.83,31.0,33.9
321,31.81,49.0,44.68
324,40.75,4.0,6.75
327,44.59,39.0,34.77
328,28.34,41.0,26.31
329,35.87,40.0,48.25
331,22.76,22.0,17.28
337,4.98,5.0,0.58
339,-9.76,4.0,2.54
340,1.96,4.0,8.05
345,21.11,4.0,8.58
346,8.68,5.0,6.3
349,21.32,15.0,12.71
352,18.38,4.0,12.34
354,5.9,4.0,7.7
355,17.85,4.0,11.01
357,9.91,4.0,8.04
359,22.12,4.0,6.06
362,10.23,4.0,6.47
