,äÓñ{ïœêîÇÃÇ›,é¿ê—,è⁄ç◊ïœêîÇ†ÇË
0,29.24,28.0,31.24
3,2.58,4.0,3.94
7,12.99,18.0,24.99
8,7.64,10.0,9.01
12,28.24,4.0,3.46
16,19.54,4.0,4.78
17,3.01,4.0,-2.64
18,36.23,14.0,9.3
21,44.85,48.0,52.83
26,19.78,25.0,26.61
38,34.88,4.0,0.77
39,33.37,43.0,45.73
43,52.11,65.0,53.11
45,1.59,4.0,4.87
46,71.6,94.0,80.45
48,35.95,36.0,41.09
50,50.96,62.0,56.13
51,40.09,53.0,40.05
55,66.74,45.0,60.29
56,43.85,34.0,44.14
58,43.62,66.0,67.1
60,38.68,48.0,50.44
61,40.19,50.0,44.57
62,43.08,47.0,58.74
66,28.36,4.0,2.65
68,102.33,74.0,88.79
73,30.23,4.0,1.72
82,66.36,87.0,56.65
89,63.86,56.0,76.09
91,60.84,53.0,58.96
97,84.98,85.0,79.69
98,79.33,63.0,78.88
101,33.92,4.0,1.89
102,112.38,106.0,98.76
103,83.14,97.0,93.32
106,181.83,116.0,145.38
112,98.64,108.0,123.36
116,154.8,154.0,137.96
133,96.19,128.0,96.56
134,76.35,78.0,73.34
137,53.64,72.0,55.5
139,165.12,173.0,168.69
140,169.67,198.0,182.9
143,75.24,38.0,73.08
144,115.41,131.0,126.12
147,183.68,196.0,182.53
149,134.2,152.0,133.68
150,55.99,36.0,59.27
153,54.89,66.0,55.83
156,45.85,41.0,50.14
159,36.28,47.0,40.86
160,43.88,43.0,35.38
161,51.66,48.0,47.91
162,98.32,98.0,89.53
164,18.66,30.0,17.71
165,90.62,74.0,93.11
170,90.9,51.0,81.28
171,39.57,8.0,-3.47
179,47.73,46.0,45.87
185,26.82,50.0,20.14
186,82.11,80.0,89.48
187,90.75,92.0,94.4
198,49.55,43.0,41.31
201,16.49,20.0,31.24
203,29.91,27.0,34.89
204,6.47,16.0,13.29
208,41.41,39.0,28.53
212,32.64,23.0,30.49
213,0.93,4.0,1.0
215,33.45,38.0,41.56
223,40.7,34.0,30.26
234,-4.91,4.0,-0.81
235,17.28,19.0,22.49
239,28.03,19.0,24.02
244,23.7,26.0,22.09
245,5.75,17.0,12.63
252,12.82,4.0,7.53
253,8.43,4.0,6.32
254,31.99,5.0,10.44
262,-2.13,4.0,0.38
263,22.85,20.0,22.43
266,6.65,4.0,7.04
267,14.61,8.0,11.63
268,11.45,8.0,3.53
274,23.39,5.0,4.55
275,47.71,4.0,14.11
281,61.36,56.0,62.1
282,42.91,4.0,12.23
292,33.85,28.0,9.13
293,57.54,49.0,50.26
299,49.93,45.0,49.05
300,45.96,49.0,57.08
301,28.11,20.0,18.28
306,27.21,33.0,48.24
310,49.42,8.0,13.92
313,42.47,47.0,43.21
316,46.81,33.0,32.83
317,45.34,36.0,51.66
319,67.0,60.0,61.21
322,42.48,48.0,43.88
324,42.24,4.0,8.05
325,-3.38,4.0,-1.3
333,23.43,4.0,5.32
341,21.6,52.0,57.8
350,16.21,20.0,25.67
357,17.07,4.0,9.32
360,5.42,3.0,1.9
361,16.63,6.0,3.31
362,4.03,4.0,10.65
363,15.57,15.0,12.79
364,19.94,19.0,25.08
