,äÓñ{ïœêîÇÃÇ›,è⁄ç◊ïœêîÇ†ÇË
1,1.03,1.08
2,1.03,1.57
4,2.58,1.61
5,6.19,5.32
6,6.56,6.54
9,12.23,2.98
10,112.75,69.56
11,31.17,8.98
13,3.16,1.32
14,13.12,1.07
15,30.93,16.08
19,3.19,3.4
20,0.11,0.21
22,10.69,0.8
23,0.22,5.72
24,10.95,1.65
25,115.71,5.19
27,2.01,0.24
28,0.11,0.85
29,2.68,1.27
30,0.19,1.25
31,49.14,29.23
32,1.14,4.21
33,1.41,0.8
34,4.4,0.65
35,0.63,0.8
36,0.37,1.02
37,2.34,1.73
40,1.15,2.17
41,2.96,0.4
42,0.38,2.19
44,0.82,0.19
47,1.73,0.04
49,0.95,0.8
52,26.31,7.75
53,0.62,0.13
54,1.35,1.7
57,1.35,2.65
59,50.19,23.96
63,1.16,1.59
64,0.39,0.98
65,2.51,1.79
67,0.36,0.59
69,2.96,2.37
70,0.22,1.38
71,0.02,0.14
72,0.03,0.01
74,1.13,2.56
75,2.08,0.92
76,1.39,1.22
77,0.32,0.61
78,0.81,0.0
79,1.18,4.92
80,9.51,6.99
81,0.96,0.43
83,0.96,0.54
84,0.3,0.23
85,0.43,0.42
86,1.96,2.77
87,16.77,13.59
88,0.01,0.39
90,1.7,0.76
92,0.91,0.77
93,3.42,2.03
94,46.67,18.09
95,0.6,0.04
96,1.76,5.45
99,3.89,2.79
100,4.23,0.08
104,1.74,3.01
105,1.51,0.92
107,0.47,1.15
108,13.25,20.44
109,1.7,5.45
110,5.21,1.31
111,1.78,0.07
113,1.82,0.0
114,2.02,0.67
115,101.06,65.07
117,1.81,1.85
118,0.11,0.45
119,1.89,1.2
120,0.27,3.74
121,1.93,2.69
122,12.25,14.83
123,1.27,1.99
124,1.41,0.08
125,2.28,5.27
126,0.06,1.38
127,0.7,1.53
128,3.64,0.34
129,1.61,10.91
130,1.9,3.97
131,4.02,4.32
132,2.63,3.46
135,1.07,0.01
136,9.44,1.47
138,0.38,1.39
141,4.53,4.05
142,1.68,1.17
145,1.89,4.38
146,1.7,0.43
148,0.12,1.72
151,5.23,5.14
152,0.8,1.16
154,0.25,2.16
155,1.83,0.67
157,24.38,3.2
158,0.97,1.34
163,0.62,0.99
166,1.43,0.49
167,0.21,0.65
168,0.18,0.33
169,1.16,0.28
172,0.5,1.75
173,0.78,0.66
174,0.8,0.85
175,1.38,1.82
176,0.65,1.62
177,1.35,0.19
178,11.65,5.78
180,0.89,1.02
181,2.52,0.43
182,0.93,3.03
183,0.4,2.73
184,1.94,0.4
188,0.34,0.05
189,0.97,1.06
190,1.81,1.2
191,0.6,0.04
192,0.14,0.9
193,0.28,1.21
194,0.0,0.25
195,2.56,1.38
196,1.53,1.29
197,2.36,1.27
199,23.14,14.79
200,1.9,2.94
202,9.32,6.72
205,3.85,1.99
206,9.55,0.51
207,4.41,1.29
209,1.6,0.68
210,0.73,0.14
211,1.49,0.94
214,0.44,3.47
216,0.3,3.38
217,0.21,0.98
218,3.08,1.01
219,5.92,3.06
220,1.88,3.46
221,0.6,1.45
222,10.47,2.6
224,4.19,0.79
225,3.44,1.9
226,2.16,2.87
227,12.05,3.34
228,0.62,0.81
229,4.93,0.56
230,0.91,0.12
231,0.29,4.1
232,1.18,1.98
233,1.45,1.21
236,8.87,4.63
237,1.94,0.49
238,0.31,0.6
240,4.11,1.24
241,23.13,10.42
242,2.61,5.48
243,0.47,1.58
246,1.56,0.37
247,0.87,0.23
248,2.85,9.03
249,1.87,12.84
250,18.34,4.19
251,1.88,5.99
255,33.96,1.37
256,8.27,9.82
257,6.79,6.97
258,0.66,0.8
259,4.27,0.09
260,8.54,9.83
261,17.21,2.27
264,2.49,5.3
265,7.14,2.15
269,15.68,20.2
270,5.64,1.53
271,4.25,3.47
272,0.33,1.02
273,48.62,22.7
276,10.17,22.78
277,86.95,13.41
278,2.26,1.05
279,0.06,1.44
280,7.23,8.63
283,17.64,4.74
284,1.07,0.78
285,1.93,0.67
286,0.54,1.95
287,1.59,0.66
288,6.38,4.45
289,7.66,3.25
290,12.54,6.94
291,0.61,1.24
294,3.27,2.83
295,6.25,0.24
296,11.77,7.59
297,19.63,15.62
298,6.24,1.56
302,22.14,1.7
303,1.23,1.75
304,38.08,1.29
305,4.36,3.76
307,2.67,0.54
308,3.79,1.14
309,1.65,1.98
311,9.06,12.77
312,5.27,2.22
314,2.5,2.94
315,0.42,0.32
318,56.11,42.04
320,1.39,0.25
321,2.65,0.73
323,12.92,7.0
326,5.4,0.74
327,5.03,0.57
328,4.39,3.69
329,2.64,0.13
330,0.24,0.41
331,5.45,2.12
332,17.75,9.49
334,1.65,8.5
335,9.54,0.85
336,6.48,2.77
337,18.4,15.06
338,22.13,24.81
339,2.3,2.72
340,22.74,16.02
342,36.62,30.01
343,31.89,41.33
344,29.36,7.31
345,11.63,2.44
346,25.6,4.59
347,1.23,7.29
348,7.96,2.28
349,3.47,3.75
351,17.9,11.55
352,16.33,5.28
353,7.35,7.88
354,11.11,0.76
355,31.26,1.72
356,47.72,18.26
358,63.87,15.2
359,7.3,4.56
