,äÓñ{ïœêîÇÃÇ›,è⁄ç◊ïœêîÇ†ÇË
1,96.63,2.06
2,13.28,11.0
3,64.52,12.32
4,44.06,4.47
5,0.47,2.08
6,0.9,4.87
10,3.01,0.19
12,1.04,12.53
13,2.69,5.66
14,2.19,8.57
15,1.2,10.32
16,41.48,4.71
19,1.93,4.47
20,6.42,2.46
24,60.18,2.54
25,7.02,3.18
26,4.0,3.52
27,0.81,9.06
29,1.54,2.54
32,4.78,3.7
34,5.38,2.25
35,2.27,4.76
37,4.94,3.24
38,16.08,11.71
39,23.47,16.63
41,2.18,6.54
44,33.84,2.43
46,37.81,11.08
47,45.56,4.7
48,0.54,5.4
49,4.32,14.0
52,3.42,12.03
53,2.37,0.92
54,0.9,2.23
55,2.31,0.45
56,1.34,2.0
57,0.74,19.82
58,35.04,7.21
59,22.65,3.89
60,1.05,10.8
61,1.9,7.24
62,35.5,11.47
63,24.46,30.32
64,14.63,0.95
65,19.58,50.38
68,39.85,11.32
69,24.79,18.98
71,8.99,38.59
72,15.0,4.59
73,17.5,0.69
74,45.6,2.23
76,32.08,2.61
78,56.87,0.21
79,62.47,9.05
81,11.95,12.15
83,55.84,8.69
84,7.97,12.2
85,3.61,3.07
86,31.61,4.51
87,3.92,7.29
88,35.52,7.39
89,4.23,2.25
91,18.04,11.51
93,18.18,9.46
94,59.68,16.65
95,34.39,23.36
96,37.52,0.57
97,48.83,1.4
99,inf,inf
100,14.85,5.53
101,1.02,2.13
102,86.83,18.44
103,18.79,10.87
105,41.84,7.79
106,33.19,2.64
107,45.27,7.75
108,95.25,9.14
109,57.84,18.73
110,42.15,10.17
111,7.01,4.22
112,12.64,4.05
113,inf,inf
114,6.34,1.18
115,30.84,2.65
116,8.88,11.95
117,17.9,5.72
120,16.87,2.56
121,61.83,3.39
122,5.39,3.51
123,50.83,5.96
124,69.21,0.4
125,26.9,0.53
126,12.69,12.68
128,45.57,2.1
129,6.14,12.39
130,19.64,4.59
131,39.66,0.32
132,6.7,2.65
133,14.2,1.57
135,65.51,6.4
136,21.59,8.21
137,11.72,5.0
138,21.2,1.62
141,8.26,7.92
143,5.42,14.15
144,2.19,11.31
145,0.06,6.46
147,1.8,28.95
151,14.23,11.55
152,1.91,0.88
153,4.57,4.23
154,4.63,2.41
159,1.43,4.02
160,0.64,5.94
161,3.35,12.94
162,3.68,6.86
163,2.68,10.74
164,129.98,12.1
168,1.34,8.71
169,0.2,7.55
170,0.82,6.49
171,14.25,4.44
172,27.93,9.0
173,1.23,6.27
174,0.78,6.44
175,2.74,10.65
176,3.28,13.54
177,10.56,14.34
178,21.73,16.03
180,0.22,3.78
183,1.14,19.3
184,2.19,2.49
185,18.22,11.01
187,7.56,14.2
188,4.86,8.49
190,3.21,9.13
191,10.53,0.4
192,26.22,17.71
193,19.16,7.65
194,1.09,3.46
195,3.42,13.38
196,0.9,7.33
199,inf,inf
200,29.69,5.32
202,16.43,1.55
203,17.87,10.09
206,66.91,9.48
207,25.17,10.65
208,80.39,7.74
210,0.13,1.71
211,4.38,14.9
217,6.39,2.33
218,4.27,1.07
220,18.74,4.6
223,8.29,20.99
227,15.31,23.82
228,3.12,22.19
229,0.04,4.0
230,1.54,5.48
231,1.29,10.62
232,1.95,6.83
233,3.48,7.69
235,14.44,9.2
236,1.03,38.7
237,1.6,9.45
238,0.91,3.5
239,0.49,1.21
240,3.95,15.94
241,26.25,19.91
242,20.39,19.9
243,1.86,14.65
245,2.97,2.33
247,0.79,4.88
