,äÓñ{ïœêîÇÃÇ›,è⁄ç◊ïœêîÇ†ÇË
1,161.54,1.52
2,27.99,11.62
3,81.57,3.67
6,20.58,2.64
9,121.95,13.37
19,19.57,3.03
21,110.97,3.03
22,101.05,24.85
35,17.27,9.06
37,239.17,35.76
38,8.94,4.53
43,275.11,22.44
46,281.19,33.16
55,21.14,2.26
58,344.66,32.74
62,110.72,12.75
63,457.84,51.69
66,17.96,1.2
69,269.88,33.64
70,152.42,15.49
79,110.56,0.23
80,inf,inf
81,375.74,6.83
82,318.72,43.87
85,61.64,27.84
88,290.49,55.28
90,116.16,2.64
92,349.3,11.1
93,64.45,8.07
101,267.37,29.53
103,303.55,5.52
107,175.78,12.27
112,156.22,5.91
117,244.64,32.35
118,18.0,35.34
121,16.39,9.41
126,49.52,5.13
130,13.84,1.36
133,194.15,8.74
134,63.88,21.87
135,127.4,19.56
144,9.56,18.2
150,87.94,40.1
151,97.26,56.7
154,18.31,5.2
160,3.78,3.26
162,19.06,8.53
174,23.9,2.03
178,70.66,15.37
180,25.31,5.47
181,55.34,7.83
182,26.08,1.91
184,11.02,3.37
185,60.82,6.37
188,8.86,7.65
189,17.29,22.11
190,28.63,11.5
192,49.24,14.3
194,8.02,4.08
198,16.67,27.9
199,inf,inf
203,69.99,21.5
206,44.17,57.43
208,320.65,6.16
214,199.4,102.3
215,12.84,7.01
217,7.26,5.57
224,26.65,9.97
227,47.25,47.51
228,169.72,59.18
233,27.77,21.84
235,2.68,23.74
243,17.62,9.08
244,12.16,10.04
247,5.13,0.84
