,éûçèï 
6,inf
13,2.43
22,inf
25,inf
30,inf
33,0.57
34,17.91
36,39.12
40,5.0
41,24.4
42,inf
44,inf
50,inf
63,5.25
75,inf
82,inf
83,54.37
86,inf
87,inf
88,23.6
90,inf
92,inf
93,inf
95,inf
98,inf
102,inf
105,17.51
106,29.97
107,12.73
111,13.33
113,5.59
116,inf
118,inf
123,inf
128,33.3
132,9.37
140,57.02
141,inf
144,inf
147,inf
156,7.77
159,10.91
160,2.09
167,inf
171,inf
172,inf
178,20.32
179,21.93
182,7.45
183,33.82
185,14.68
189,61.88
190,inf
191,inf
193,inf
197,inf
203,14.1
209,11.41
210,inf
215,inf
217,inf
221,inf
223,inf
228,0.03
235,inf
236,85.86
238,inf
248,inf
253,115.76
255,inf
256,inf
258,inf
259,75.36
260,inf
261,inf
263,inf
269,inf
272,inf
274,5.75
277,0.57
283,inf
291,inf
292,inf
295,20.7
296,87.98
302,8.64
306,inf
308,inf
310,inf
311,inf
317,inf
321,65.26
324,26.66
326,4.98
327,10.41
328,7.59
329,37.45
333,inf
344,82.2
346,30.07
347,13.05
351,6.28
363,inf
364,91.8
365,inf
367,37.34
370,5.43
373,12.67
377,0.21
378,inf
380,40.61
381,inf
387,inf
392,94.57
397,27.43
398,6.26
400,12.37
401,67.88
407,inf
409,inf
412,inf
416,inf
417,inf
425,21.06
429,inf
430,93.26
432,inf
439,inf
452,inf
454,inf
458,inf
461,80.22
463,163.89
472,1.32
477,inf
493,4.48
495,3.18
501,inf
502,51.64
503,inf
504,inf
507,inf
511,27.82
512,5.14
513,32.56
514,0.2
515,2.0
520,8.0
521,1.57
524,inf
533,inf
534,inf
535,21.58
539,10.92
541,13.82
549,inf
550,54.55
554,inf
556,83.36
557,inf
564,14.45
567,6.59
569,59.54
570,inf
573,inf
575,inf
576,inf
581,inf
582,inf
586,inf
587,inf
590,inf
593,inf
603,inf
605,inf
607,inf
609,62.06
610,31.99
613,19.77
616,3.22
617,12.32
626,inf
628,inf
629,inf
634,0.28
635,10.13
637,10.52
