,éûçèï 
0,inf
2,inf
4,inf
5,inf
7,27.75
10,0.56
11,1.18
12,3.74
13,5.94
17,4.87
19,58.94
20,inf
24,inf
26,inf
27,73.7
28,inf
29,inf
32,7.99
34,10.95
35,0.16
37,24.24
38,2.96
39,7.89
40,3.52
41,7.17
42,inf
43,inf
44,inf
45,61.16
48,inf
49,inf
50,inf
51,84.0
52,inf
55,inf
56,11.49
57,13.68
58,5.09
59,2.95
60,7.39
61,8.53
62,6.35
65,3.27
66,87.12
67,inf
68,inf
69,inf
70,inf
71,43.5
72,inf
73,inf
75,inf
76,inf
77,67.69
78,inf
79,inf
80,inf
81,inf
82,inf
84,inf
87,inf
88,23.62
89,inf
90,inf
91,inf
94,90.29
95,inf
98,inf
99,inf
100,47.75
102,inf
103,inf
104,inf
105,11.99
106,14.49
107,5.38
108,4.18
109,0.79
110,5.02
112,2.41
116,inf
118,inf
119,inf
120,inf
123,inf
124,inf
126,inf
127,47.8
128,7.6
129,5.49
131,6.36
133,1.93
134,10.36
135,5.79
136,2.83
137,3.39
138,inf
139,inf
140,76.94
141,inf
142,inf
144,inf
146,79.6
147,inf
148,inf
150,inf
151,19.89
152,24.44
153,23.77
154,4.54
155,8.38
156,8.1
158,0.49
160,5.33
164,63.34
165,inf
166,inf
167,inf
169,64.5
171,inf
172,inf
173,inf
174,inf
176,10.42
177,9.96
179,7.64
182,2.89
185,0.67
187,inf
189,39.79
190,inf
191,inf
193,inf
194,86.88
195,inf
196,inf
197,inf
198,inf
199,3.84
201,13.27
202,10.37
204,0.5
205,7.8
206,2.5
210,inf
211,inf
212,inf
213,75.24
215,inf
216,inf
218,inf
220,inf
221,inf
222,inf
223,inf
224,66.15
225,28.21
227,70.54
229,9.78
231,4.23
232,0.23
233,2.53
236,33.94
237,inf
238,inf
239,inf
240,inf
244,inf
246,inf
249,inf
252,inf
253,78.75
255,inf
256,inf
258,inf
259,67.31
264,inf
265,70.36
267,inf
268,inf
269,inf
270,91.72
272,inf
273,15.12
277,3.15
278,2.18
281,7.16
282,inf
283,inf
284,45.63
285,inf
286,inf
288,inf
289,inf
291,inf
293,inf
294,inf
296,40.75
299,12.08
301,5.74
302,2.14
304,0.86
305,3.57
308,inf
309,inf
310,inf
311,inf
313,75.58
315,inf
316,inf
317,inf
319,9.75
320,0.89
321,18.31
322,12.94
323,7.84
326,0.64
327,5.79
328,1.33
329,8.45
330,inf
332,53.53
334,inf
340,inf
341,inf
343,45.86
344,61.32
345,24.55
346,15.62
347,1.09
348,19.8
350,2.82
351,2.93
352,3.54
353,8.67
355,inf
357,inf
358,73.18
359,inf
360,inf
362,inf
364,80.45
366,inf
367,1.31
369,4.33
370,3.39
371,2.56
374,4.5
375,1.46
376,4.59
377,1.86
378,inf
379,inf
381,inf
383,inf
384,inf
386,inf
387,inf
388,inf
389,inf
390,inf
391,43.31
392,48.76
393,6.4
394,7.57
395,17.4
396,3.36
397,17.77
402,30.06
403,inf
404,inf
405,inf
406,inf
408,67.52
409,inf
410,inf
412,inf
413,66.52
414,inf
415,inf
416,inf
417,inf
422,inf
425,13.79
426,inf
427,inf
429,inf
430,65.77
432,inf
433,inf
434,inf
436,77.73
438,inf
440,0.88
441,49.46
443,6.99
444,4.29
445,10.64
447,5.39
448,2.6
449,1.09
451,inf
452,inf
455,74.54
457,inf
458,inf
459,inf
460,inf
461,90.18
462,inf
463,69.3
464,4.23
466,0.19
468,2.87
469,3.3
470,2.47
471,5.3
473,4.38
474,176.26
476,inf
477,inf
480,inf
481,inf
483,inf
484,inf
485,72.84
486,inf
489,26.72
490,1.29
491,4.17
493,4.16
494,5.02
495,0.83
496,6.73
497,3.79
498,inf
499,inf
500,inf
501,inf
502,41.22
503,inf
507,inf
508,51.99
509,inf
512,0.43
513,5.95
514,3.16
515,0.17
516,1.64
517,2.37
521,0.49
522,18.32
523,31.48
524,inf
525,48.59
528,inf
529,inf
530,inf
531,64.24
532,inf
533,inf
534,inf
535,18.33
536,10.93
537,0.6
538,0.43
539,2.26
540,0.78
541,2.9
543,0.17
544,0.93
545,9.08
546,3.73
547,46.2
548,51.22
549,inf
550,2.79
551,inf
552,inf
553,inf
554,inf
555,inf
556,83.25
558,inf
559,inf
560,38.81
561,9.56
562,1.47
563,0.95
564,3.12
566,0.82
568,1.35
569,15.72
570,inf
572,14.0
573,inf
574,inf
576,inf
578,inf
581,inf
582,inf
584,inf
585,inf
586,inf
587,inf
588,inf
589,13.28
591,inf
592,inf
593,inf
595,12.68
596,inf
597,inf
599,inf
602,inf
603,inf
607,inf
608,30.76
609,26.32
611,8.2
612,0.3
614,6.94
616,3.99
617,9.11
618,inf
620,inf
622,inf
623,inf
626,inf
627,inf
629,inf
630,60.04
634,2.73
635,0.39
638,6.99
639,0.87
640,1.23
643,30.13
644,49.08
645,inf
647,inf
648,72.58
649,inf
650,inf
651,inf
652,inf
653,inf
654,46.35
656,2.87
657,1.96
659,5.75
660,6.42
661,6.15
663,4.19
664,3.87
666,7.48
671,inf
673,inf
675,71.54
676,inf
677,inf
678,inf
679,inf
680,15.62
683,6.3
684,19.41
685,4.14
687,7.36
688,7.29
689,0.91
690,inf
691,22.96
692,inf
693,inf
694,inf
696,9.47
697,inf
699,inf
700,inf
701,inf
704,164.78
705,0.9
706,1.63
710,5.16
712,5.57
714,0.13
715,19.86
717,11.46
718,inf
719,inf
722,inf
724,inf
725,inf
726,inf
728,5.95
729,inf
730,5.76
731,7.08
732,0.82
733,10.13
734,11.8
735,7.47
736,3.48
737,8.19
738,15.5
739,inf
740,inf
741,inf
742,inf
743,inf
745,inf
746,inf
747,inf
748,inf
749,inf
750,29.78
751,inf
752,inf
755,29.91
756,inf
758,inf
760,inf
762,inf
766,inf
767,58.61
769,inf
770,inf
772,62.51
773,inf
777,7.59
778,4.26
780,1.87
782,9.86
783,6.8
784,3.61
785,3.65
786,18.59
788,inf
789,inf
790,inf
791,71.17
792,inf
793,inf
794,inf
797,72.71
798,inf
799,inf
800,24.11
802,0.7
803,8.66
805,2.97
806,5.08
807,2.6
809,2.42
810,inf
812,90.64
814,inf
815,inf
817,inf
819,inf
822,inf
823,58.77
825,4.83
826,2.99
828,0.4
829,2.99
830,4.78
831,1.73
832,5.92
833,9.95
834,50.45
835,inf
836,inf
838,inf
840,82.0
841,inf
842,inf
843,inf
844,inf
846,69.93
847,16.83
848,20.41
851,6.23
852,12.98
853,3.13
854,6.73
855,3.95
856,4.64
857,1.78
858,98.82
859,inf
860,inf
861,inf
862,inf
863,77.39
864,inf
865,inf
866,inf
867,inf
868,inf
869,58.05
870,inf
871,3.65
872,13.47
873,7.1
876,6.01
877,0.18
879,3.13
880,9.74
881,17.22
884,inf
885,inf
886,inf
887,56.43
888,inf
893,56.11
897,13.07
899,2.0
900,0.91
901,10.98
902,0.99
903,18.63
906,inf
907,17.42
909,inf
911,inf
912,inf
914,inf
915,inf
919,inf
921,inf
924,28.74
925,inf
926,inf
927,inf
929,inf
930,58.9
931,inf
932,inf
933,inf
934,inf
935,37.24
937,inf
938,inf
939,inf
940,inf
941,84.64
942,inf
946,0.85
948,2.57
950,1.26
951,6.48
952,5.6
953,1.1
954,157.63
957,inf
958,inf
960,inf
961,inf
965,46.26
966,inf
