,éûçèï 
0,inf
4,inf
5,inf
6,inf
7,133.83
11,12.83
16,15.79
23,inf
24,inf
25,inf
26,inf
28,inf
29,inf
32,27.18
41,17.47
42,inf
43,inf
46,inf
47,inf
48,inf
52,inf
56,92.9
60,16.78
65,11.64
67,inf
78,inf
85,inf
91,inf
95,inf
102,inf
106,45.35
109,16.68
113,12.03
117,92.03
120,inf
121,inf
123,inf
128,38.38
136,3.84
137,13.65
143,inf
148,inf
150,inf
155,12.35
164,71.04
165,inf
166,inf
167,inf
172,inf
173,inf
175,34.93
176,31.0
177,30.96
180,12.36
184,15.12
185,5.32
188,inf
189,66.4
190,inf
199,83.85
203,12.14
206,2.72
210,inf
219,95.93
221,inf
225,9.57
226,9.74
230,28.47
237,inf
241,inf
244,inf
247,119.35
249,inf
250,inf
252,inf
253,101.25
259,72.27
263,inf
267,inf
270,166.33
277,1.15
279,8.15
280,8.84
284,71.49
287,inf
289,inf
290,68.76
293,inf
294,inf
297,7.53
298,8.13
299,17.32
301,7.94
303,4.85
305,14.72
306,inf
309,inf
310,inf
312,inf
317,inf
319,14.0
320,57.33
322,45.25
325,11.85
330,inf
335,inf
337,inf
338,87.11
341,inf
343,68.37
345,40.11
353,1.9
356,inf
357,inf
358,91.07
359,inf
369,5.96
371,10.37
373,8.12
374,2.05
375,7.98
376,10.51
378,inf
381,inf
382,inf
385,83.33
386,inf
392,72.52
396,11.43
397,36.3
401,63.27
403,inf
408,41.28
410,inf
412,inf
414,inf
415,inf
419,135.14
423,inf
429,inf
431,inf
434,inf
435,inf
436,71.05
441,62.65
443,13.83
446,3.15
451,inf
452,inf
454,inf
456,inf
459,inf
468,12.98
470,1.08
471,22.6
474,606.97
479,85.22
482,inf
483,inf
486,inf
488,56.55
489,76.24
492,26.85
494,4.41
498,inf
501,inf
510,inf
511,10.34
514,1.0
516,1.77
517,4.68
519,3.53
524,inf
526,inf
527,inf
532,inf
534,inf
538,6.7
540,0.45
545,14.16
552,inf
566,6.6
571,inf
578,inf
579,inf
581,inf
583,114.04
584,inf
591,inf
594,inf
600,110.72
610,27.53
612,0.75
621,inf
630,16.08
631,88.53
633,13.53
635,3.03
638,4.37
642,9.36
649,inf
652,inf
653,inf
656,0.66
661,13.71
664,15.18
665,19.82
667,68.16
675,102.08
682,4.99
686,11.02
688,7.45
689,2.09
694,inf
696,67.63
698,inf
700,inf
703,inf
705,9.78
710,10.89
711,7.23
714,7.09
717,49.27
720,inf
723,83.01
725,inf
726,inf
733,37.62
735,16.85
744,92.66
745,inf
751,inf
758,inf
760,inf
762,inf
768,inf
776,152.78
780,14.25
781,4.42
783,36.07
786,52.91
789,inf
801,62.0
805,5.98
807,9.08
814,inf
820,inf
829,4.5
836,inf
837,inf
840,66.14
844,inf
845,inf
847,10.8
854,19.61
855,2.59
856,2.09
859,inf
877,13.71
880,32.14
882,111.42
885,inf
888,inf
889,inf
893,77.13
896,87.8
898,63.1
899,20.97
900,11.94
904,41.22
907,36.77
908,inf
909,inf
914,inf
917,inf
918,43.91
922,inf
923,inf
925,inf
930,174.86
951,14.5
954,624.33
956,inf
958,inf
962,inf
963,inf
964,inf
965,89.09
971,5.54
974,16.05
980,inf
981,inf
984,inf
992,27.19
996,6.93
997,1.91
1002,inf
1003,inf
1005,inf
1011,inf
1013,inf
1014,inf
1015,75.76
1016,33.75
1017,15.21
1019,20.76
1024,22.18
1031,inf
1032,inf
1036,inf
1039,9.68
1040,28.76
1048,4.35
1049,6.7
1056,inf
1058,inf
1059,inf
1060,inf
1064,8.65
1069,2.94
1070,8.51
1072,24.9
1077,inf
1078,50.08
1079,inf
1086,inf
1088,inf
1089,83.27
1101,inf
1102,inf
1105,inf
1106,69.41
1107,inf
1111,inf
1113,8.65
1118,1.07
1124,inf
1126,inf
1127,inf
1128,98.28
1130,inf
1135,16.92
1139,2.9
1142,3.51
1145,18.84
1146,inf
1147,inf
1151,inf
1153,inf
1156,inf
1158,inf
1159,10.11
1160,43.81
1162,9.9
1163,11.75
1166,9.91
1170,inf
1176,inf
1177,inf
1178,inf
1192,4.59
1194,inf
1200,96.02
1201,inf
1203,inf
1204,inf
1205,inf
1206,1.66
1211,3.39
1213,0.29
1221,inf
1222,inf
1224,32.07
1228,inf
1230,80.08
1232,370.11
1233,20.89
1234,20.6
1235,11.21
1237,18.05
1240,27.73
1241,4.39
1242,inf
1243,inf
1245,inf
1246,91.34
1248,inf
1253,inf
1259,inf
1261,inf
1262,inf
1263,40.35
1267,inf
1269,inf
1272,inf
1274,106.33
1278,inf
1279,inf
1281,0.71
1286,2.06
1287,4.44
1288,14.03
1290,inf
1294,inf
1296,inf
1297,81.66
1298,inf
1306,5.57
1309,5.9
1310,10.46
1312,15.29
1313,12.49
1317,inf
1320,inf
1327,12.71
1329,20.69
1334,4.21
1335,6.07
1336,22.55
1338,inf
1340,69.48
1341,inf
1345,inf
1354,4.92
1358,8.29
1362,inf
1368,inf
1374,inf
1380,11.36
1384,16.46
1392,inf
1393,88.99
1399,2.74
1403,3.86
1405,21.17
1408,8.84
1410,inf
1411,148.09
1414,inf
1416,inf
1417,69.72
1418,inf
1421,inf
1422,58.24
1423,inf
1425,inf
1428,62.11
1431,inf
1433,inf
1434,189.35
1436,inf
1438,inf
1439,87.72
1440,inf
1443,inf
1445,66.87
1446,inf
1452,14.34
1453,2.04
1457,9.59
1458,inf
1460,inf
1462,inf
1464,inf
1467,86.13
1469,inf
1471,43.31
1472,53.56
1476,2.3
1477,4.78
1480,20.12
1481,17.92
1482,inf
1485,inf
1487,inf
1489,inf
1493,inf
1496,7.74
1497,0.66
1499,4.5
1500,1.44
1501,6.67
1504,6.17
1506,293.51
1510,inf
1512,inf
1513,inf
1518,inf
1519,38.08
1522,8.51
1524,5.38
1525,4.08
1528,3.66
1539,inf
1544,1.21
1545,4.59
1547,5.33
1548,4.24
1549,1.15
1560,inf
1561,110.77
1562,inf
1565,inf
1570,28.11
1573,86.78
1578,227.99
1580,inf
1587,inf
1588,inf
1589,78.14
1595,40.47
1596,inf
1600,144.1
1602,inf
1603,inf
1605,inf
1607,inf
1608,inf
1609,inf
1612,85.03
1613,inf
1614,inf
1615,inf
1618,12.93
1619,11.2
1622,12.14
1623,7.85
1624,9.51
1627,inf
1629,inf
1637,87.59
1639,8.47
1643,1.91
1644,4.08
1651,inf
1656,inf
1658,inf
1664,15.74
1665,2.36
1666,12.41
1675,inf
1678,inf
1680,inf
1684,inf
1688,28.55
1698,inf
1706,91.86
1709,inf
1710,inf
1722,inf
1727,inf
1739,10.74
1740,8.54
1742,16.19
1744,10.58
1748,inf
1751,inf
1754,inf
1755,inf
1757,inf
1761,inf
1764,inf
1771,inf
1774,inf
1775,92.18
1782,inf
1787,3.27
1791,14.17
1795,inf
1796,inf
1798,inf
1810,0.62
1817,2.27
1819,inf
1822,inf
1825,inf
1826,inf
1829,inf
1831,30.74
1837,0.13
1839,8.25
1840,14.72
1845,inf
1847,inf
1849,82.2
1852,inf
1859,4.66
1860,5.64
1863,3.02
1872,84.51
1873,inf
1877,inf
1889,5.12
1894,inf
1895,inf
1898,inf
1900,inf
1901,inf
1903,inf
1906,14.27
1909,10.56
1916,77.38
1918,inf
1920,inf
1926,inf
1929,inf
1930,inf
1932,inf
1936,inf
1938,105.44
1943,inf
1945,inf
1953,6.57
1960,9.56
1962,inf
1963,inf
1971,inf
1974,inf
1975,29.87
1984,1.07
1986,inf
1988,inf
1993,inf
1994,inf
1995,inf
1997,inf
