,éûçèï 
2,inf
3,80.11
4,inf
6,inf
7,93.59
9,16.5
14,8.0
16,12.88
18,52.58
21,46.0
24,inf
26,inf
28,inf
36,34.42
41,19.91
44,inf
49,inf
59,13.57
66,66.11
71,74.47
72,inf
73,inf
75,inf
84,inf
85,inf
89,inf
90,inf
93,inf
95,inf
100,91.64
105,15.88
107,25.2
110,18.66
116,inf
119,inf
121,inf
122,89.33
123,inf
136,3.8
141,inf
143,inf
144,inf
146,83.41
153,45.62
156,18.1
158,4.28
162,inf
165,inf
167,inf
173,inf
175,17.5
181,1.89
183,34.14
185,11.55
191,inf
198,inf
199,15.0
202,15.59
207,6.99
210,inf
214,inf
215,inf
216,inf
221,inf
224,57.92
226,8.59
231,1.57
232,8.21
234,inf
240,inf
241,inf
242,87.46
252,inf
257,inf
259,81.41
264,inf
269,inf
274,12.63
276,4.01
283,inf
287,inf
288,inf
293,inf
304,0.3
306,inf
308,inf
309,inf
311,inf
318,126.28
320,100.45
323,6.72
327,12.85
331,69.22
333,inf
336,inf
338,88.05
340,inf
341,inf
343,68.9
344,9.94
348,22.38
349,31.65
350,6.74
351,5.89
354,inf
358,83.0
363,inf
366,inf
368,20.34
373,3.03
374,11.71
380,73.32
381,inf
386,inf
395,42.79
398,5.96
403,inf
411,inf
414,inf
426,inf
427,inf
428,inf
430,85.25
434,inf
436,95.28
438,inf
439,inf
440,68.82
442,0.49
444,4.81
446,6.14
450,398.8
451,inf
452,inf
455,89.38
456,inf
461,90.72
463,142.86
477,inf
480,inf
481,inf
482,inf
489,32.49
490,6.04
492,14.78
494,10.52
497,11.41
500,inf
501,inf
503,inf
504,inf
507,inf
511,12.47
517,4.33
521,15.8
526,inf
527,inf
533,inf
535,54.99
539,14.68
541,18.24
547,84.81
548,90.84
552,inf
553,inf
557,inf
558,inf
568,20.31
570,inf
576,inf
577,90.89
581,inf
585,inf
589,4.79
591,inf
605,inf
606,95.3
608,68.35
610,19.69
613,12.36
614,13.15
618,inf
620,inf
626,inf
631,39.79
636,11.34
653,inf
654,12.34
657,2.69
659,5.01
660,10.31
661,3.79
663,9.53
664,7.14
667,84.91
669,30.45
671,inf
672,inf
674,inf
676,inf
677,inf
680,29.29
687,4.25
688,12.24
691,61.0
694,inf
695,inf
696,68.74
698,inf
700,inf
701,inf
702,12.77
707,23.09
710,15.42
712,6.65
714,5.16
717,17.17
719,inf
723,94.36
725,inf
727,inf
729,inf
730,33.47
731,30.18
732,15.53
735,18.5
737,26.48
738,37.36
739,inf
743,inf
757,inf
759,inf
761,112.43
764,inf
766,inf
769,inf
774,inf
775,inf
776,65.65
780,17.01
782,36.54
783,59.5
785,54.09
786,265.6
787,inf
789,inf
791,100.36
795,inf
796,inf
799,inf
804,7.24
810,inf
813,inf
817,inf
818,78.25
826,8.05
830,1.33
840,87.83
842,inf
847,17.07
849,52.44
851,24.85
855,5.76
857,2.41
858,512.91
861,inf
864,inf
867,inf
868,inf
869,83.99
872,19.28
879,25.23
880,46.13
881,42.08
883,inf
886,inf
890,inf
891,inf
893,92.41
894,inf
897,28.92
902,27.13
903,66.94
906,inf
909,inf
911,inf
912,inf
916,inf
917,inf
920,inf
925,inf
927,inf
929,inf
934,inf
935,72.5
939,inf
940,inf
948,1.88
954,482.0
955,inf
964,inf
970,23.16
972,11.72
973,0.98
976,0.08
978,inf
987,inf
988,inf
989,inf
993,54.69
1000,7.07
1003,inf
1004,inf
1010,inf
1011,inf
1019,19.61
1020,21.51
1025,17.85
1028,inf
1029,inf
1031,inf
1032,inf
1040,24.39
1041,31.99
1047,4.86
1050,99.15
1055,inf
1058,inf
1060,inf
1061,inf
1066,2.75
1069,5.76
1072,6.1
1073,7.72
1076,inf
1078,68.69
1080,inf
1084,inf
1090,inf
1094,inf
1096,inf
1097,inf
1099,inf
1106,82.05
1109,inf
1117,1.31
1125,inf
1128,98.21
1131,inf
1132,inf
1134,87.3
1136,5.53
1139,0.69
1145,29.34
1146,inf
1150,87.95
1157,inf
1161,1.99
1164,2.52
1165,5.1
1168,9.62
1175,inf
1176,inf
1180,inf
1185,33.04
1191,11.41
1193,6.11
1195,61.63
1196,inf
1207,83.82
1208,16.87
1214,3.68
1215,10.37
1224,66.27
1226,inf
1229,inf
1230,112.18
1233,26.17
1236,18.95
1237,20.24
1238,21.63
1239,32.57
1240,20.17
1243,inf
1246,107.21
1248,inf
1249,inf
1250,inf
1253,inf
1256,inf
1262,inf
1268,59.6
1271,inf
1280,14.1
1281,0.9
1292,inf
1296,inf
1305,3.43
1307,3.27
1308,3.62
1310,6.48
1311,9.34
1317,inf
1320,inf
1321,85.95
1323,inf
1324,inf
1328,38.99
1329,10.72
1336,28.26
1340,74.03
1342,inf
1347,inf
1353,16.93
1354,4.0
1360,8.93
1368,inf
1371,inf
1373,inf
1376,8.72
1377,15.42
1379,12.62
1381,3.67
1382,4.0
1384,10.49
1393,81.81
1394,inf
1397,inf
1400,19.07
1404,9.05
1410,inf
1411,185.47
1414,inf
1418,inf
1420,inf
1421,inf
1424,inf
1425,inf
1426,inf
1427,inf
1429,inf
1431,inf
1433,inf
1434,198.83
1436,inf
1445,78.21
1454,1.23
1455,0.47
1456,2.68
1458,inf
1459,inf
1464,inf
1465,inf
1473,5.56
1475,1.03
1476,2.34
1480,11.5
1484,inf
1491,inf
1493,inf
1497,0.64
1499,4.5
1501,7.47
1507,71.11
1508,inf
1509,inf
1512,inf
1515,inf
1516,87.26
1517,inf
1519,19.08
1520,12.62
1521,10.55
1528,6.38
1530,162.94
1531,inf
1533,inf
1536,93.95
1538,inf
1542,inf
1546,1.46
1550,0.4
1551,14.42
1552,19.8
1554,inf
1556,inf
1565,inf
1572,112.89
1573,107.21
1574,67.32
1576,61.07
1577,41.25
1578,190.94
1579,inf
1584,inf
1588,inf
1592,inf
1596,inf
1597,inf
1620,3.77
1621,2.4
1623,14.34
1624,12.12
1626,212.03
1632,inf
1633,inf
1636,inf
1637,150.74
1640,5.34
1643,0.32
1645,3.0
1648,5.63
1650,inf
1654,83.98
1655,inf
1656,inf
1665,0.35
1668,6.34
1670,1.21
1677,inf
1681,112.92
1685,inf
1690,1.36
1691,3.53
1692,4.13
1693,9.53
1696,3.54
1699,inf
1702,inf
1706,91.19
1713,2.16
1726,inf
1731,inf
1732,inf
1742,14.95
1743,5.46
1747,inf
1751,inf
1753,inf
1754,inf
1755,inf
1757,inf
1759,inf
1760,inf
1761,inf
1762,inf
1763,96.64
1764,inf
1765,inf
1775,50.22
1780,70.66
1781,inf
1783,inf
1785,5.67
1793,4.72
1796,inf
1797,76.01
1801,inf
1803,72.18
1804,inf
1805,inf
1808,6.89
1814,0.81
1817,2.07
1823,inf
1827,inf
1829,inf
1831,47.43
1832,4.43
1836,1.23
1846,inf
1852,inf
1853,inf
1859,5.29
1862,2.17
1863,3.93
1865,1.64
1868,inf
1870,inf
1874,inf
1877,inf
1878,138.3
1885,2.71
1887,7.78
1888,15.7
1890,inf
1899,inf
1901,inf
1903,inf
1905,15.34
1907,15.94
1909,6.69
1915,inf
1919,inf
1924,inf
1926,inf
1928,inf
1931,inf
1935,inf
1939,inf
1943,inf
1944,71.39
1948,inf
1954,0.87
1960,1.57
1966,inf
1967,inf
1968,inf
1970,84.87
1974,inf
1975,11.82
1976,14.17
1977,0.54
1979,0.65
1980,2.47
1982,5.94
1983,10.31
1984,0.96
1987,inf
1988,inf
1990,132.87
1997,inf
2004,3.83
2006,10.58
2007,3.92
2012,inf
2019,inf
2020,inf
2021,102.12
2023,13.56
2025,13.43
2033,11.82
2034,inf
2035,144.24
2039,inf
2041,80.89
2045,inf
2046,84.5
2047,0.4
2048,0.75
2052,7.98
2057,0.57
2061,inf
2064,82.22
2075,6.06
2082,inf
2083,38.75
2086,inf
2097,inf
2099,inf
2104,inf
2105,inf
2106,90.25
2108,inf
2112,80.22
2121,18.69
2122,6.97
2128,3.7
2132,inf
2135,inf
2139,inf
2141,inf
2143,26.64
2144,31.14
2145,6.62
2150,3.15
2152,9.05
2153,0.32
2158,inf
2159,inf
2162,inf
2165,inf
2166,inf
2170,2.09
2175,8.29
2179,inf
2189,inf
2199,6.96
2205,inf
2215,56.35
2221,1.1
2224,0.8
2230,inf
2233,inf
2234,92.54
2237,inf
2238,inf
2245,2.47
2252,inf
2253,inf
2259,inf
2260,81.31
2265,inf
2266,5.85
2270,inf
2271,90.69
2275,inf
2276,inf
2280,inf
2281,inf
2283,103.08
2286,inf
2289,19.85
2290,5.04
2293,1.94
2294,1.62
2295,1.37
2296,13.95
2297,2.16
2299,inf
2305,inf
2306,inf
2307,inf
2309,inf
2320,8.07
2323,169.12
2325,inf
2327,inf
2337,2.48
2340,0.42
2347,inf
2348,inf
2349,20.72
2362,3.25
2365,4.31
2368,4.74
2374,inf
2377,inf
2381,inf
2385,7.55
2387,0.48
2392,9.98
2400,inf
2401,inf
2408,318.22
2410,3.05
2415,6.71
2416,5.19
2417,51.13
2419,inf
2421,inf
2426,inf
2427,inf
2431,32.9
2437,97.38
2450,inf
2452,inf
2453,inf
2454,323.47
2455,75.57
2457,4.45
2458,0.12
2473,inf
2475,inf
2478,147.12
2481,1.96
2488,9.41
2493,inf
2496,inf
2497,inf
2498,inf
2504,7.75
2510,4.58
2513,5.52
2514,170.96
2518,inf
2524,inf
2528,3.01
2530,0.76
2531,3.15
2534,0.29
2536,4.53
2537,1.69
2540,inf
2546,inf
2548,inf
2556,2.79
2557,3.62
2559,8.13
2561,1.2
2562,91.29
2563,inf
2567,inf
2577,12.81
2580,4.81
2586,inf
2593,inf
2597,inf
2598,inf
2602,inf
2603,inf
2604,inf
2605,inf
2606,inf
2608,inf
2609,inf
2611,inf
2612,inf
2614,inf
2615,inf
2621,inf
2623,inf
2628,0.51
2632,6.02
2636,106.94
2641,inf
2645,inf
2647,3.28
2651,1.63
2658,inf
2659,inf
2661,inf
2662,103.58
2663,inf
2674,0.04
2677,5.22
2678,1.12
2679,14.64
2683,inf
2689,inf
2690,inf
2691,inf
2694,inf
2704,6.57
2705,0.28
2708,135.15
2709,inf
2711,inf
2712,inf
2714,98.38
2718,189.74
2719,92.02
2720,54.02
2723,0.24
2726,4.73
2730,14.14
2735,inf
2740,inf
2741,inf
2747,5.61
2748,2.26
2749,0.12
