,éûçèï ,é¿ê—
6,2.3012665622778616,0.0
13,13.65914517875898,14.0
22,1.367645315982958,0.0
25,-0.08216166003317092,0.0
30,0.14252648492999026,0.0
33,5.9657163308703405,6.0
34,9.030175591405674,11.0
36,12.521004643407903,9.0
40,12.599656716546253,12.0
41,9.071803356135597,12.0
42,2.382803261745577,0.0
44,0.18295837542972446,0.0
50,0.23055691629750363,0.0
63,7.367476115904382,7.0
75,0.1717739545829503,0.0
82,-1.5036446706673092,0.0
83,0.4563342767330556,1.0
86,1.4251215994776294,0.0
87,0.33848866834749847,0.0
88,1.2359667722995438,1.0
90,0.05461894059616076,0.0
92,-0.005444620267815082,0.0
93,0.2151061524092651,0.0
95,0.6573029295183703,0.0
98,0.21882698052594138,0.0
102,0.4214641016226357,0.0
105,4.949241995477061,6.0
106,6.303051564344213,9.0
107,8.726512748412008,10.0
111,7.800509165097737,9.0
113,7.552892286901138,8.0
116,0.2045385549674979,0.0
118,0.23045193552492224,0.0
123,0.22711937783320588,0.0
128,2.6659143085809545,2.0
132,4.531402422388433,5.0
140,0.42975484250392304,1.0
141,0.10392532883099287,0.0
144,0.1384239028922763,0.0
147,0.29328669346034614,0.0
156,6.465931319150567,6.0
159,8.909456980048619,10.0
160,9.790594441251793,10.0
167,0.1879182235325838,0.0
171,0.2578334181229115,0.0
172,0.1906921953441548,0.0
178,5.577402001846805,7.0
179,6.245596426180902,8.0
182,9.670416802888566,9.0
183,10.705987633298776,8.0
185,9.174231695529826,8.0
189,0.38123442564032683,1.0
190,0.3783296151578446,0.0
191,0.6165521457947308,0.0
193,-0.06690276612766906,0.0
197,0.10808466985708219,0.0
203,6.845792700209939,6.0
209,5.315104711204218,6.0
210,1.8081125850393691,0.0
215,0.15172012293682652,0.0
217,0.22349258539512235,0.0
221,0.19898894492785146,0.0
223,0.8597550482469383,0.0
228,1.999482586534513,2.0
235,0.13877993988511006,0.0
236,0.14144054978384563,1.0
238,0.1046710847220787,0.0
248,0.536540902828081,0.0
253,-0.15757390733901092,1.0
255,0.2859844584850961,0.0
256,0.6337621757623342,0.0
258,-0.6628720517480458,0.0
259,0.24637837210776253,1.0
260,0.10001477480981269,0.0
261,0.1320067730044253,0.0
263,0.1374052550089093,0.0
269,0.3049503209629061,0.0
272,1.046992767970562,0.0
274,5.28768346952827,5.0
277,5.965504381327683,6.0
283,1.2247668106062575,0.0
291,0.2500621042546174,0.0
292,0.0807764754047771,0.0
295,2.4139467873481153,2.0
296,3.759552768197614,2.0
302,9.777428104183542,9.0
306,0.5029471364617076,0.0
308,0.303290424093159,0.0
310,0.13604063772887126,0.0
311,0.18228148406133537,0.0
