,“ú•Ê
1,144.89
2,73.02
3,57.51
5,608.77
6,85.48
7,33.08
9,47.99
10,187.38
11,139.09
12,66.01
15,148.45
16,47.7
17,57.79
18,112.45
20,293.22
21,148.76
23,23.88
24,107.86
25,166.12
26,208.52
27,125.62
28,81.77
29,115.14
30,6.17
31,266.09
32,196.49
34,169.97
35,153.52
36,147.71
37,75.67
38,207.36
42,67.07
44,64.63
46,114.53
48,27.45
52,106.2
54,15.45
55,35.09
57,29.76
59,193.2
60,35.43
61,29.61
63,25.52
64,34.44
65,10.17
66,734.35
67,16.18
69,6.93
70,34.1
72,159.25
76,26.52
77,5.79
78,13.78
79,60.29
80,143.89
82,7.42
83,6.86
84,1.26
86,159.25
87,3.02
88,11.94
90,17.46
91,29.55
92,27.36
94,14.4
97,13.58
98,14.19
99,0.44
100,15.97
101,3.5
102,22.34
103,13.21
104,0.33
105,8.1
106,5.3
107,998.05
109,10.79
110,9.41
111,17.44
112,39.08
113,9.02
114,18.21
118,7.21
120,16.5
121,8.28
122,1.83
123,3.12
124,6.48
125,3.27
126,19.17
127,2.44
129,17.88
130,6.6
131,19.75
133,6.77
134,7.71
136,129.18
138,48.68
139,19.5
140,5.91
141,2.76
144,15.57
145,2.15
146,8.0
147,15.65
148,10.46
149,1741.23
150,5.86
154,145.26
155,87.82
156,87.97
158,66.32
159,295.07
160,403.8
163,272.2
164,22.08
168,18.87
170,272.2
171,265.26
172,276.05
173,20.29
174,8.54
175,99.7
178,77.07
179,225.9
182,17.23
185,220.07
186,46.45
187,78.0
189,15.15
190,4.2
191,98.13
192,269.65
193,19.83
194,17.98
195,114.09
196,362.01
199,183.14
200,232.46
201,528.93
204,14.72
205,33.44
206,42.19
207,45.06
209,32.2
211,42.83
214,9.29
215,30.39
216,67.86
217,42.31
220,49.68
221,25.94
223,304.51
224,213.98
225,311.71
226,72.15
227,38.07
228,276.85
230,246.46
231,3.14
232,24.99
234,25.71
235,26.32
236,465.34
237,19.18
238,196.93
240,443.67
241,20.04
242,6.84
243,35.62
244,34.38
245,13.59
246,1.71
248,22.35
249,9.02
251,14.54
252,16.98
253,17.82
254,738.84
255,14.29
256,7.92
257,0.24
259,15.71
260,2.27
262,1.92
263,18.45
265,24.24
266,17.78
267,3.32
270,23.53
271,26.75
272,211.82
273,28.48
274,1170.29
276,1732.5
278,31.61
279,40.83
280,31.26
282,19.33
283,20.69
284,11.44
285,3.32
286,3.87
288,18.07
289,1165.01
290,29.02
291,0.2
292,14.44
293,1.77
294,4.29
295,1.61
296,20.55
297,16.65
298,3.85
299,9.33
300,13.49
301,26.5
302,2.73
303,23.03
304,21.16
306,1.63
307,5.66
308,4.46
309,9.09
310,21.19
313,3.28
314,20.24
316,14.98
322,8.99
323,3.51
325,21.99
326,13.53
328,7.63
330,2.17
331,3.36
334,35.97
337,2.74
338,26.49
340,171.13
343,7.39
345,146.02
347,351.12
348,51.96
350,170.55
352,35.0
354,2.57
355,28.04
356,11.54
357,11.32
358,9.22
359,376.63
360,349.38
361,52.05
363,161.55
