,“ú•Ê
0,186.5
4,295.73
8,911.38
13,55.75
14,622.94
19,91.61
22,138.64
33,340.72
39,376.13
40,220.43
41,86.76
43,326.37
45,89.73
47,68.6
49,294.8
50,602.58
51,103.02
53,2.23
56,62.91
58,73.23
62,25.27
68,0.2
71,34.83
73,37.64
74,25.51
75,28.63
81,2.65
85,19.41
89,24.88
93,331.38
95,97.64
96,49.47
108,26.11
115,7.44
116,2.06
117,2.18
119,13.64
128,1781.09
132,11.73
135,40.5
137,136.19
142,20.14
143,8.79
151,14.58
152,7.14
153,61.38
157,194.01
161,14.02
162,1.17
165,29.61
166,19.61
167,4.14
169,8.16
176,138.6
177,250.96
180,502.74
181,43.75
183,613.7
184,21.6
188,15.34
197,175.78
198,270.43
202,321.68
203,131.55
208,55.88
210,383.44
212,75.91
213,48.18
218,42.57
219,6.23
222,234.72
229,617.91
233,242.23
239,32.52
247,522.03
250,50.05
258,31.82
261,9.98
264,27.11
268,50.58
269,35.5
275,2190.46
277,3052.9
281,4.31
287,29.88
305,20.48
311,30.26
312,12.1
315,23.82
317,15.51
318,23.82
319,18.67
320,2.01
321,1.79
324,3.43
327,20.6
329,6.04
332,37.12
333,20.8
335,13.03
336,16.32
339,7.13
341,0.5
342,36.44
344,11.75
346,477.96
349,391.16
351,0.69
353,25.92
362,12.82
364,379.45
