,“ú•Ê
5,508.14
6,279.45
8,458.9
9,17.62
10,212.9
11,170.35
12,9.77
13,136.41
15,200.86
16,18.31
19,57.91
20,133.07
21,76.52
22,111.57
23,35.76
24,193.48
25,284.15
26,305.79
27,355.94
28,124.78
29,369.03
31,202.45
32,110.18
33,251.68
36,136.19
37,79.83
39,100.8
41,188.01
43,247.36
44,19.01
45,12.44
46,80.37
48,24.93
49,313.92
51,108.63
52,139.52
53,9.84
54,9.48
55,29.44
56,45.76
58,79.32
59,109.75
60,34.58
61,33.44
62,21.9
63,24.26
64,32.01
65,46.68
67,6.27
68,3.52
69,6.58
70,14.5
71,17.66
72,75.01
73,21.82
74,14.72
75,22.75
76,29.0
77,30.11
78,1.55
79,46.05
80,163.2
84,2.54
85,0.02
88,3.37
90,1.61
91,32.22
92,56.26
93,16.3
94,31.36
96,37.76
97,9.78
98,16.85
100,25.14
102,23.53
103,14.86
107,965.73
109,15.54
112,47.28
114,24.57
115,7.51
118,1.78
119,9.15
120,14.04
122,3.45
123,8.5
124,14.22
125,8.62
127,9.53
128,1254.76
130,0.97
131,19.58
132,10.57
135,98.81
136,145.09
137,97.27
140,4.07
141,0.52
142,21.14
143,2.84
145,8.4
146,13.96
147,21.33
149,1483.92
150,0.98
152,7.75
153,47.06
154,398.59
155,136.87
156,76.01
157,102.44
158,119.23
161,48.55
162,13.39
163,176.93
165,22.22
166,12.77
169,3.01
170,366.01
171,114.99
172,116.26
173,20.73
174,6.43
175,101.86
177,40.26
179,392.0
180,301.19
182,23.88
183,339.38
184,60.47
187,80.46
188,1.04
189,10.35
190,14.32
191,62.57
192,385.95
193,16.05
194,8.73
197,162.19
198,12.44
199,178.45
200,295.7
204,3.44
205,36.72
206,28.49
207,33.74
208,38.83
209,12.97
211,20.5
212,56.7
213,25.76
216,2.68
217,48.04
218,36.48
219,25.58
221,2.78
222,225.98
223,315.34
224,139.54
225,297.41
227,38.73
231,0.69
232,25.0
233,25.3
234,32.9
235,1.52
238,275.54
239,15.92
240,309.08
241,0.53
244,20.2
245,24.52
246,5.69
247,135.72
248,11.95
249,0.96
250,23.44
252,10.62
254,408.95
257,15.63
258,24.14
259,11.12
260,35.42
261,8.82
262,12.32
263,24.34
265,16.96
266,14.33
267,8.84
269,25.72
271,20.51
272,248.32
273,19.46
275,1737.46
276,1649.68
277,1957.61
278,36.45
280,33.37
286,2.76
287,5.64
289,811.16
291,13.24
293,0.77
294,3.66
295,7.27
297,19.14
298,17.33
299,3.04
300,6.04
301,11.34
302,1.98
303,8.18
304,19.66
307,17.45
308,6.21
310,16.92
311,24.75
312,8.44
313,4.99
314,0.39
315,16.36
317,1.16
319,10.71
320,0.62
321,0.06
324,6.44
325,13.41
328,3.78
330,5.82
332,22.09
333,3.29
336,0.38
337,5.94
338,30.71
339,0.31
340,230.15
342,19.46
343,23.06
344,3.82
345,35.09
346,270.97
348,49.58
349,279.43
350,87.08
351,18.07
352,48.42
353,18.45
355,19.94
356,13.33
357,2.92
358,35.68
360,370.53
361,44.87
363,130.53
