,“ú•Ê
0,137.94
3,50.31
4,88.03
5,480.53
8,360.26
10,201.39
11,156.66
12,14.72
13,188.53
14,448.64
15,82.56
20,115.34
21,145.86
22,88.64
23,5.88
24,292.53
25,178.65
27,190.17
28,128.72
33,279.52
34,117.18
35,111.3
36,98.32
37,86.39
39,28.22
40,89.35
42,39.18
43,94.94
46,75.75
47,62.44
48,33.25
49,212.14
50,203.59
51,127.69
52,190.37
53,6.35
57,23.87
58,11.22
60,39.41
62,14.23
63,18.43
64,27.36
65,25.47
67,8.37
69,0.87
70,15.21
71,23.28
74,17.12
75,16.67
76,26.89
77,25.13
78,10.46
80,406.1
81,8.91
82,3.46
83,3.28
85,2.33
86,389.02
87,21.92
88,5.92
89,6.29
90,1.69
92,39.31
93,152.63
94,23.01
95,77.59
96,34.92
97,7.53
102,20.69
104,1.97
106,5.68
108,9.7
109,10.61
110,9.57
111,12.37
112,51.38
113,18.65
114,32.88
115,3.99
116,3.23
117,9.79
118,3.44
121,3.16
123,8.02
125,4.2
126,19.44
127,1.67
128,1194.6
131,18.95
132,8.54
133,15.71
134,0.49
135,130.4
136,159.75
137,24.65
139,18.58
143,7.7
145,10.02
147,20.83
148,17.28
149,1231.83
150,12.01
152,13.17
156,94.41
157,168.7
158,15.1
159,114.4
160,223.35
161,37.08
162,3.31
164,14.83
165,20.86
167,13.39
168,23.39
169,13.69
170,340.38
172,236.81
173,6.95
174,2.14
175,75.54
176,95.45
177,131.6
179,221.15
182,8.28
183,183.87
184,25.17
187,84.96
188,24.11
189,24.45
191,88.79
193,22.5
194,10.23
195,53.99
196,251.38
197,53.1
198,165.04
199,312.66
200,146.53
201,293.45
203,111.91
204,0.58
205,66.36
206,30.87
207,57.6
208,40.83
210,307.74
211,18.91
214,33.2
216,7.29
218,47.53
219,32.33
220,40.66
222,173.89
223,156.11
224,86.0
225,118.68
226,74.41
227,37.49
228,168.45
229,339.41
230,177.63
231,4.21
232,28.88
233,202.37
234,50.34
236,450.22
237,24.95
238,212.29
241,11.81
242,4.86
244,14.54
245,20.48
246,3.78
247,422.03
248,8.33
250,33.03
252,10.66
253,34.85
256,5.55
257,11.41
258,22.0
259,2.04
260,19.07
261,32.56
262,32.53
263,3.6
264,15.58
265,18.35
267,16.33
268,34.41
270,5.13
271,1.82
273,26.52
277,1901.0
278,32.48
279,36.0
281,3.35
284,18.53
285,2.82
289,1093.64
290,33.97
291,7.5
293,13.94
294,5.99
295,3.9
297,12.0
299,3.03
300,4.07
302,9.26
303,0.01
304,18.98
305,27.22
306,0.87
308,8.54
310,12.05
311,15.13
313,5.03
315,11.47
316,25.18
317,8.82
318,11.41
319,6.34
320,3.96
321,2.71
322,3.95
323,5.75
324,3.03
325,15.12
326,26.09
327,8.77
330,0.2
331,16.85
334,31.61
335,13.03
336,5.04
337,4.73
338,22.15
340,161.73
341,8.2
342,26.53
345,127.38
347,217.0
348,42.61
349,405.17
351,14.53
352,32.81
354,9.41
355,9.83
356,8.94
359,567.89
360,498.66
361,34.94
362,3.1
364,355.43
