,“ú•Ê
8,1027.4
12,18.87
23,38.2
26,508.63
28,270.63
29,348.06
33,453.72
35,26.36
37,9.5
47,69.03
52,52.48
53,4.72
54,24.34
57,16.94
61,41.39
63,33.33
67,22.46
70,27.26
74,30.32
77,53.26
80,171.15
81,11.97
86,614.22
88,14.12
95,86.86
96,30.93
104,0.15
108,19.48
113,15.36
118,1.26
119,6.58
127,7.8
130,3.6
133,16.22
135,48.48
139,26.84
142,22.58
143,6.25
147,20.66
148,14.1
149,1571.94
151,10.67
154,431.31
155,259.53
163,720.07
166,19.12
169,4.86
173,17.59
176,140.64
178,263.43
179,475.34
183,432.74
185,375.12
186,38.27
189,35.31
196,253.78
197,62.48
200,103.8
201,577.29
212,163.37
216,18.07
217,58.51
218,48.23
221,45.58
222,334.12
226,84.42
227,62.22
233,178.74
234,42.86
238,281.13
239,24.22
241,5.08
242,36.13
243,58.52
246,4.77
251,31.91
252,38.41
253,2.7
257,35.48
258,18.64
259,11.25
261,81.74
266,10.28
272,371.33
273,67.7
274,1995.6
275,2635.25
276,2152.16
278,45.2
281,9.0
287,3.52
290,40.79
291,12.5
292,14.53
294,2.3
300,6.57
304,15.78
308,9.28
312,3.49
318,12.9
324,17.16
325,22.83
327,14.0
329,4.57
336,14.1
338,33.23
345,17.89
354,16.79
359,346.86
361,47.23
362,30.17
