,“ú•Ê
0,99.75
1,68.94
2,76.3
3,54.93
4,307.2
5,464.15
6,211.9
7,53.68
9,20.74
10,165.34
11,32.86
13,102.09
14,528.93
15,53.8
16,27.0
17,35.93
18,80.57
19,65.9
20,66.04
21,7.12
22,86.14
24,250.59
25,223.38
27,297.25
30,19.39
31,297.99
32,48.42
34,98.57
36,61.82
38,162.41
39,117.99
40,121.68
41,123.16
42,174.52
43,83.31
44,185.83
45,61.16
46,59.78
48,11.18
49,128.7
50,94.67
51,165.18
55,35.96
56,32.65
58,15.13
59,194.28
60,39.71
62,21.07
64,25.2
65,8.97
66,414.61
68,10.26
69,10.31
71,27.07
72,9.34
73,9.33
75,21.63
76,27.16
78,6.49
79,44.84
82,5.95
83,4.31
84,5.36
85,5.15
87,5.11
89,20.03
90,4.72
91,20.14
92,48.43
93,27.81
94,42.59
97,13.15
98,15.09
99,1.89
100,41.68
101,4.72
102,19.0
103,7.92
105,13.21
106,2.03
107,811.52
109,9.88
110,5.36
111,5.53
112,35.93
114,21.38
115,2.02
116,0.52
117,6.48
120,12.55
121,15.31
122,3.88
123,1.15
124,4.69
125,0.38
126,20.74
128,1153.31
129,13.11
131,15.79
132,4.97
134,4.92
136,260.01
137,36.56
138,50.1
140,0.33
141,4.43
144,13.83
145,5.71
146,6.46
150,0.22
152,5.09
153,40.29
156,65.99
157,113.17
158,68.9
159,162.7
160,229.31
161,26.8
162,2.79
164,14.29
165,18.71
167,3.71
168,32.44
170,150.35
171,76.2
172,162.24
174,5.06
175,66.86
177,9.17
180,282.8
181,39.01
182,8.05
184,57.97
187,105.65
188,0.46
190,1.12
191,5.19
192,453.02
193,13.69
194,3.92
195,241.76
198,10.46
199,220.49
202,107.79
203,112.32
204,3.33
205,55.37
206,34.1
207,32.89
208,36.61
209,14.09
210,369.08
211,16.89
213,33.88
214,12.86
215,35.73
219,81.88
220,64.66
223,32.71
224,8.9
225,46.28
228,5.4
229,322.95
230,133.02
231,2.25
232,12.13
235,27.6
236,296.42
237,19.54
240,426.02
244,15.89
245,20.34
247,214.46
248,19.32
249,1.41
250,14.96
254,623.33
255,6.85
256,8.53
260,9.04
262,15.0
263,11.63
264,11.02
265,11.92
267,15.93
268,26.93
269,6.94
270,0.22
271,0.55
277,2034.47
279,36.63
280,24.84
282,22.96
283,27.48
284,17.69
285,4.52
286,1.43
288,19.05
289,893.77
293,14.31
295,0.81
296,3.1
297,6.56
298,15.4
299,1.7
301,7.02
302,8.33
303,15.77
305,19.24
306,0.79
307,11.14
309,10.19
310,4.66
311,13.07
313,6.14
314,11.29
315,11.4
316,18.04
317,11.33
319,7.72
320,3.74
321,2.02
322,3.66
323,9.53
326,23.62
328,1.33
330,1.83
331,1.42
332,25.04
333,17.14
334,23.82
335,23.79
337,13.9
339,17.81
340,220.4
341,8.57
342,18.94
343,13.41
344,9.25
346,300.9
347,177.95
348,45.62
349,184.8
350,84.68
351,5.55
352,50.21
353,15.27
355,9.68
356,6.72
357,3.34
358,6.21
360,331.63
363,124.81
364,332.63
