,äÓñ{ïœêîÇÃÇ›,é¿ê—,è⁄ç◊ïœêîÇ†ÇË
0,4.68,4.0,4.5
1,3.46,3.0,2.58
2,5.82,5.0,5.05
3,2.94,3.0,2.88
4,8.1,5.0,4.13
6,12.99,12.0,13.02
7,9.74,9.0,9.4
11,11.61,13.0,12.41
12,5.39,7.0,7.07
18,4.96,6.0,6.03
19,3.8,6.0,6.26
20,5.02,4.0,4.6
21,5.07,4.0,3.51
22,5.47,4.0,3.72
23,4.3,3.0,2.73
24,3.48,4.0,4.68
25,6.85,5.0,4.73
26,2.88,4.0,3.93
27,5.0,6.0,6.07
28,4.18,3.0,2.86
30,4.33,5.0,4.26
31,3.43,3.0,3.03
32,2.54,3.0,2.16
35,5.07,6.0,5.74
38,3.43,3.0,3.44
39,8.09,6.0,5.81
40,6.06,4.0,4.1
41,5.57,4.0,3.9
42,3.91,3.0,3.02
43,9.05,7.0,7.63
45,3.42,3.0,3.22
46,8.95,8.0,7.63
47,7.47,8.0,7.87
48,5.57,6.0,6.41
50,8.47,8.0,7.88
51,3.16,3.0,2.59
53,9.13,8.0,8.04
54,9.77,10.0,9.76
55,11.0,9.0,9.08
57,8.36,10.0,9.34
60,8.3,10.0,9.77
62,10.22,10.0,10.04
63,10.5,11.0,10.87
64,9.98,9.0,9.16
66,2.75,3.0,2.69
67,12.65,12.0,12.85
68,15.06,12.0,12.27
70,13.6,17.0,15.06
74,12.93,14.0,15.27
75,13.24,13.0,13.32
76,13.16,13.0,12.38
77,9.68,11.0,10.54
79,3.03,4.0,3.8
80,3.05,4.0,4.45
81,11.56,12.0,12.0
83,11.85,12.0,12.11
84,11.1,12.0,12.11
85,12.3,12.0,11.04
86,5.24,3.0,2.79
88,14.16,15.0,14.37
89,11.26,12.0,12.15
90,9.47,11.0,11.18
91,10.69,9.0,9.59
93,4.24,3.0,3.21
94,2.35,4.0,3.65
95,11.12,11.0,10.17
96,12.1,12.0,13.39
97,12.19,13.0,11.9
101,5.8,7.0,6.33
102,12.74,16.0,15.16
103,13.25,14.0,13.56
105,13.35,15.0,13.09
108,7.3,3.0,2.58
109,36.25,25.0,33.91
110,27.1,27.0,27.44
111,25.18,24.0,25.22
113,6.75,3.0,0.35
115,8.99,11.0,14.06
117,14.35,14.0,12.73
119,24.19,22.0,22.35
120,13.97,16.0,16.59
122,14.05,3.0,4.79
124,44.45,42.0,43.55
125,45.28,46.0,44.35
126,42.15,46.0,45.5
128,27.61,24.0,26.29
131,48.92,60.0,56.34
136,12.34,19.0,16.51
138,25.12,23.0,24.48
139,34.77,37.0,35.31
140,38.59,39.0,37.46
141,37.97,41.0,40.26
142,20.61,24.0,23.8
143,20.73,25.0,23.87
146,45.68,43.0,41.71
147,49.62,59.0,55.24
148,45.61,49.0,51.99
149,36.6,32.0,37.95
150,21.04,24.0,22.74
152,32.37,38.0,37.19
153,19.88,27.0,26.06
155,11.7,11.0,12.04
156,8.78,3.0,3.57
157,5.64,3.0,3.42
158,11.55,12.0,12.57
159,8.69,9.0,9.18
160,10.8,9.0,7.9
161,11.8,11.0,10.64
162,18.32,13.0,15.03
164,8.99,3.0,4.29
165,17.77,15.0,15.82
166,15.01,12.0,12.54
167,12.5,12.0,11.82
168,11.33,13.0,14.34
169,11.58,12.0,11.68
171,3.98,3.0,2.65
172,2.76,3.0,3.36
173,11.41,13.0,12.64
174,17.95,13.0,15.55
175,7.52,4.0,4.36
176,14.64,13.0,12.85
177,3.54,3.0,2.35
179,11.48,13.0,13.41
182,15.25,14.0,16.48
183,9.3,8.0,8.57
184,3.35,4.0,4.01
185,-0.24,3.0,2.46
186,12.09,13.0,12.06
187,10.26,9.0,8.86
188,11.67,13.0,12.99
189,9.71,11.0,10.86
194,8.69,8.0,7.74
195,6.54,7.0,6.74
196,8.61,9.0,8.89
197,11.25,12.0,12.27
198,5.41,7.0,7.3
199,5.2,5.0,5.22
200,5.77,4.0,4.1
201,3.2,3.0,3.15
202,5.98,6.0,6.32
203,3.82,4.0,3.99
204,3.68,3.0,2.66
205,4.47,3.0,3.0
206,1.52,3.0,2.72
207,4.63,4.0,4.03
209,3.33,3.0,2.54
210,6.09,6.0,5.38
215,4.55,4.0,3.94
216,2.78,3.0,2.93
217,5.22,4.0,3.75
218,4.28,5.0,4.65
219,5.19,5.0,4.63
222,4.13,3.0,2.92
223,4.68,4.0,4.01
224,3.75,4.0,3.9
225,4.08,4.0,3.79
226,4.49,3.0,3.15
227,2.45,3.0,3.12
229,5.42,4.0,4.2
230,5.12,6.0,6.37
231,7.66,8.0,7.72
233,4.11,7.0,5.54
236,4.85,4.0,4.07
237,8.92,6.0,5.7
239,8.23,6.0,6.44
240,3.53,3.0,2.73
241,6.99,4.0,3.32
247,6.36,10.0,10.36
249,32.61,40.0,39.37
250,16.38,23.0,22.22
251,24.69,27.0,25.62
252,20.58,24.0,23.02
253,22.42,23.0,24.8
254,6.11,4.0,4.03
256,28.92,26.0,26.59
258,26.21,29.0,27.7
260,29.6,26.0,25.46
261,5.9,11.0,11.94
264,25.61,29.0,28.81
265,26.97,26.0,26.16
266,33.47,36.0,36.93
267,32.35,40.0,37.82
271,25.39,35.0,33.8
272,11.68,4.0,6.1
273,8.04,3.0,0.89
274,17.44,4.0,8.62
276,22.65,4.0,7.19
277,30.55,3.0,1.58
280,51.24,62.0,61.98
281,54.29,60.0,62.85
282,10.39,3.0,-0.74
283,5.44,3.0,3.79
284,14.04,4.0,2.83
285,41.84,32.0,37.37
286,47.11,34.0,41.53
288,44.71,33.0,38.71
289,21.7,14.0,20.35
290,13.13,3.0,1.36
291,38.63,34.0,46.64
292,50.07,36.0,39.22
293,50.39,34.0,41.72
294,61.09,73.0,69.41
295,61.54,92.0,73.62
297,31.76,45.0,41.88
298,54.39,63.0,58.83
299,50.72,60.0,53.99
301,53.89,64.0,63.06
304,33.71,39.0,37.89
306,55.23,67.0,67.09
307,58.8,62.0,58.97
308,59.5,62.0,62.54
309,53.83,63.0,62.73
310,41.86,43.0,39.23
312,66.14,66.0,66.38
314,60.79,64.0,63.07
316,45.87,44.0,44.68
317,42.03,52.0,51.87
318,44.75,46.0,42.16
319,60.66,68.0,65.91
320,55.47,64.0,62.81
323,62.37,62.0,56.55
324,36.9,49.0,50.31
325,40.95,43.0,38.5
326,64.8,67.0,68.23
327,65.55,66.0,68.23
328,41.88,43.0,40.93
329,60.23,64.0,63.44
334,47.84,55.0,59.02
336,40.09,41.0,35.9
337,50.38,52.0,53.17
339,30.03,36.0,34.79
341,53.32,61.0,61.29
342,46.81,50.0,46.73
343,46.81,59.0,60.86
344,46.25,57.0,54.68
346,19.82,30.0,23.48
347,21.16,20.0,22.98
350,11.08,6.0,7.92
352,6.94,3.0,4.03
353,12.2,4.0,4.66
354,4.92,3.0,3.45
355,34.6,25.0,29.74
356,34.02,16.0,20.45
357,27.22,17.0,21.37
358,16.61,12.0,13.59
359,5.88,4.0,4.57
360,7.67,3.0,3.51
362,14.14,9.0,10.85
363,9.27,6.0,7.15
364,9.3,5.0,5.08
365,12.51,16.0,16.43
366,12.06,15.0,14.08
367,16.41,16.0,14.55
368,11.14,11.0,11.82
369,3.49,3.0,3.26
370,17.15,15.0,15.44
371,12.49,12.0,11.61
374,15.44,10.0,10.12
375,8.6,9.0,9.88
376,2.48,3.0,2.31
377,25.37,22.0,22.74
379,15.65,16.0,15.47
380,11.02,10.0,10.9
381,13.92,14.0,14.13
382,8.33,10.0,9.94
383,4.56,7.0,6.17
384,15.26,17.0,16.8
387,10.73,12.0,11.49
388,11.36,12.0,11.58
389,7.51,10.0,9.91
392,7.14,7.0,6.38
393,2.4,3.0,2.47
394,5.8,5.0,5.19
395,6.59,5.0,5.48
397,3.33,3.0,2.95
398,1.97,3.0,3.22
399,3.08,3.0,3.07
400,3.94,3.0,3.47
401,5.82,4.0,4.65
402,5.75,6.0,6.17
403,5.22,3.0,3.35
404,3.23,4.0,3.87
405,22.4,27.0,23.18
406,8.03,8.0,8.08
409,8.6,10.0,10.57
410,4.69,3.0,3.02
411,2.05,3.0,2.87
412,7.13,7.0,6.59
414,2.83,4.0,4.02
415,3.7,3.0,3.43
416,3.73,3.0,3.37
417,4.85,3.0,3.39
418,2.87,3.0,2.8
421,9.31,8.0,7.39
422,9.24,9.0,9.08
423,7.4,9.0,8.04
424,5.53,3.0,3.21
425,4.43,6.0,5.98
426,9.36,9.0,9.1
427,10.21,10.0,9.61
429,13.53,11.0,13.9
430,14.01,14.0,13.71
431,7.65,4.0,3.82
432,4.82,4.0,4.11
433,12.28,13.0,12.69
434,15.4,16.0,16.38
435,18.29,17.0,17.15
436,15.15,14.0,14.87
437,16.39,17.0,15.79
439,4.0,4.0,3.6
440,21.44,18.0,21.57
441,15.8,15.0,14.58
442,13.73,15.0,15.77
443,12.29,13.0,12.71
447,8.16,10.0,10.27
449,11.72,12.0,12.29
450,8.65,8.0,7.37
452,5.96,8.0,9.67
453,6.24,3.0,3.69
454,14.25,15.0,15.6
455,13.19,13.0,13.53
457,17.7,20.0,18.11
458,14.06,14.0,14.05
459,11.59,14.0,14.12
462,18.51,16.0,15.49
463,17.71,18.0,24.35
464,13.48,12.0,11.83
465,18.24,15.0,13.93
467,10.7,10.0,10.7
469,12.24,11.0,10.53
470,11.05,11.0,11.54
472,8.62,9.0,9.77
473,3.58,4.0,3.55
475,21.1,18.0,17.06
477,14.37,16.0,15.7
478,4.55,3.0,2.78
479,6.02,3.0,3.52
480,8.41,6.0,5.47
481,10.66,11.0,14.02
482,15.18,16.0,16.6
486,11.61,15.0,12.93
487,25.04,30.0,32.24
488,10.96,6.0,5.65
489,38.29,41.0,39.75
491,43.96,48.0,45.37
492,45.75,47.0,47.0
493,36.55,30.0,36.79
494,32.2,32.0,31.02
496,40.05,37.0,37.37
497,51.02,51.0,50.31
498,50.56,49.0,49.3
499,49.09,49.0,48.07
500,46.38,47.0,45.88
501,38.8,43.0,39.21
502,36.22,31.0,35.13
503,51.31,54.0,50.81
504,49.4,46.0,44.37
505,42.84,45.0,45.63
506,49.83,50.0,49.41
507,46.23,51.0,47.05
508,31.54,34.0,33.32
512,44.11,45.0,44.91
513,47.11,46.0,45.71
514,46.95,46.0,46.51
515,39.46,40.0,37.72
516,36.75,37.0,37.47
517,43.51,44.0,43.86
518,31.88,35.0,31.69
522,35.3,39.0,40.11
523,27.25,31.0,29.24
525,46.62,44.0,44.75
526,41.8,44.0,41.61
527,38.17,39.0,38.8
528,44.7,53.0,52.32
529,28.26,33.0,34.16
530,18.83,21.0,19.37
531,28.96,32.0,29.56
532,27.7,31.0,29.57
533,27.39,30.0,29.9
535,30.61,20.0,23.63
536,10.75,12.0,13.41
537,8.45,11.0,10.88
538,4.93,7.0,6.45
540,11.35,11.0,10.59
541,8.76,10.0,10.25
543,4.36,5.0,4.52
544,4.7,4.0,4.36
545,12.25,12.0,14.02
546,8.86,9.0,8.86
547,8.81,10.0,9.13
551,3.48,3.0,3.01
552,12.77,12.0,13.92
553,9.88,11.0,10.45
554,7.78,10.0,9.81
555,5.76,4.0,4.02
556,5.52,5.0,4.91
558,4.61,3.0,3.58
559,11.52,11.0,12.05
560,10.59,10.0,10.5
562,5.24,6.0,5.78
563,6.32,6.0,6.18
564,5.71,3.0,3.2
565,3.86,3.0,3.08
566,4.61,4.0,4.18
567,3.85,3.0,3.23
568,4.37,4.0,3.76
569,4.59,4.0,3.95
570,3.3,4.0,3.99
571,5.12,6.0,5.49
572,2.03,3.0,3.28
575,6.53,5.0,5.48
576,6.58,6.0,5.54
577,2.84,4.0,3.86
579,4.18,3.0,3.0
581,3.3,3.0,2.89
584,6.87,8.0,8.34
585,4.16,5.0,4.32
586,2.77,3.0,3.18
587,8.58,9.0,8.61
588,9.89,9.0,9.04
589,13.53,9.0,9.37
590,19.73,17.0,17.03
591,10.52,13.0,12.23
592,7.15,7.0,7.79
593,4.25,3.0,3.55
594,9.1,10.0,9.57
597,5.53,5.0,4.93
598,7.51,5.0,4.82
599,4.37,4.0,3.95
600,2.99,4.0,4.55
601,3.67,3.0,3.29
602,5.05,3.0,3.08
603,7.45,6.0,6.02
604,9.17,8.0,7.77
606,3.21,3.0,2.79
607,0.82,4.0,3.44
608,14.68,19.0,18.48
609,15.85,14.0,14.14
612,26.31,23.0,23.2
614,5.62,4.0,4.41
616,17.52,17.0,15.74
617,20.13,22.0,22.9
618,23.27,24.0,23.76
620,4.82,4.0,3.69
621,4.49,3.0,2.91
624,23.43,26.0,25.54
626,27.65,31.0,30.76
627,6.66,3.0,0.96
628,6.77,4.0,3.5
629,28.96,33.0,31.54
630,25.84,27.0,26.76
631,25.14,28.0,28.01
632,30.14,33.0,31.81
634,7.64,13.0,14.5
635,7.58,3.0,3.32
636,22.1,28.0,28.4
637,12.85,3.0,3.6
638,10.4,4.0,3.66
639,9.26,3.0,3.56
640,1.95,3.0,-0.29
641,1.27,4.0,1.77
642,5.12,3.0,4.17
643,33.16,36.0,32.94
644,30.33,33.0,31.45
645,33.52,35.0,32.88
646,28.42,29.0,28.59
649,4.86,3.0,4.65
650,6.83,3.0,3.87
651,34.12,38.0,36.37
654,35.78,33.0,31.83
657,36.19,37.0,33.71
659,39.29,37.0,39.16
662,9.63,19.0,21.44
663,9.68,3.0,6.94
664,31.59,33.0,31.57
665,25.49,32.0,30.09
666,24.47,24.0,23.39
668,28.87,30.0,33.69
669,8.44,13.0,10.94
672,30.58,26.0,27.73
673,28.34,25.0,29.9
674,29.73,28.0,29.44
676,15.5,22.0,21.72
679,37.59,35.0,36.02
681,8.78,3.0,4.89
686,21.34,24.0,23.56
687,28.57,27.0,25.7
688,33.69,32.0,29.61
689,33.67,30.0,30.16
690,5.09,3.0,3.33
691,1.71,3.0,3.41
692,17.78,19.0,21.15
693,4.96,3.0,3.22
695,33.71,32.0,30.67
698,8.3,3.0,5.58
700,12.71,11.0,11.55
703,15.59,19.0,18.99
705,7.2,3.0,2.84
706,31.09,31.0,30.38
707,28.33,26.0,25.95
708,18.16,17.0,18.2
711,5.34,4.0,4.36
713,17.08,19.0,19.91
715,15.33,17.0,15.66
716,16.0,18.0,17.49
719,4.98,9.0,7.34
720,12.7,14.0,14.36
723,5.54,9.0,8.87
724,6.1,8.0,7.59
725,4.32,4.0,3.58
729,5.77,6.0,5.32
