,äÓñ{ïœêîÇÃÇ›,è⁄ç◊ïœêîÇ†ÇË
2,21.35,5.11
8,32.68,8.22
10,146.02,5.14
11,45.6,9.92
15,18.86,17.1
17,77.08,24.05
18,47.51,26.35
19,5.03,16.29
20,52.4,13.68
21,13.78,23.4
22,128.77,7.03
23,36.63,40.91
26,50.78,2.58
29,61.67,23.97
30,7.51,13.63
32,52.01,17.33
35,1.84,1.31
37,24.76,3.47
41,70.73,7.79
44,29.84,20.21
67,4.49,13.44
71,7.06,40.12
73,69.05,15.57
74,20.67,22.85
76,7.01,10.98
77,21.89,16.6
81,12.39,7.37
92,19.03,2.37
95,5.07,11.06
101,83.82,73.0
103,16.49,39.06
115,44.5,113.47
118,3.94,6.85
119,1.38,17.8
123,4.07,7.92
126,14.84,9.91
128,34.66,21.8
129,11.43,14.97
130,21.41,24.98
131,30.56,19.51
134,24.71,32.84
138,12.11,17.35
141,5.4,8.78
142,33.6,10.96
144,17.8,5.44
149,36.57,35.58
151,2.82,5.75
153,54.09,7.25
154,3.59,14.32
155,19.29,28.87
156,368.16,32.83
160,11.42,9.03
164,354.95,21.16
167,16.18,9.24
168,16.27,73.65
177,25.15,2.25
178,20.84,10.29
180,19.78,138.2
181,55.73,124.9
182,4.59,77.82
185,189.74,20.44
189,21.41,11.79
190,13.57,92.04
195,18.83,4.57
196,44.34,11.74
197,40.21,19.17
200,113.3,11.77
205,48.3,8.08
215,32.1,3.78
217,25.68,1.7
219,7.53,12.88
229,43.96,12.39
230,4.67,27.57
232,126.48,21.1
242,31.4,40.41
248,56.07,5.4
249,31.83,10.9
253,10.73,23.31
256,22.48,9.81
257,4.02,5.17
261,61.11,45.91
276,674.23,232.1
277,1770.18,223.99
278,58.89,45.19
279,11.12,45.2
280,11.44,10.38
281,8.1,12.64
282,763.49,131.78
283,886.51,221.78
284,894.39,157.73
288,56.06,32.74
289,103.84,112.58
291,37.33,72.63
302,2.9,18.36
305,15.99,4.11
307,8.29,17.94
314,1.69,8.35
315,15.65,28.26
326,1.13,0.26
334,26.17,1.62
339,3.3,28.62
341,25.59,7.19
343,28.77,0.49
346,47.53,52.49
348,563.2,87.86
349,207.02,55.19
352,434.42,100.53
355,58.13,55.0
363,155.87,75.28
370,19.24,44.66
371,12.87,13.64
372,3.36,9.65
375,0.56,53.23
376,25.29,62.53
377,16.9,33.96
382,62.37,8.54
384,10.26,6.23
389,15.27,28.74
392,7.91,22.95
394,23.8,31.13
396,2.67,16.56
400,108.35,31.71
401,152.33,20.6
402,39.46,41.1
404,21.93,11.27
412,1.47,9.46
420,29.77,14.72
421,41.65,18.97
422,3.93,0.52
423,33.6,15.44
426,1.74,4.78
431,183.53,1.93
432,31.54,6.22
434,0.26,8.04
435,10.48,10.95
437,2.41,24.62
443,0.81,27.58
444,5.0,25.44
448,8.58,8.96
450,14.58,12.8
453,139.7,3.34
457,17.21,8.28
459,36.56,2.31
462,56.95,42.56
464,28.32,0.12
471,5.92,3.22
472,6.57,13.62
473,15.74,3.16
477,16.94,30.41
478,135.74,12.27
486,45.58,60.78
489,29.35,24.58
502,36.89,29.04
507,21.73,16.84
508,10.96,14.01
511,0.88,5.13
512,20.08,4.38
516,16.44,2.77
517,26.75,4.72
523,7.84,9.98
524,12.07,0.46
525,15.45,10.07
533,9.18,7.63
545,6.93,44.79
547,48.54,0.92
548,24.55,2.81
549,26.26,21.34
551,9.1,16.14
552,10.39,49.68
553,21.63,8.85
557,197.28,22.72
560,43.37,22.26
568,15.07,5.35
569,89.32,6.45
571,24.21,22.37
580,23.69,29.8
581,54.49,14.15
584,40.82,4.04
586,17.72,28.84
588,4.19,13.19
593,1.32,4.71
600,40.84,4.1
603,97.42,1.18
607,121.73,71.78
610,35.6,22.02
615,0.69,10.71
616,8.15,16.87
617,14.87,12.3
623,0.19,6.92
626,0.68,8.01
627,257.69,97.37
628,67.36,56.66
631,7.99,9.97
635,362.89,29.74
646,12.03,3.9
647,22.79,22.92
648,84.72,29.71
656,42.94,28.12
658,3.73,11.37
660,2.62,12.28
661,18.42,46.01
678,4.47,22.09
679,6.6,11.35
686,18.79,0.4
688,10.8,0.81
690,212.86,34.85
692,18.74,30.37
693,45.36,24.8
697,185.42,153.24
698,209.01,61.22
699,12.43,14.3
703,23.52,2.73
704,77.35,27.28
705,334.25,16.09
706,11.96,39.47
708,21.74,2.14
711,14.57,67.26
712,127.07,38.98
728,39.47,23.86
