,äÓñ{ïœêîÇÃÇ›,è⁄ç◊ïœêîÇ†ÇË
2,53.6,13.0
3,1.03,14.15
6,5.7,12.71
8,25.87,12.84
12,29.82,16.48
16,22.2,20.54
21,30.09,12.51
24,44.26,30.21
28,5.9,0.57
40,7.15,31.67
53,2.05,1.58
54,10.0,12.61
56,8.88,1.42
58,27.68,36.31
63,242.77,142.63
65,241.59,156.55
68,47.0,21.88
70,567.19,281.8
71,469.59,261.52
73,41.37,13.88
78,186.25,75.95
83,0.41,8.26
84,4.31,32.07
86,10.11,24.12
87,37.7,12.25
91,35.77,5.56
93,1.31,24.43
94,7.45,23.07
98,17.58,18.21
103,13.73,18.3
104,3.14,12.07
110,64.27,40.26
111,4.14,26.96
114,32.43,19.56
115,107.02,64.07
116,23.64,9.0
117,13.75,48.88
118,19.32,2.57
120,14.56,5.56
123,13.46,8.08
128,21.73,10.15
133,19.54,14.4
134,83.06,5.13
152,10.35,3.44
153,23.98,2.42
154,97.15,72.08
159,0.79,2.38
160,135.16,122.3
170,0.46,27.69
174,14.42,20.47
177,17.28,6.39
178,63.37,48.0
181,50.98,15.6
184,172.92,49.89
185,25.59,33.44
188,21.78,8.33
189,8.15,8.67
190,3.5,9.9
197,19.76,5.11
198,26.6,6.41
199,70.15,46.59
200,56.23,26.49
204,19.29,9.27
205,31.6,6.39
209,32.88,16.54
211,11.38,2.89
226,12.79,13.27
227,39.23,16.66
230,74.34,3.35
233,19.72,22.39
235,76.59,62.34
238,43.13,15.45
239,19.1,28.92
243,20.33,14.68
245,28.69,16.42
