,äÓñ{ïœêîÇÃÇ›,é¿ê—,è⁄ç◊ïœêîÇ†ÇË
1,16.29,15.0,20.3
2,23.76,40.0,34.34
3,14.43,17.0,18.21
4,17.04,22.0,21.17
7,16.01,18.0,29.51
9,50.52,52.0,55.2
10,39.18,44.0,44.52
11,35.55,41.0,42.81
12,38.02,43.0,37.76
13,29.7,35.0,28.41
14,32.3,21.0,26.71
15,38.08,41.0,36.73
16,57.52,57.0,53.16
17,60.09,75.0,67.15
18,54.11,42.0,46.23
20,58.52,48.0,58.74
21,65.59,71.0,67.15
22,51.66,44.0,54.67
24,66.54,89.0,68.35
25,44.7,46.0,43.81
26,42.25,62.0,42.85
27,44.85,48.0,44.74
28,43.91,39.0,40.9
29,36.04,26.0,34.64
31,66.0,89.0,68.85
33,35.64,11.0,16.26
34,52.82,52.0,52.02
35,52.76,46.0,45.91
36,52.98,52.0,55.59
38,39.15,41.0,34.64
39,48.74,61.0,49.91
41,51.65,48.0,47.91
42,24.19,29.0,29.97
43,15.86,15.0,15.43
45,15.03,5.0,11.57
46,12.85,8.0,10.25
47,13.84,9.0,10.8
49,50.7,44.0,44.11
52,46.94,34.0,37.95
54,40.81,35.0,38.75
55,53.23,58.0,58.32
56,54.94,57.0,51.31
57,51.69,48.0,51.36
58,51.68,42.0,55.17
59,44.06,38.0,41.38
60,49.87,54.0,55.55
62,15.71,6.0,9.54
63,28.75,11.0,21.98
64,13.34,13.0,11.45
65,15.9,5.0,12.4
66,18.57,15.0,14.77
67,15.89,18.0,12.66
69,22.49,16.0,16.11
72,42.53,47.0,47.76
73,49.37,63.0,56.53
74,14.2,9.0,9.51
76,10.54,12.0,14.95
77,18.32,23.0,20.17
78,10.11,6.0,9.16
79,11.89,9.0,10.31
80,21.6,13.0,15.06
81,34.35,28.0,36.83
82,32.66,32.0,36.17
84,15.94,19.0,18.9
85,21.09,20.0,14.38
87,34.36,27.0,29.62
88,40.06,44.0,36.93
89,44.07,47.0,41.93
90,24.89,33.0,31.95
91,23.73,32.0,33.37
92,34.3,39.0,35.17
93,35.91,35.0,31.98
94,37.19,33.0,31.15
95,40.07,44.0,47.27
97,51.33,59.0,45.86
98,44.46,52.0,44.24
99,42.53,37.0,38.32
100,37.94,36.0,40.59
101,43.08,46.0,49.51
102,58.91,79.0,63.56
103,58.52,60.0,52.83
104,47.37,46.0,44.98
106,32.23,25.0,27.6
108,69.27,109.0,69.25
111,42.68,44.0,48.04
113,58.85,73.0,59.09
114,48.0,36.0,40.92
116,43.76,48.0,43.73
117,44.31,33.0,47.13
119,53.92,62.0,53.34
120,52.73,56.0,59.17
121,69.8,90.0,69.0
123,42.58,41.0,40.9
125,17.66,13.0,15.38
131,17.35,9.0,8.63
133,17.29,13.0,16.55
134,13.49,9.0,9.54
135,9.56,6.0,8.48
136,21.16,21.0,17.02
141,21.27,14.0,23.5
142,30.01,37.0,35.69
143,29.37,33.0,27.19
144,24.39,31.0,24.79
145,16.97,14.0,18.22
147,30.52,21.0,28.3
150,37.6,42.0,42.71
151,34.07,31.0,35.17
152,41.74,44.0,39.8
153,44.57,54.0,52.84
154,42.74,22.0,29.6
155,41.57,51.0,40.58
156,40.19,30.0,37.44
158,39.78,35.0,37.63
159,37.55,40.0,34.53
160,36.41,19.0,39.97
161,37.95,21.0,37.83
162,37.04,22.0,32.09
163,34.45,25.0,34.53
166,32.56,35.0,40.34
167,39.87,38.0,39.36
169,31.18,30.0,33.79
170,32.99,32.0,37.51
171,50.12,64.0,63.97
172,50.76,53.0,62.73
173,36.34,37.0,33.57
176,21.7,24.0,28.56
177,27.6,32.0,30.9
179,29.1,29.0,26.45
180,26.45,20.0,25.75
182,20.32,15.0,19.89
183,32.74,23.0,26.5
184,18.38,10.0,14.48
185,32.85,41.0,31.84
186,36.76,35.0,32.19
188,40.3,45.0,45.5
189,37.74,38.0,39.99
190,26.94,30.0,30.62
192,20.74,19.0,17.6
193,28.18,16.0,18.49
196,45.33,50.0,48.24
199,42.97,28.0,37.68
202,44.89,48.0,39.72
205,45.44,61.0,59.32
206,49.01,29.0,31.11
207,54.57,61.0,41.52
208,50.85,49.0,53.1
209,52.84,69.0,58.7
210,39.67,31.0,31.51
211,34.65,37.0,41.26
214,28.48,20.0,27.09
215,39.65,46.0,46.4
216,47.15,63.0,51.03
217,39.31,40.0,56.54
218,46.76,49.0,42.23
219,48.17,68.0,51.55
222,41.71,45.0,50.13
223,15.97,21.0,28.29
224,15.52,23.0,19.31
225,26.96,35.0,32.24
226,37.91,45.0,45.86
227,34.39,27.0,29.75
228,19.24,2.0,15.6
230,28.71,22.0,18.64
231,46.21,46.0,45.97
234,15.43,12.0,19.43
235,15.21,13.0,16.39
236,26.86,33.0,28.35
237,35.77,33.0,31.72
240,35.98,37.0,37.48
242,52.01,47.0,44.59
244,33.9,27.0,32.42
245,31.2,40.0,37.62
247,37.78,38.0,35.02
